Gene	5637	SV-HUC-1	T24	UM-Uc-3
HIST1H2AD	3.965060416	0.5	1.803725363	1.523925808
HLA-DQB1	3.965060416	0.5	0.5	3.047851616
HYAL4	3.965060416	0.5	0.5	0.5
IRS4	3.965060416	0.5	7.214901452	0.5
KRT33B	3.965060416	0.5	0.5	0.5
LGR5	3.965060416	0.5	0.5	0.5
LOC91450	3.965060416	0.5	0.5	4.571777424
LOC157381	3.965060416	0.5	0.5	0.5
LOC344887	3.965060416	0.5	1.803725363	21.33496131
LOC728228	3.965060416	0.5	0.5	0.5
LOC729987	7.930120832	1	5.411176089	64.00488394
LOC100128531	3.965060416	0.5	0.5	0.5
LOC100130673	3.965060416	0.5	0.5	0.5
LOC100134368	3.965060416	0.5	1.803725363	12.19140646
LOC100287559	3.965060416	0.5	0.5	0.5
LOC100505679	7.930120832	1	9.018626814	1.523925808
LOC100505989	3.965060416	0.5	0.5	0.5
LOC100506779	3.965060416	0.5	3.607450726	1.523925808
LOC100506810	7.930120832	1	0.5	0.5
LOC100507117	3.965060416	0.5	0.5	9.143554848
LRRC7	3.965060416	0.5	0.5	0.5
LRRIQ4	3.965060416	0.5	1.803725363	0.5
MGC16121	3.965060416	0.5	0.5	0.5
MMP12	3.965060416	0.5	0.5	1.523925808
MST1P9	7.930120832	1	7.214901452	22.85888712
NMUR2	3.965060416	0.5	0.5	0.5
NRG3	3.965060416	0.5	0.5	4.571777424
ONECUT1	3.965060416	0.5	0.5	24.38281293
PCDHA10	3.965060416	0.5	0.5	0.5
PCDHB18	3.965060416	0.5	5.411176089	3.047851616
PDCL2	3.965060416	0.5	1.803725363	1.523925808
RFPL3-AS1	3.965060416	0.5	0.5	3.047851616
S100A12	3.965060416	0.5	0.5	0.5
SCARNA11	3.965060416	0.5	0.5	0.5
SCGB3A1	3.965060416	0.5	0.5	0.5
SERPINF1	7.930120832	1	3.607450726	19.8110355
SFRP5	39.65060416	5	1.803725363	0.5
SLAMF9	3.965060416	0.5	0.5	0.5
SLC6A14	3.965060416	0.5	0.5	0.5
SLC26A10	7.930120832	1	16.23352827	13.71533227
SPAG17	3.965060416	0.5	7.214901452	0.5
SPRR2C	3.965060416	0.5	0.5	0.5
SYT10	3.965060416	0.5	0.5	0.5
TAS2R4	3.965060416	0.5	0.5	9.143554848
TBX6	15.86024166	2	46.89685944	9.143554848
TMEM221	31.72048333	4	10.82235218	19.8110355
TPH1	3.965060416	0.5	0.5	9.143554848
UBASH3A	3.965060416	0.5	1.803725363	0.5
VN1R1	7.930120832	1	3.607450726	6.095703232
VNN3	3.965060416	0.5	27.05588044	0.5
WNT6	7.930120832	1	1.803725363	3.047851616
XKRX	15.86024166	2	0.5	0.5
ZNF676	3.965060416	0.5	19.84097899	0.5
SULF1	46.25903819	6	1.803725363	0.5
CYP7B1	60.79759305	8	0.5	0.5
LINC-ROR	44.93735138	6	1.803725363	1.523925808
FLJ22447	109.7000048	15	0.5	6.095703232
CERKL	14.53855486	2	0.5	0.5
LINC00242	14.53855486	2	7.214901452	3.047851616
ZCCHC18	118.9518125	17	25.25215508	92.95947429
SEMA5B	47.58072499	7	0.5	10.66748066
TIMP4	54.18915902	8	30.66333117	0.5
DMRTA1	60.79759305	9	18.03725363	0.5
ALS2CR12	6.608434027	1	0.5	12.19140646
C9orf84	6.608434027	1	0.5	54.86132909
CD101	46.25903819	7	10.82235218	0.5
ERVV-1	6.608434027	1	5.411176089	3.047851616
FOXP2	13.21686805	2	43.28940871	0.5
GPR111	6.608434027	1	0.5	4.571777424
HEATR4	6.608434027	1	1.803725363	6.095703232
HIST1H4I	13.21686805	2	5.411176089	4.571777424
NLGN3	26.43373611	4	25.25215508	12.19140646
PALM2-AKAP2	13.21686805	2	3.607450726	1.523925808
PTGFR	6.608434027	1	1.803725363	19.8110355
SDR16C5	26.43373611	4	3.607450726	0.5
SH3GL1P2	6.608434027	1	0.5	6.095703232
SLC2A9	26.43373611	4	5.411176089	1.523925808
SLC10A5	6.608434027	1	0.5	0.5
SLC25A34	13.21686805	2	9.018626814	3.047851616
SNHG9	6.608434027	1	0.5	3.047851616
SP9	6.608434027	1	1.803725363	0.5
SYT2	6.608434027	1	0.5	6.095703232
UQCRHL	6.608434027	1	0.5	3.047851616
CAPN12	64.76265347	10	1.803725363	6.095703232
EFCAB1	83.26626874	13	5.411176089	0.5
NKX1-2	31.72048333	5	0.5	0.5
OXGR1	31.72048333	5	0.5	0.5
DUOX2	75.33614791	12	1.803725363	0.5
BDKRB1	18.50361528	3	9.018626814	112.7705098
PHACTR1	92.51807638	15	41.48568335	1.523925808
PTCHD2	37.00723055	6	3.607450726	7.61962904
SYT1	74.0144611	12	0.5	53.33740328
ABCA10	113.6650653	19	34.27078189	1.523925808
B3GNT8	11.89518125	2	0.5	1.523925808
CCDC114	11.89518125	2	5.411176089	6.095703232
FRMPD4	23.7903625	4	5.411176089	4.571777424
MST1P2	11.89518125	2	14.4298029	28.95459035
ZG16B	11.89518125	2	14.4298029	1.523925808
INE1	29.07710972	5	12.62607754	21.33496131
PLA2G4C	92.51807638	16	23.44842972	100.5791033
SEMA6A	17.18192847	3	45.09313407	12.19140646
TG	17.18192847	3	0.5	0.5
ATP6V1C2	22.46867569	4	7.214901452	9.143554848
GPM6A	22.46867569	4	10.82235218	1.523925808
RUNDC3B	44.93735138	8	10.82235218	3.047851616
THBS4	43.61566458	8	27.05588044	3.047851616
TEN1-CDK3	48.9024118	9	25.25215508	71.62451298
SLC16A10	85.90964235	16	12.62607754	12.19140646
ACTN3	2.643373611	0.5	1.803725363	0.5
AGBL4	2.643373611	0.5	0.5	16.76318389
AGTR1	2.643373611	0.5	0.5	9.143554848
AGXT2L1	2.643373611	0.5	0.5	0.5
ALG1L	2.643373611	0.5	25.25215508	1.523925808
BCL2L14	2.643373611	0.5	0.5	0.5
C1QTNF4	2.643373611	0.5	0.5	0.5
C1orf162	2.643373611	0.5	1.803725363	7.61962904
C2orf16	2.643373611	0.5	3.607450726	0.5
C10orf107	2.643373611	0.5	0.5	0.5
C15orf56	15.86024166	3	7.214901452	0.5
CACNA1E	2.643373611	0.5	0.5	6.095703232
CACNA1F	2.643373611	0.5	1.803725363	0.5
CCDC144NL	2.643373611	0.5	0.5	4.571777424
CCRL2	10.57349444	2	7.214901452	3.047851616
CD38	2.643373611	0.5	0.5	0.5
CDC20B	2.643373611	0.5	1.803725363	1.523925808
CHST5	2.643373611	0.5	0.5	0.5
CLCA3P	2.643373611	0.5	0.5	7.61962904
CLCA4	2.643373611	0.5	0.5	0.5
CLPSL2	2.643373611	0.5	0.5	1.523925808
CNTNAP5	2.643373611	0.5	0.5	0.5
CTRL	2.643373611	0.5	5.411176089	4.571777424
CXorf22	2.643373611	0.5	0.5	12.19140646
CXorf61	2.643373611	0.5	0.5	0.5
DHH	2.643373611	0.5	0.5	0.5
DKK2	2.643373611	0.5	0.5	0.5
DNAJB13	2.643373611	0.5	0.5	0.5
DSC1	2.643373611	0.5	0.5	0.5
DUOXA2	2.643373611	0.5	0.5	0.5
EMR1	2.643373611	0.5	54.11176089	99.05517752
ESPNL	2.643373611	0.5	50.50431016	6.095703232
FAM13A-AS1	5.286747222	1	0.5	9.143554848
FAM83E	2.643373611	0.5	0.5	0.5
FAM106A	2.643373611	0.5	0.5	22.85888712
FAM132A	2.643373611	0.5	1.803725363	3.047851616
FAM169B	2.643373611	0.5	0.5	0.5
FAM198A	5.286747222	1	0.5	0.5
FAM222A-AS1	2.643373611	0.5	0.5	6.095703232
FBXL22	2.643373611	0.5	0.5	7.61962904
FLJ38576	5.286747222	1	1.803725363	0.5
FLJ40292	2.643373611	0.5	0.5	0.5
FOXD4L1	2.643373611	0.5	1.803725363	9.143554848
FRZB	5.286747222	1	19.84097899	1.523925808
GCET2	2.643373611	0.5	0.5	0.5
GIP	2.643373611	0.5	0.5	0.5
GLOD5	2.643373611	0.5	0.5	0.5
GPA33	2.643373611	0.5	0.5	0.5
GSG1	5.286747222	1	0.5	6.095703232
HNRNPA3P1	2.643373611	0.5	1.803725363	0.5
HSD11B2	42.29397777	8	7.214901452	7.61962904
HYMAI	2.643373611	0.5	0.5	27.43066454
IL2RG	2.643373611	0.5	0.5	4.571777424
IL17C	2.643373611	0.5	10.82235218	1.523925808
IL18RAP	5.286747222	1	0.5	0.5
INMT	2.643373611	0.5	0.5	1.523925808
INSRR	2.643373611	0.5	0.5	1.523925808
KCNE3	2.643373611	0.5	1.803725363	0.5
KCNN3	10.57349444	2	84.77509206	27.43066454
KLHL38	2.643373611	0.5	0.5	0.5
KLK13	2.643373611	0.5	0.5	0.5
KLRC1	2.643373611	0.5	3.607450726	0.5
KRTDAP	2.643373611	0.5	0.5	0.5
LAIR2	2.643373611	0.5	0.5	19.8110355
LEAP2	5.286747222	1	0.5	3.047851616
LGALS4	5.286747222	1	0.5	0.5
LINC00260	5.286747222	1	1.803725363	0.5
LOC149134	10.57349444	2	0.5	13.71533227
LOC284648	2.643373611	0.5	0.5	0.5
LOC284950	2.643373611	0.5	0.5	0.5
LOC285359	2.643373611	0.5	1.803725363	1.523925808
LOC401010	5.286747222	1	0.5	0.5
LOC641518	2.643373611	0.5	0.5	6.095703232
LOC729176	2.643373611	0.5	0.5	0.5
LOC100233209	2.643373611	0.5	0.5	0.5
LOC100288814	2.643373611	0.5	0.5	0.5
LOC100289650	2.643373611	0.5	7.214901452	0.5
LOC100506385	2.643373611	0.5	68.54156379	6.095703232
LOC100507240	2.643373611	0.5	0.5	1.523925808
LOC100507424	2.643373611	0.5	23.44842972	32.00244197
LOC100507472	5.286747222	1	3.607450726	0.5
LRP2	2.643373611	0.5	0.5	1.523925808
LRRC69	2.643373611	0.5	0.5	9.143554848
LRRC71	2.643373611	0.5	25.25215508	0.5
LTK	2.643373611	0.5	10.82235218	4.571777424
MBL1P	2.643373611	0.5	0.5	0.5
MIR137HG	2.643373611	0.5	0.5	44.19384843
MIR941-1	2.643373611	0.5	0.5	3.047851616
MLC1	2.643373611	0.5	0.5	0.5
MSS51	5.286747222	1	10.82235218	25.90673874
MTNR1A	2.643373611	0.5	0.5	0.5
MYO16-AS1	5.286747222	1	0.5	0.5
NCALD	15.86024166	3	1.803725363	4.571777424
NCRNA00185	2.643373611	0.5	0.5	0.5
NDUFC2-KCTD14	5.286747222	1	5.411176089	7.61962904
NKPD1	10.57349444	2	3.607450726	1.523925808
NT5C1B-RDH14	2.643373611	0.5	1.803725363	0.5
NTN5	2.643373611	0.5	0.5	16.76318389
NTS	2.643373611	0.5	0.5	1.523925808
ODZ1	2.643373611	0.5	0.5	45.71777424
P2RX7	2.643373611	0.5	0.5	22.85888712
PCDH20	5.286747222	1	0.5	1.523925808
PCDHA3	2.643373611	0.5	0.5	0.5
PCDHGA3	5.286747222	1	0.5	0.5
PGLYRP4	5.286747222	1	0.5	0.5
PHYHIPL	5.286747222	1	0.5	0.5
PIP	2.643373611	0.5	0.5	0.5
PPAN-P2RY11	2.643373611	0.5	0.5	0.5
PRAM1	2.643373611	0.5	0.5	4.571777424
PSPN	10.57349444	2	5.411176089	1.523925808
RAB40AL	5.286747222	1	0.5	12.19140646
RASGRP2	37.00723055	7	12.62607754	13.71533227
RIPPLY2	2.643373611	0.5	1.803725363	0.5
RPL19P12	2.643373611	0.5	0.5	7.61962904
RUSC1-AS1	2.643373611	0.5	7.214901452	12.19140646
SCN2A	2.643373611	0.5	5.411176089	0.5
SLA2	2.643373611	0.5	0.5	1.523925808
SLC1A2	2.643373611	0.5	0.5	0.5
SNORA20	2.643373611	0.5	0.5	6.095703232
SNORA45	2.643373611	0.5	0.5	15.23925808
SNORA58	2.643373611	0.5	0.5	0.5
SNORA69	2.643373611	0.5	5.411176089	3.047851616
SNORA74B	2.643373611	0.5	0.5	3.047851616
SPERT	2.643373611	0.5	19.84097899	3.047851616
SPP1	2.643373611	0.5	0.5	30.47851616
SPRR2F	2.643373611	0.5	0.5	0.5
STAR	2.643373611	0.5	0.5	0.5
STK31	2.643373611	0.5	1.803725363	7.61962904
STK32A	2.643373611	0.5	0.5	15.23925808
STRC	2.643373611	0.5	0.5	3.047851616
TAS2R5	5.286747222	1	3.607450726	13.71533227
TAS2R13	2.643373611	0.5	0.5	3.047851616
TAS2R20	2.643373611	0.5	9.018626814	30.47851616
TFF2	2.643373611	0.5	0.5	4.571777424
TMEM151B	100.4481972	19	0.5	19.8110355
TREM1	2.643373611	0.5	0.5	35.05029359
TRPM3	2.643373611	0.5	1.803725363	0.5
UPK1A	2.643373611	0.5	9.018626814	0.5
VCAM1	2.643373611	0.5	0.5	15.23925808
VSIG8	2.643373611	0.5	1.803725363	3.047851616
ZCCHC12	5.286747222	1	5.411176089	0.5
ZNF503-AS1	2.643373611	0.5	0.5	0.5
ZNF670-ZNF695	2.643373611	0.5	7.214901452	0.5
OLFM4	46.25903819	9	0.5	0.5
LOC286367	35.68554375	7	25.25215508	15.23925808
LOC100653515	35.68554375	7	48.7005848	9.143554848
IL1RN	25.1120493	5	0.5	0.5
FAM150A	14.53855486	3	3.607450726	0.5
LOC100288181	14.53855486	3	1.803725363	12.19140646
OR2A7	14.53855486	3	1.803725363	0.5
SLC34A2	29.07710972	6	0.5	0.5
SNORA23	14.53855486	3	1.803725363	6.095703232
C17orf57	105.7349444	22	10.82235218	71.62451298
ALOX12P2	23.7903625	5	0.5	0.5
CCDC144A	47.58072499	10	0.5	99.05517752
LOC401052	71.37108749	15	43.28940871	30.47851616
PYGM	23.7903625	5	7.214901452	1.523925808
TNFAIP8L3	23.7903625	5	59.52293698	0.5
ULBP3	122.9168729	26	101.0086203	103.6269549
LOC389791	60.79759305	13	23.44842972	38.0981452
AKR7L	9.251807638	2	7.214901452	38.0981452
AMN	9.251807638	2	0.5	0.5
C3orf80	9.251807638	2	9.018626814	3.047851616
DCDC5	9.251807638	2	0.5	0.5
FAM19A3	9.251807638	2	41.48568335	4.571777424
FGR	9.251807638	2	1.803725363	0.5
GRIK5	18.50361528	4	3.607450726	1.523925808
LOC100506409	9.251807638	2	0.5	3.047851616
LOC100507401	9.251807638	2	9.018626814	7.61962904
LRRC43	9.251807638	2	0.5	1.523925808
NHLH2	18.50361528	4	0.5	0.5
NLRP12	18.50361528	4	3.607450726	3.047851616
SH3GL1P1	9.251807638	2	5.411176089	4.571777424
SLC15A2	27.75542291	6	3.607450726	33.52636778
SLC22A1	18.50361528	4	7.214901452	7.61962904
SPHAR	27.75542291	6	9.018626814	50.28955167
TMIE	91.19638957	20	7.214901452	0.5
CCDC169	31.72048333	7	1.803725363	28.95459035
EFNA2	63.44096666	14	0.5	13.71533227
LOC644242	31.72048333	7	0.5	1.523925808
HIST1H4H	22.46867569	5	30.66333117	27.43066454
SCARNA12	22.46867569	5	16.23352827	74.67236459
CPT1B	26.43373611	6	9.018626814	16.76318389
FLJ30403	13.21686805	3	0.5	9.143554848
NIPSNAP3B	26.43373611	6	9.018626814	9.143554848
STK33	109.7000048	25	0.5	4.571777424
SGPP2	91.19638957	21	19.84097899	0.5
SNORA67	30.39879652	7	23.44842972	68.57666136
ENOX1	125.5602465	29	25.25215508	6.095703232
C10orf114	95.16144999	22	43.28940871	47.24170005
DMBT1	17.18192847	4	1.803725363	32.00244197
PCDH9	51.54578541	12	0.5	97.53125171
PCDHGB7	68.72771388	16	55.91548625	15.23925808
PCDHGA9	55.51084583	13	73.95273988	4.571777424
CD72	21.14698889	5	14.4298029	15.23925808
HIST1H4B	21.14698889	5	5.411176089	1.523925808
SKOR1	21.14698889	5	10.82235218	50.28955167
C11orf20	25.1120493	6	36.07450726	3.047851616
LOC100130705	29.07710972	7	3.607450726	9.143554848
BDNF-AS	33.04217014	8	12.62607754	9.143554848
EGLN2	40.97229097	10	41.48568335	28.95459035
LOC400236	44.93735138	11	30.66333117	21.33496131
SARDH	93.83976318	23	119.045874	9.143554848
HIST1H4E	48.9024118	12	48.7005848	27.43066454
TMSB15B	80.62289513	20	14.4298029	15.23925808
NXPH3	207.5048284	52	182.1762617	10.66748066
GPR108	1835.822973	461	1455.606368	554.7089941
CYBASC3	700.4940069	176	541.1176089	263.6391648
GBA2	1732.731402	436	1325.738142	1374.581079
ABCC11	3.965060416	1	5.411176089	1.523925808
AKR7A3	7.930120832	2	7.214901452	7.61962904
BEX5	7.930120832	2	43.28940871	88.38769687
BVES-AS1	3.965060416	1	0.5	24.38281293
C7orf65	3.965060416	1	5.411176089	0.5
CDH8	3.965060416	1	3.607450726	0.5
CDHR3	7.930120832	2	1.803725363	22.85888712
CRX	3.965060416	1	0.5	3.047851616
DEFB1	3.965060416	1	0.5	1.523925808
DKFZP564C196	3.965060416	1	1.803725363	0.5
EMILIN3	43.61566458	11	10.82235218	0.5
ENTPD1	3.965060416	1	0.5	28.95459035
FBXW4P1	23.7903625	6	10.82235218	3.047851616
FOXD4L6	3.965060416	1	1.803725363	7.61962904
GPT	3.965060416	1	1.803725363	10.66748066
GSTM2	3.965060416	1	57.71921161	13.71533227
HMSD	7.930120832	2	16.23352827	0.5
ITGB7	3.965060416	1	1.803725363	0.5
KLHDC9	35.68554375	9	55.91548625	0.5
LGI3	3.965060416	1	1.803725363	6.095703232
LGI4	3.965060416	1	1.803725363	0.5
LOC440925	15.86024166	4	25.25215508	0.5
LOC728437	3.965060416	1	0.5	1.523925808
LOC728723	3.965060416	1	1.803725363	73.14843879
LOC100131496	7.930120832	2	0.5	0.5
LOC100270746	23.7903625	6	9.018626814	54.86132909
LOC100506033	3.965060416	1	0.5	3.047851616
LOC100507003	3.965060416	1	0.5	1.523925808
MEGF10	3.965060416	1	1.803725363	0.5
MEGF11	7.930120832	2	0.5	44.19384843
MFNG	15.86024166	4	1.803725363	0.5
MPL	3.965060416	1	7.214901452	0.5
MUC6	3.965060416	1	27.05588044	0.5
NFAM1	27.75542291	7	1.803725363	0.5
NPAS3	7.930120832	2	0.5	77.72021621
NTNG2	11.89518125	3	19.84097899	28.95459035
PA2G4P4	7.930120832	2	0.5	1.523925808
PDIA2	3.965060416	1	0.5	1.523925808
PI16	3.965060416	1	0.5	0.5
PTCH2	7.930120832	2	3.607450726	3.047851616
SELP	3.965060416	1	0.5	0.5
SLC5A5	3.965060416	1	0.5	1.523925808
SLC22A18AS	3.965060416	1	5.411176089	0.5
SNORA76	3.965060416	1	0.5	4.571777424
SNORD9	3.965060416	1	0.5	0.5
TBX4	11.89518125	3	0.5	0.5
TDH	3.965060416	1	0.5	0.5
WDR86	7.930120832	2	0.5	0.5
ZNF812	3.965060416	1	9.018626814	1.523925808
DTX2P1-UPK3BP1-PMS2P11	430.8698986	110	180.3725363	71.62451298
SPON1	411.0445965	105	1.803725363	0.5
MPND	918.5723298	235	609.6591727	298.6894584
CCDC74B	300.0229048	77	122.6533247	108.1987324
CCDC3	74.0144611	19	0.5	9.143554848
HS3ST1	453.3385743	117	239.8954733	4.571777424
GXYLT2	146.7072354	38	93.79371887	105.1508808
DOT1L	5808.81351	1512	3887.028157	1117.037617
ZNF561	857.7747367	224	212.8395928	358.1225649
IL17RA	2653.947105	694	2656.88746	761.962904
NEFM	133.4903673	35	0.5	0.5
SLC25A29	860.4181103	226	364.3525233	144.7729518
NRK	30.39879652	8	0.5	0.5
PURG	30.39879652	8	25.25215508	41.14599682
DCBLD1	4179.173679	1106	840.5360191	1587.930692
STAT4	26.43373611	7	7.214901452	0.5
TERC	52.86747222	14	50.50431016	42.66992263
BCRP2	203.539768	54	66.73783843	68.57666136
LOC284385	71.37108749	19	43.28940871	28.95459035
LIN7A	22.46867569	6	5.411176089	0.5
MYLK2	22.46867569	6	1.803725363	4.571777424
RGS9BP	22.46867569	6	21.64470435	62.48095813
SCAMP4	2861.451934	769	1964.25692	702.5297975
LRP5L	100.4481972	27	37.87823262	112.7705098
ITPKB	1497.471151	403	1062.394239	650.71632
PCCA	946.3277527	255	295.8109595	766.5346814
KIF26B	18.50361528	5	1.803725363	112.7705098
SYCE1L	18.50361528	5	30.66333117	19.8110355
ZNF233	18.50361528	5	9.018626814	27.43066454
H1FX-AS1	51.54578541	14	45.09313407	22.85888712
ULBP2	360.8204979	98	203.820966	28.95459035
ATG7	1625.674771	442	1715.34282	938.7382978
RNF175	249.7988062	68	14.4298029	109.7226582
AQP11	14.53855486	4	12.62607754	54.86132909
ATP2A1	29.07710972	8	32.46705653	18.2871097
FOXD3	14.53855486	4	0.5	0.5
GEMIN8P4	101.769884	28	52.30803552	57.90918071
O3FAR1	14.53855486	4	0.5	1.523925808
PRR22	14.53855486	4	1.803725363	44.19384843
RHOB	7450.348522	2050	1637.78263	2118.256873
WDR18	1386.449459	382	844.1434698	656.8120233
PYGO1	224.6867569	62	68.54156379	163.0600615
ACPP	39.65060416	11	0.5	0.5
SLC9A7	4110.445965	1142	2848.082348	3159.0982
ZNF323	309.2747125	86	28.85960581	315.4526423
RORB	25.1120493	7	50.50431016	3.047851616
C17orf56	222.0433833	62	169.5501841	108.1987324
C19orf79	381.9674868	107	299.4184102	172.2036163
ACSL6	35.68554375	10	9.018626814	3.047851616
CIB2	399.1494152	112	200.2135153	385.5532294
B3GNT5	2430.582035	684	954.170717	1275.525901
NPC2	4577.001407	1289	1661.231059	1949.101108
ZNF92	656.8783423	185	64.93411306	498.3237392
THUMPD3	4681.414665	1326	670.985835	891.4965977
ANKRD23	74.0144611	21	54.11176089	47.24170005
GALNT4	21.14698889	6	9.018626814	15.23925808
GOLT1A	21.14698889	6	10.82235218	0.5
MYO16	10.57349444	3	0.5	0.5
PVRIG	21.14698889	6	10.82235218	25.90673874
SLC26A9	10.57349444	3	18.03725363	0.5
TSEN2	1330.938613	378	239.8954733	827.4917138
LPCAT3	500.9192992	143	349.9227204	297.1655326
SCARNA10	48.9024118	14	30.66333117	53.33740328
PDIA3P	1756.521764	503	1006.478752	1234.379905
BRK1	5777.093026	1661	1726.165172	1630.600615
FAT1	21183.99612	6117	9280.166992	3422.737365
PGRMC1	7877.25336	2275	2234.815725	3838.76911
TIPARP	2979.082059	861	510.4542777	478.5127037
GPR143	107.0566312	31	1.803725363	0.5
GBP6	212.7915757	62	0.5	1.523925808
TSPAN6	3177.33508	927	459.9499675	1240.475608
SLC43A1	260.3723007	76	247.1103747	182.871097
EPHB4	12179.34391	3558	5640.24921	4021.640207
DGAT1	540.5699034	158	467.164869	304.7851616
IL17RC	721.6409958	211	580.7995669	193.5385776
SLC18B1	385.9325472	113	93.79371887	195.0625034
ACOT4	64.76265347	19	41.48568335	7.61962904
FRMD5	347.6036298	102	129.8682261	38.0981452
C15orf37	125.5602465	37	106.4197964	24.38281293
DLX6	155.959043	46	1.803725363	3.047851616
TMEM150C	77.97952152	23	0.5	59.43310651
DYNC2H1	2356.567574	698	919.8999351	2573.91069
PERP	17550.67909	5200	2303.357288	4990.857021
C1orf187	104.4132576	31	0.5	3.047851616
PPAN	37.00723055	11	34.27078189	28.95459035
WBP1	87.23132916	26	88.38254278	36.57421939
CREB3L4	474.4855631	142	357.1376219	57.90918071
JUN	39354.54632	11822	16781.86078	31040.84478
TSC22D1	4629.868879	1397	3075.351744	5312.405367
ACTA1	6.608434027	2	0.5	1.523925808
CAPN14	6.608434027	2	12.62607754	7.61962904
CPNE5	6.608434027	2	5.411176089	7.61962904
CR1	6.608434027	2	23.44842972	1.523925808
DKFZP434L187	6.608434027	2	0.5	3.047851616
EMILIN1	13.21686805	4	36.07450726	15.23925808
GMFG	6.608434027	2	16.23352827	1.523925808
HMGN2P46	13.21686805	4	10.82235218	0.5
KIAA0226L	6.608434027	2	0.5	13.71533227
LAMB2P1	13.21686805	4	5.411176089	4.571777424
LINC00574	6.608434027	2	1.803725363	1.523925808
LOC100507250	6.608434027	2	1.803725363	9.143554848
MT1F	264.3373611	80	104.616071	0.5
PPIAL4G	6.608434027	2	0.5	6.095703232
RNU4ATAC	6.608434027	2	1.803725363	0.5
SLC9A9	6.608434027	2	14.4298029	7.61962904
SNORA8	26.43373611	8	9.018626814	33.52636778
SNORD15A	6.608434027	2	1.803725363	4.571777424
SNORD67	6.608434027	2	1.803725363	0.5
TIPARP-AS1	26.43373611	8	30.66333117	118.866213
VNN2	6.608434027	2	1.803725363	7.61962904
TBKBP1	708.4241277	215	535.7064328	568.4243264
ACVR2A	518.1012277	158	131.6719515	114.2944356
CCDC146	409.7229097	125	14.4298029	434.3188553
LRP5	5514.077352	1683	4179.231666	4012.496653
ZNF266	448.051827	137	205.6246914	179.8232453
MED16	2180.783229	667	1376.242452	606.5224716
LSM7	699.1723201	214	375.1748755	318.5004939
C1RL	630.4446062	193	506.846827	150.868655
TMEM198	55.51084583	17	45.09313407	13.71533227
PI4KAP1	489.024118	150	431.0903617	576.0439554
SIRT6	444.0867666	137	378.7823262	192.0146518
UQCR11	598.7241228	185	645.7336799	376.4096746
4-Sep	116.3084389	36	81.16764133	16.76318389
FAM82A2	1452.533799	450	1204.888542	937.2143719
RAF1	8062.289513	2502	1967.864371	1818.043489
SLC22A20	51.54578541	16	21.64470435	0.5
EGR2	399.1494152	124	25.25215508	28.95459035
NOP10	644.983161	201	591.621919	394.6967843
C19orf6	5068.668899	1581	3845.542474	3479.12262
OGG1	915.9289561	286	319.2593892	114.2944356
INSR	1908.515747	596	384.1935023	1083.51125
OLFM2	216.7566361	68	0.5	153.9165066
GATSL2	140.0988014	44	131.6719515	13.71533227
TMEM63B	1723.479594	542	1654.016158	772.6303847
MEGF8	6476.265347	2037	3942.943643	4039.927317
KCNAB3	15.86024166	5	5.411176089	4.571777424
LOC100130000	15.86024166	5	7.214901452	1.523925808
MMP23B	15.86024166	5	32.46705653	9.143554848
PROKR2	31.72048333	10	0.5	0.5
GNAL	240.5469986	76	21.64470435	207.2539099
BCRP3	56.83253263	18	39.68195798	12.19140646
B4GALT3	1538.443441	488	1251.785402	440.4145585
RND1	40.97229097	13	36.07450726	15.23925808
ARPC4	3083.495317	980	2667.709812	615.6660265
LGR6	25.1120493	8	1.803725363	6.095703232
TCF3	8806.399184	2808	5822.425471	3562.938539
ZFP36	1708.941039	546	310.2407624	992.075701
3-Mar	34.36385694	11	57.71921161	50.28955167
RCAN2	103.0915708	33	0.5	0.5
HSPA5	74068.65026	23765	38064.01633	23008.23185
GPR125	3532.868831	1135	1910.145159	1857.66556
EXOC3L4	52.86747222	17	7.214901452	0.5
PRKCE	610.6193041	197	259.7364523	728.4365362
ZNF77	247.1554326	80	88.38254278	121.9140646
CAPS2	9.251807638	3	5.411176089	91.43554848
CD302	9.251807638	3	14.4298029	3.047851616
CDH26	9.251807638	3	0.5	4.571777424
CPNE9	9.251807638	3	1.803725363	3.047851616
DND1	9.251807638	3	1.803725363	6.095703232
FCGBP	74.0144611	24	21.64470435	15.23925808
GGN	18.50361528	6	27.05588044	7.61962904
GPR1	9.251807638	3	0.5	1.523925808
ITGB1BP2	9.251807638	3	1.803725363	24.38281293
LOC153684	18.50361528	6	18.03725363	22.85888712
PDE11A	9.251807638	3	10.82235218	4.571777424
RBM44	9.251807638	3	7.214901452	57.90918071
TIAF1	9.251807638	3	16.23352827	6.095703232
ZNF517	83.26626874	27	84.77509206	51.81347747
POLRMT	2533.673606	822	2045.424562	1595.550321
CSNK1G2	4247.901393	1380	4215.306173	1798.232453
PRDX4	1504.079585	491	1462.821269	1001.219256
TIMM13	2043.327801	668	1251.785402	797.0131976
CNGA1	195.6096472	64	27.05588044	0.5
BDH2	412.3662833	135	133.4756769	149.3447292
NME1-NME2	39.65060416	13	21.64470435	13.71533227
