Run,Age,Assay Type,AvgSpotLen,Bases,Biomaterial_provider,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,samplenumber,sex,SRA Study,tissue
SRR10223355,not applicable,AMPLICON,252,169060248,not applicable,PRJNA574555,SAMN12904130,Human,63876412,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6942707,Illumina HiSeq 2500,not applicable,normal.ct.463,PAIRED,PCR,OTHER,169,60,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470859,normal.ct.463,normal.ct.463,missing,SRP223644,blood
SRR10223356,not applicable,AMPLICON,252,175176036,not applicable,PRJNA574555,SAMN12904129,Human,70260459,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6942706,Illumina HiSeq 2500,not applicable,normal.ct.462,PAIRED,PCR,OTHER,175,67,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470858,normal.ct.462,normal.ct.462,missing,SRP223644,blood
SRR10223357,not applicable,AMPLICON,252,208424664,not applicable,PRJNA574555,SAMN12904128,Human,82504004,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6942705,Illumina HiSeq 2500,not applicable,normal.ct.461,PAIRED,PCR,OTHER,208,78,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470857,normal.ct.461,normal.ct.461,missing,SRP223644,blood
SRR10223358,not applicable,AMPLICON,104,64351352,not applicable,PRJNA574555,SAMN12904127,Human,36651373,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6942704,Illumina HiSeq 2500,not applicable,normal.ct.460,PAIRED,PCR,OTHER,64,34,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470856,normal.ct.460,normal.ct.460,missing,SRP223644,blood
SRR10223359,not applicable,AMPLICON,110,60265700,not applicable,PRJNA574555,SAMN12904126,Human,34520797,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6942703,Illumina HiSeq 2500,not applicable,normal.ct.46,PAIRED,PCR,OTHER,60,32,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470855,normal.ct.46,normal.ct.46,missing,SRP223644,blood
SRR10223360,not applicable,AMPLICON,252,145831896,not applicable,PRJNA574555,SAMN12904125,Human,64683042,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6942702,Illumina HiSeq 2500,not applicable,normal.ct.459,PAIRED,PCR,OTHER,145,61,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470854,normal.ct.459,normal.ct.459,missing,SRP223644,blood
SRR10223361,not applicable,AMPLICON,252,149935716,not applicable,PRJNA574555,SAMN12904124,Human,62059312,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX6942701,Illumina HiSeq 2500,not applicable,normal.ct.458,PAIRED,PCR,OTHER,149,59,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470853,normal.ct.458,normal.ct.458,missing,SRP223644,blood
SRR10223362,not applicable,AMPLICON,252,146603268,not applicable,PRJNA574555,SAMN12903746,Human,59049657,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6942700,Illumina HiSeq 2500,not applicable,normal.ct.117,PAIRED,PCR,OTHER,146,56,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470852,normal.ct.117,normal.ct.117,missing,SRP223644,blood
SRR10223363,not applicable,AMPLICON,252,133845768,not applicable,PRJNA574555,SAMN12904123,Human,56673548,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6942699,Illumina HiSeq 2500,not applicable,normal.ct.457,PAIRED,PCR,OTHER,133,54,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470851,normal.ct.457,normal.ct.457,missing,SRP223644,blood
SRR10223364,not applicable,AMPLICON,252,103060944,not applicable,PRJNA574555,SAMN12904122,Human,42283070,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6942698,Illumina HiSeq 2500,not applicable,normal.ct.456,PAIRED,PCR,OTHER,103,40,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470850,normal.ct.456,normal.ct.456,missing,SRP223644,blood
SRR10223365,not applicable,AMPLICON,252,160626312,not applicable,PRJNA574555,SAMN12904121,Human,65333498,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6942697,Illumina HiSeq 2500,not applicable,normal.ct.455,PAIRED,PCR,OTHER,160,62,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470849,normal.ct.455,normal.ct.455,missing,SRP223644,blood
SRR10223366,not applicable,AMPLICON,252,165333420,not applicable,PRJNA574555,SAMN12904120,Human,62543431,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6942696,Illumina HiSeq 2500,not applicable,normal.ct.454,PAIRED,PCR,OTHER,165,59,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470848,normal.ct.454,normal.ct.454,missing,SRP223644,blood
SRR10223368,not applicable,AMPLICON,252,183229704,not applicable,PRJNA574555,SAMN12904118,Human,75623409,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6942694,Illumina HiSeq 2500,not applicable,normal.ct.452,PAIRED,PCR,OTHER,183,72,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470846,normal.ct.452,normal.ct.452,missing,SRP223644,blood
SRR10223369,not applicable,AMPLICON,252,135742320,not applicable,PRJNA574555,SAMN12904117,Human,56753760,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6942693,Illumina HiSeq 2500,not applicable,normal.ct.451,PAIRED,PCR,OTHER,135,54,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470845,normal.ct.451,normal.ct.451,missing,SRP223644,blood
SRR10223370,not applicable,AMPLICON,104,46711184,not applicable,PRJNA574555,SAMN12904116,Human,27052143,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6942692,Illumina HiSeq 2500,not applicable,normal.ct.450,PAIRED,PCR,OTHER,46,25,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470844,normal.ct.450,normal.ct.450,missing,SRP223644,blood
SRR10223371,not applicable,AMPLICON,252,179917416,not applicable,PRJNA574555,SAMN12904115,Human,74822682,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6942691,Illumina HiSeq 2500,not applicable,normal.ct.45,PAIRED,PCR,OTHER,179,71,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470843,normal.ct.45,normal.ct.45,missing,SRP223644,blood
SRR10223372,not applicable,AMPLICON,252,117322632,not applicable,PRJNA574555,SAMN12904114,Human,51775244,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6942690,Illumina HiSeq 2500,not applicable,normal.ct.449,PAIRED,PCR,OTHER,117,49,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470842,normal.ct.449,normal.ct.449,missing,SRP223644,blood
SRR10223373,not applicable,AMPLICON,104,52122512,not applicable,PRJNA574555,SAMN12903745,Human,29553751,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6942689,Illumina HiSeq 2500,not applicable,normal.ct.116,PAIRED,PCR,OTHER,52,28,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470841,normal.ct.116,normal.ct.116,missing,SRP223644,blood
SRR10223374,not applicable,AMPLICON,252,165552408,not applicable,PRJNA574555,SAMN12904113,Human,67475614,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6942688,Illumina HiSeq 2500,not applicable,normal.ct.448,PAIRED,PCR,OTHER,165,64,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470840,normal.ct.448,normal.ct.448,missing,SRP223644,blood
SRR10223375,not applicable,AMPLICON,252,151539192,not applicable,PRJNA574555,SAMN12904112,Human,63331906,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6942687,Illumina HiSeq 2500,not applicable,normal.ct.447,PAIRED,PCR,OTHER,151,60,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470839,normal.ct.447,normal.ct.447,missing,SRP223644,blood
SRR10223376,not applicable,AMPLICON,252,149523192,not applicable,PRJNA574555,SAMN12904111,Human,61367122,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6942686,Illumina HiSeq 2500,not applicable,normal.ct.446,PAIRED,PCR,OTHER,149,58,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470838,normal.ct.446,normal.ct.446,missing,SRP223644,blood
SRR10223377,not applicable,AMPLICON,252,118218240,not applicable,PRJNA574555,SAMN12904110,Human,53377239,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6942685,Illumina HiSeq 2500,not applicable,normal.ct.445,PAIRED,PCR,OTHER,118,50,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470837,normal.ct.445,normal.ct.445,missing,SRP223644,blood
SRR10223379,not applicable,AMPLICON,252,129544884,not applicable,PRJNA574555,SAMN12904108,Human,56537729,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6942683,Illumina HiSeq 2500,not applicable,normal.ct.443,PAIRED,PCR,OTHER,129,53,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470835,normal.ct.443,normal.ct.443,missing,SRP223644,blood
SRR10223380,not applicable,AMPLICON,252,121406040,not applicable,PRJNA574555,SAMN12904107,Human,53915686,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6942682,Illumina HiSeq 2500,not applicable,normal.ct.442,PAIRED,PCR,OTHER,121,51,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470834,normal.ct.442,normal.ct.442,missing,SRP223644,blood
SRR10223382,not applicable,AMPLICON,252,200052972,not applicable,PRJNA574555,SAMN12904105,Human,79441222,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6942680,Illumina HiSeq 2500,not applicable,normal.ct.440,PAIRED,PCR,OTHER,200,75,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470832,normal.ct.440,normal.ct.440,missing,SRP223644,blood
SRR10223383,not applicable,AMPLICON,252,139656132,not applicable,PRJNA574555,SAMN12904104,Human,51809952,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6942679,Illumina HiSeq 2500,not applicable,normal.ct.44,PAIRED,PCR,OTHER,139,49,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470831,normal.ct.44,normal.ct.44,missing,SRP223644,blood
SRR10223384,not applicable,AMPLICON,252,100753632,not applicable,PRJNA574555,SAMN12903744,Human,39865101,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6942678,Illumina HiSeq 2500,not applicable,normal.ct.115,PAIRED,PCR,OTHER,100,38,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470830,normal.ct.115,normal.ct.115,missing,SRP223644,blood
SRR10223386,not applicable,AMPLICON,252,78961176,not applicable,PRJNA574555,SAMN12904103,Human,35907288,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6942676,Illumina HiSeq 2500,not applicable,normal.ct.439,PAIRED,PCR,OTHER,78,34,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470828,normal.ct.439,normal.ct.439,missing,SRP223644,blood
SRR10223387,not applicable,AMPLICON,104,53214616,not applicable,PRJNA574555,SAMN12904102,Human,30626297,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6942675,Illumina HiSeq 2500,not applicable,normal.ct.438,PAIRED,PCR,OTHER,53,29,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470827,normal.ct.438,normal.ct.438,missing,SRP223644,blood
SRR10223388,not applicable,AMPLICON,252,146153196,not applicable,PRJNA574555,SAMN12904101,Human,60434245,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6942674,Illumina HiSeq 2500,not applicable,normal.ct.437,PAIRED,PCR,OTHER,146,57,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470826,normal.ct.437,normal.ct.437,missing,SRP223644,blood
SRR10223389,not applicable,AMPLICON,252,122412024,not applicable,PRJNA574555,SAMN12904100,Human,49303645,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6942673,Illumina HiSeq 2500,not applicable,normal.ct.436,PAIRED,PCR,OTHER,122,47,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470825,normal.ct.436,normal.ct.436,missing,SRP223644,blood
SRR10223390,not applicable,AMPLICON,110,72984010,not applicable,PRJNA574555,SAMN12904099,Human,41264379,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6942672,Illumina HiSeq 2500,not applicable,normal.ct.435,PAIRED,PCR,OTHER,72,39,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470824,normal.ct.435,normal.ct.435,missing,SRP223644,blood
SRR10223391,not applicable,AMPLICON,252,152535348,not applicable,PRJNA574555,SAMN12904098,Human,67064658,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6942671,Illumina HiSeq 2500,not applicable,normal.ct.434,PAIRED,PCR,OTHER,152,63,Homo sapiens,ILLUMINA,2019-10-04T00:00:00Z,SRS5470823,normal.ct.434,normal.ct.434,missing,SRP223644,blood
SRR10223392,not applicable,AMPLICON,104,50518832,not applicable,PRJNA574555,SAMN12904097,Human,28763885,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6942670,Illumina HiSeq 2500,not applicable,normal.ct.433,PAIRED,PCR,OTHER,50,27,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5470822,normal.ct.433,normal.ct.433,missing,SRP223644,blood
SRR10223394,not applicable,AMPLICON,127,106084624,not applicable,PRJNA574555,SAMN12904666,Human,41086931,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6943302,Illumina HiSeq 2500,not applicable,normal.ct.946,PAIRED,PCR,OTHER,106,39,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471454,normal.ct.946,normal.ct.946,missing,SRP223644,blood
SRR10223395,not applicable,AMPLICON,127,117400959,not applicable,PRJNA574555,SAMN12904665,Human,48628501,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6943301,Illumina HiSeq 2500,not applicable,normal.ct.945,PAIRED,PCR,OTHER,117,46,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471453,normal.ct.945,normal.ct.945,missing,SRP223644,blood
SRR10223396,not applicable,AMPLICON,202,163136210,not applicable,PRJNA574555,SAMN12904664,Human,92140138,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943300,Illumina HiSeq 2500,not applicable,normal.ct.944,PAIRED,PCR,OTHER,163,87,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471452,normal.ct.944,normal.ct.944,missing,SRP223644,blood
SRR10223397,not applicable,AMPLICON,252,178979472,not applicable,PRJNA574555,SAMN12903800,Human,72168593,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943299,Illumina HiSeq 2500,not applicable,normal.ct.166,PAIRED,PCR,OTHER,178,68,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471451,normal.ct.166,normal.ct.166,missing,SRP223644,blood
SRR10223399,not applicable,AMPLICON,127,123407043,not applicable,PRJNA574555,SAMN12904662,Human,48821641,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943297,Illumina HiSeq 2500,not applicable,normal.ct.942,PAIRED,PCR,OTHER,123,46,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471449,normal.ct.942,normal.ct.942,missing,SRP223644,blood
SRR10223400,not applicable,AMPLICON,202,167337810,not applicable,PRJNA574555,SAMN12904661,Human,97078817,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943296,Illumina HiSeq 2500,not applicable,normal.ct.941,PAIRED,PCR,OTHER,167,92,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471448,normal.ct.941,normal.ct.941,missing,SRP223644,blood
SRR10223401,not applicable,AMPLICON,202,164937040,not applicable,PRJNA574555,SAMN12904660,Human,95031397,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6943295,Illumina HiSeq 2500,not applicable,normal.ct.940,PAIRED,PCR,OTHER,164,90,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471447,normal.ct.940,normal.ct.940,missing,SRP223644,blood
SRR10223402,not applicable,AMPLICON,252,125668116,not applicable,PRJNA574555,SAMN12904659,Human,56804357,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6943294,Illumina HiSeq 2500,not applicable,normal.ct.94,PAIRED,PCR,OTHER,125,54,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471446,normal.ct.94,normal.ct.94,missing,SRP223644,blood
SRR10223403,not applicable,AMPLICON,127,175428148,not applicable,PRJNA574555,SAMN12904658,Human,65747628,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943293,Illumina HiSeq 2500,not applicable,normal.ct.939,PAIRED,PCR,OTHER,175,62,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471445,normal.ct.939,normal.ct.939,missing,SRP223644,blood
SRR10223404,not applicable,AMPLICON,252,240766092,not applicable,PRJNA574555,SAMN12904657,Human,96675475,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943292,Illumina HiSeq 2500,not applicable,normal.ct.938,PAIRED,PCR,OTHER,240,92,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471444,normal.ct.938,normal.ct.938,missing,SRP223644,blood
SRR10223406,not applicable,AMPLICON,127,147032472,not applicable,PRJNA574555,SAMN12904655,Human,55516570,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6943290,Illumina HiSeq 2500,not applicable,normal.ct.936,PAIRED,PCR,OTHER,147,52,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471442,normal.ct.936,normal.ct.936,missing,SRP223644,blood
SRR10223407,not applicable,AMPLICON,127,128102868,not applicable,PRJNA574555,SAMN12904654,Human,52147873,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943289,Illumina HiSeq 2500,not applicable,normal.ct.935,PAIRED,PCR,OTHER,128,49,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471441,normal.ct.935,normal.ct.935,missing,SRP223644,blood
SRR10223408,not applicable,AMPLICON,252,148637916,not applicable,PRJNA574555,SAMN12903799,Human,65234334,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943288,Illumina HiSeq 2500,not applicable,normal.ct.165,PAIRED,PCR,OTHER,148,62,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471440,normal.ct.165,normal.ct.165,missing,SRP223644,blood
SRR10223409,not applicable,AMPLICON,127,125095381,not applicable,PRJNA574555,SAMN12904653,Human,48502849,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943287,Illumina HiSeq 2500,not applicable,normal.ct.934,PAIRED,PCR,OTHER,125,46,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471439,normal.ct.934,normal.ct.934,missing,SRP223644,blood
SRR10223410,not applicable,AMPLICON,127,75031727,not applicable,PRJNA574555,SAMN12904652,Human,29509585,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943286,Illumina HiSeq 2500,not applicable,normal.ct.933,PAIRED,PCR,OTHER,75,28,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471438,normal.ct.933,normal.ct.933,missing,SRP223644,blood
SRR10223411,not applicable,AMPLICON,104,83150392,not applicable,PRJNA574555,SAMN12904651,Human,49337368,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943285,Illumina HiSeq 2500,not applicable,normal.ct.932,PAIRED,PCR,OTHER,83,47,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471437,normal.ct.932,normal.ct.932,missing,SRP223644,blood
SRR10223412,not applicable,AMPLICON,127,123550807,not applicable,PRJNA574555,SAMN12904650,Human,49675309,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6943284,Illumina HiSeq 2500,not applicable,normal.ct.931,PAIRED,PCR,OTHER,123,47,Homo sapiens,ILLUMINA,2019-10-04T00:00:00Z,SRS5471436,normal.ct.931,normal.ct.931,missing,SRP223644,blood
SRR10223413,not applicable,AMPLICON,127,118904512,not applicable,PRJNA574555,SAMN12904649,Human,49089995,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943283,Illumina HiSeq 2500,not applicable,normal.ct.930,PAIRED,PCR,OTHER,118,46,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471435,normal.ct.930,normal.ct.930,missing,SRP223644,blood
SRR10223414,not applicable,AMPLICON,252,143927280,not applicable,PRJNA574555,SAMN12904648,Human,64283845,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6943282,Illumina HiSeq 2500,not applicable,normal.ct.93,PAIRED,PCR,OTHER,143,61,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471434,normal.ct.93,normal.ct.93,missing,SRP223644,blood
SRR10223415,not applicable,AMPLICON,127,55568469,not applicable,PRJNA574555,SAMN12904647,Human,21819905,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943281,Illumina HiSeq 2500,not applicable,normal.ct.929,PAIRED,PCR,OTHER,55,20,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471433,normal.ct.929,normal.ct.929,missing,SRP223644,blood
SRR10223416,not applicable,AMPLICON,252,232024212,not applicable,PRJNA574555,SAMN12904646,Human,96186986,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943280,Illumina HiSeq 2500,not applicable,normal.ct.928,PAIRED,PCR,OTHER,232,91,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471432,normal.ct.928,normal.ct.928,missing,SRP223644,blood
SRR10223418,not applicable,AMPLICON,252,231107940,not applicable,PRJNA574555,SAMN12904644,Human,96621554,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943278,Illumina HiSeq 2500,not applicable,normal.ct.926,PAIRED,PCR,OTHER,231,92,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471430,normal.ct.926,normal.ct.926,missing,SRP223644,blood
SRR10223419,not applicable,AMPLICON,252,145219284,not applicable,PRJNA574555,SAMN12903798,Human,58916121,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943277,Illumina HiSeq 2500,not applicable,normal.ct.164,PAIRED,PCR,OTHER,145,56,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471429,normal.ct.164,normal.ct.164,missing,SRP223644,blood
SRR10223420,not applicable,AMPLICON,252,228957876,not applicable,PRJNA574555,SAMN12904643,Human,94848544,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943276,Illumina HiSeq 2500,not applicable,normal.ct.925,PAIRED,PCR,OTHER,228,90,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471428,normal.ct.925,normal.ct.925,missing,SRP223644,blood
SRR10223421,not applicable,AMPLICON,252,228904704,not applicable,PRJNA574555,SAMN12904642,Human,94749120,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6943275,Illumina HiSeq 2500,not applicable,normal.ct.924,PAIRED,PCR,OTHER,228,90,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471427,normal.ct.924,normal.ct.924,missing,SRP223644,blood
