bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-MP-A4TA-10A	TCGA-MP-A4TA-10A-01	02EF527E-F0B5-4DDD-9B84-58D521BD53CC	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TC-01A	TCGA-MP-A4TC-01A-11	EF31142B-AC46-4B2D-9F01-37FB2BDC05D5	[Not Available]	2012-11-08	NO	11	30.00
TCGA-MP-A4TC-10A	TCGA-MP-A4TC-10A-01	83A1D3AE-4165-474A-B2AE-4120521518CD	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TI-01A	TCGA-MP-A4TI-01A-21	2A005755-738E-4AD3-B287-659100FC5DDE	[Not Available]	2012-11-08	NO	21	30.00
TCGA-MP-A4TI-10A	TCGA-MP-A4TI-10A-01	7733DB03-2AB1-4003-9EDC-E9AF323DCEED	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TK-01A	TCGA-MP-A4TK-01A-11	089BA27D-8DE3-4C09-A98F-9919851D6390	[Not Available]	2012-11-08	NO	11	30.00
TCGA-MP-A4TK-10A	TCGA-MP-A4TK-10A-01	74A5460C-AA36-4FF1-9BD2-0497AED71393	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-69-A59K-01A	TCGA-69-A59K-01A-11	BD248D8F-62E7-4835-A7CA-C6CD560D34F7	[Not Available]	2012-12-20	NO	11	30.00
TCGA-69-A59K-10A	TCGA-69-A59K-10A-01	4AD1D19E-56EF-4DFA-993F-FE384B9A1C71	[Not Available]	2013-01-07	NO	01	2.00
TCGA-95-A4VK-01A	TCGA-95-A4VK-01A-11	217CBAAA-72A1-4B03-BA1D-83262491A63D	[Not Available]	2012-11-07	NO	11	30.00
TCGA-95-A4VK-10A	TCGA-95-A4VK-10A-01	5269336D-2124-4C84-B844-A8FF560B3143	[Not Available]	2012-11-26	NO	01	2.00
TCGA-95-A4VN-01A	TCGA-95-A4VN-01A-11	9A8BF348-8C77-4A99-B6EA-FA02A8960847	[Not Available]	2012-11-07	NO	11	30.00
TCGA-95-A4VN-10A	TCGA-95-A4VN-10A-01	D351DB62-B7E4-4B04-ACA3-CAA42AE9D922	[Not Available]	2012-11-26	NO	01	2.00
TCGA-95-A4VP-01A	TCGA-95-A4VP-01A-21	462F4849-A73B-452F-A64F-336D69133D46	[Not Available]	2012-11-07	NO	21	30.00
TCGA-95-A4VP-10A	TCGA-95-A4VP-10A-01	D33DE772-70EF-4CD1-8C1F-2B2072601B71	[Not Available]	2012-11-30	NO	01	2.00
TCGA-MP-A4T4-01A	TCGA-MP-A4T4-01A-11	F4347510-D335-4E43-BABD-774F5D5F8E09	[Not Available]	2012-11-06	NO	11	30.00
TCGA-MP-A4T4-10A	TCGA-MP-A4T4-10A-01	221B8E2E-93DB-4AE6-BC20-41E5C5A386C9	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4T6-01A	TCGA-MP-A4T6-01A-32	57105F27-65BE-4F26-B3A6-AD19339897EB	[Not Available]	2012-11-13	NO	32	20.00
TCGA-MP-A4T6-10A	TCGA-MP-A4T6-10A-01	A58B6E99-BD8A-4201-9F70-7AB6F1618151	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TD-01A	TCGA-MP-A4TD-01A-32	F4335D34-7C82-469C-BD48-C83C8F949577	[Not Available]	2012-11-13	NO	32	30.00
TCGA-MP-A4TD-10A	TCGA-MP-A4TD-10A-01	BB0451E1-C358-46AB-8BEE-58C8C12BB1EC	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TE-01A	TCGA-MP-A4TE-01A-22	C5E639C5-A6FF-4A9B-AD28-467E10491EC5	[Not Available]	2012-11-08	NO	22	30.00
TCGA-MP-A4TE-10A	TCGA-MP-A4TE-10A-01	28F2F533-F248-4A6D-A1BD-41EE1E6602DA	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TF-01A	TCGA-MP-A4TF-01A-11	88F1D6FE-B27F-46AB-84E5-247F10746A26	[Not Available]	2012-11-08	NO	11	30.00
TCGA-MP-A4TF-10A	TCGA-MP-A4TF-10A-01	92A0F6BC-8F67-4EC5-9D20-B0AA214AC31C	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TH-01A	TCGA-MP-A4TH-01A-31	6414CC57-4274-4A7C-9A17-B4C6D4CAE8E2	[Not Available]	2012-11-13	NO	31	30.00
TCGA-MP-A4TH-10A	TCGA-MP-A4TH-10A-01	247A74D6-4CE0-4770-8D1E-92B62E0F434A	[Not Available]	2012-11-26	NO	01	2.00
TCGA-MP-A4TJ-01A	TCGA-MP-A4TJ-01A-51	BCB298D8-833B-4CE7-919D-B20C656C946A	[Not Available]	2013-01-03	NO	51	20.00
TCGA-MP-A4TJ-10A	TCGA-MP-A4TJ-10A-01	23054B03-98B7-470D-A067-4B7C4E4A0D2D	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A5C7-01A	TCGA-MP-A5C7-01A-11	A9131AB9-DF47-4FA6-A64C-CC6DF45265C3	[Not Available]	2013-01-07	NO	11	30.00
TCGA-MP-A5C7-10A	TCGA-MP-A5C7-10A-01	ACE430B9-BFA9-4B42-A6E1-BC3F6D8091AC	[Not Available]	2012-12-28	NO	01	[Not Available]
TCGA-NJ-A4YF-01A	TCGA-NJ-A4YF-01A-12	132DF299-4E74-4713-A6E8-40C056742D79	[Not Available]	2012-11-13	NO	12	20.00
TCGA-NJ-A4YF-10A	TCGA-NJ-A4YF-10A-01	AB0000C5-0684-45A6-8CFE-9C17CD8C0DFF	[Not Available]	2012-11-29	NO	01	2.00
TCGA-NJ-A4YG-01A	TCGA-NJ-A4YG-01A-22	522E0D29-FA82-4B4C-BC20-891FE9A5F89D	[Not Available]	2012-11-13	NO	22	30.00
TCGA-NJ-A4YG-10A	TCGA-NJ-A4YG-10A-01	DFBC820F-F903-4963-8178-518C428C5D8A	[Not Available]	2012-11-29	NO	01	2.00
TCGA-NJ-A4YI-01A	TCGA-NJ-A4YI-01A-11	5C631324-0E75-40ED-BB54-30BEBEE91BF3	[Not Available]	2012-11-14	NO	11	30.00
TCGA-NJ-A4YI-10A	TCGA-NJ-A4YI-10A-01	252F6C0D-8C99-44E8-9D87-14671104D9F1	[Not Available]	2012-11-29	NO	01	2.00
TCGA-NJ-A4YP-01A	TCGA-NJ-A4YP-01A-11	6478B353-F48E-46AB-BEC1-A20C9A0CD8BD	[Not Available]	2012-11-14	NO	11	30.00
TCGA-NJ-A4YP-10A	TCGA-NJ-A4YP-10A-01	37894E7C-9E31-4590-8DAD-7FB67C36984D	[Not Available]	2012-11-30	NO	01	2.00
TCGA-NJ-A4YQ-01A	TCGA-NJ-A4YQ-01A-11	FB841F5F-14B6-45AE-AD7A-830151DC870B	[Not Available]	2012-11-14	NO	11	30.00
TCGA-NJ-A4YQ-10A	TCGA-NJ-A4YQ-10A-01	87921350-2447-46F3-939A-E530C6333F22	[Not Available]	2012-11-30	NO	01	2.00
TCGA-NJ-A55A-01A	TCGA-NJ-A55A-01A-11	4E7E59CC-D0DB-4F5C-BEB2-F8FE5FD74373	[Not Available]	2012-12-05	NO	11	30.00
TCGA-NJ-A55A-10A	TCGA-NJ-A55A-10A-01	38DFA7E4-855A-441B-8A96-8445653B5D71	[Not Available]	2012-12-10	NO	01	2.00
TCGA-NJ-A55O-01A	TCGA-NJ-A55O-01A-11	857AAA23-6407-42CC-8DA4-C5E4E120196D	[Not Available]	2012-12-05	NO	11	30.00
TCGA-NJ-A55O-10A	TCGA-NJ-A55O-10A-01	869843DC-2468-4282-8AFB-3037366D14DD	[Not Available]	2012-12-10	NO	01	2.00
TCGA-NJ-A55R-01A	TCGA-NJ-A55R-01A-11	3EEF2E9C-F9F5-43A2-B8C6-E8F1FDC01EA3	[Not Available]	2012-12-05	NO	11	30.00
TCGA-NJ-A55R-10A	TCGA-NJ-A55R-10A-01	96FD31F1-25C6-4C79-801E-4AE894DF060B	[Not Available]	2012-12-10	NO	01	2.00
TCGA-O1-A52J-01A	TCGA-O1-A52J-01A-11	62D98DCD-5B8C-46D6-9D8C-D06D24BAE239	[Not Available]	2012-11-29	NO	11	20.00
TCGA-O1-A52J-10A	TCGA-O1-A52J-10A-01	C9941379-923D-4A5D-93FC-B7CCACBDABCF	[Not Available]	2012-11-20	NO	01	[Not Available]
TCGA-35-3615-01A	TCGA-35-3615-01A-01	e271d017-687d-4c7c-af33-ca08c3942be7	[Not Available]	2010-02-09	NO	01	160.00
TCGA-35-3615-10A	TCGA-35-3615-10A-01	c132e18b-0514-4b1e-95f9-b20ddc45d67b	[Not Available]	2010-03-01	NO	01	[Not Available]
TCGA-44-2655-01A	TCGA-44-2655-01A-01	60cf7f86-4ae9-4a2d-9486-164140804143	[Not Available]	2009-12-30	NO	01	113.00
TCGA-44-2655-10A	TCGA-44-2655-10A-01	c89356dc-2fea-40b8-ba5c-6803ecb87f09	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2655-11A	TCGA-44-2655-11A-01	6f5a6c39-5a2b-4803-8728-ec1c6a717297	[Not Available]	2010-12-16	NO	01	61.00
TCGA-44-2656-01A	TCGA-44-2656-01A-02	6290eb0f-7ecb-4af6-8491-887ec56911d5	[Not Available]	2009-12-30	NO	02	113.00
TCGA-44-2656-01A	TCGA-44-2656-01A-12	AE981D74-8A11-455B-8BEE-E64772D0CD78	[Not Available]	2013-02-15	NO	12	30.00
TCGA-44-2656-01A	TCGA-44-2656-01A-41	3EF4D482-852B-42D7-821E-6865A254438D	[Not Available]	2013-03-06	NO	41	20.00
TCGA-44-2656-01B	TCGA-44-2656-01B-06	69CE4B02-C900-472B-B254-0ADFEFCFD35B	[Not Available]	2013-02-13	YES	06	400.00
TCGA-44-2656-10A	TCGA-44-2656-10A-01	0fe3ee24-eba5-42bf-a5d5-ac3e1a975dab	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2656-11A	TCGA-44-2656-11A-01	f559842c-3d0f-4768-ac4a-2fdbbf5ef5b4	[Not Available]	2010-12-16	NO	01	62.00
TCGA-44-2656-11A	TCGA-44-2656-11A-21	5A08CFB6-37BF-463E-936D-8F4E6852304B	[Not Available]	2013-02-14	NO	21	30.00
TCGA-44-2656-11A	TCGA-44-2656-11A-31	C5441ABE-1298-48A3-9B4B-87E4DC011EFF	[Not Available]	2013-02-25	NO	31	30.00
TCGA-44-2659-01A	TCGA-44-2659-01A-01	f29b58b3-554e-4fcb-b090-dc423dd5c618	[Not Available]	2009-12-30	NO	01	105.00
TCGA-44-2659-10A	TCGA-44-2659-10A-01	3ac899e1-4ffc-4ec6-bb17-953302e344de	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2659-11A	TCGA-44-2659-11A-01	8cdd9e79-5f23-4a5f-b2cd-297f75a883e9	[Not Available]	2010-12-16	NO	01	53.00
TCGA-44-2662-01A	TCGA-44-2662-01A-01	0fc9bc89-0837-4063-8ec4-49c6adb2015b	[Not Available]	2009-12-30	NO	01	104.00
TCGA-44-2662-01B	TCGA-44-2662-01B-02	F6AE1D41-5B3A-4BA6-BFC4-C63290F20325	[Not Available]	2013-01-30	YES	02	400.00
TCGA-44-2662-10A	TCGA-44-2662-10A-01	dc90dcc9-7d55-45aa-a8ba-ca524b37478c	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2662-11A	TCGA-44-2662-11A-01	bd8c3525-6e6f-4a76-8e02-e78eb37b6ad6	[Not Available]	2010-12-16	NO	01	67.00
TCGA-44-2665-01A	TCGA-44-2665-01A-01	1b9c9705-5a02-495b-83ea-4501abf61197	[Not Available]	2009-12-30	NO	01	135.00
TCGA-44-2665-01B	TCGA-44-2665-01B-06	0CFA6A8B-298B-459D-924D-4192DDB1CE49	[Not Available]	2013-02-12	YES	06	400.00
TCGA-44-2665-10A	TCGA-44-2665-10A-01	258df458-b115-49bf-b428-5caa3b1b0956	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2665-11A	TCGA-44-2665-11A-01	165a7f6f-b1fc-4ce2-afc6-b128693b9aeb	[Not Available]	2010-12-16	NO	01	68.00
TCGA-44-2666-01A	TCGA-44-2666-01A-01	8de37985-a083-4edc-a679-b851a11587d1	[Not Available]	2009-12-30	NO	01	143.00
TCGA-44-2666-01A	TCGA-44-2666-01A-21	8E77932E-5216-4F5C-BCDC-6DF6B63A8470	[Not Available]	2013-02-15	NO	21	30.00
TCGA-44-2666-01A	TCGA-44-2666-01A-41	F848339B-FF1E-4469-AE2D-35B608AECE1E	[Not Available]	2013-03-06	NO	41	30.00
TCGA-44-2666-01B	TCGA-44-2666-01B-02	F4F1F61D-0310-48DE-A026-B0730C4BB92A	[Not Available]	2013-01-30	YES	02	400.00
TCGA-44-2666-10A	TCGA-44-2666-10A-01	8c1681e9-35aa-4c63-b1ef-39f2a8898b36	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2666-11A	TCGA-44-2666-11A-21	792EFF22-0848-4B24-82DE-729A18C93E69	[Not Available]	2013-02-14	NO	21	30.00
TCGA-44-2666-11A	TCGA-44-2666-11A-31	5D2CE324-E893-4D20-9667-0E94F5641C28	[Not Available]	2013-02-25	NO	31	30.00
TCGA-44-2668-01A	TCGA-44-2668-01A-01	12fbb582-96c7-4dfc-b6ef-8a4770bb8f60	[Not Available]	2009-12-30	NO	01	173.00
TCGA-44-2668-01B	TCGA-44-2668-01B-02	53DBB86B-DD89-4C8F-8DB8-B167B7E2B4CE	[Not Available]	2013-01-30	YES	02	400.00
TCGA-44-2668-10A	TCGA-44-2668-10A-01	e3985c96-ff66-4e65-91cd-c0d35ce4ffe0	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2668-11A	TCGA-44-2668-11A-01	4fb2603b-b2cc-482c-9046-7add46bef566	[Not Available]	2010-12-16	NO	01	67.00
TCGA-55-1592-01A	TCGA-55-1592-01A-01	81df2b88-feb4-4651-903b-4edb733c5df7	[Not Available]	2009-12-31	NO	01	101.00
TCGA-55-1592-11A	TCGA-55-1592-11A-01	db7211ba-04f2-44ea-babc-8f8c6888f9c8	[Not Available]	2012-11-30	NO	01	1.00
TCGA-55-1594-01A	TCGA-55-1594-01A-01	c93230fb-fad6-4fbb-8e1f-a6c0652c56d1	[Not Available]	2009-12-31	NO	01	123.00
TCGA-55-1594-11A	TCGA-55-1594-11A-01	fafe15fa-c7ff-45ae-8396-670208ed658b	[Not Available]	2009-12-31	NO	01	120.00
TCGA-55-1595-01A	TCGA-55-1595-01A-01	9a9689b4-9757-412d-a58c-172632e3fabb	[Not Available]	2009-12-31	NO	01	65.00
TCGA-55-1595-11A	TCGA-55-1595-11A-01	32638a6b-ee41-43d5-8e95-8decd52731e5	[Not Available]	2012-11-30	NO	01	1.00
TCGA-55-1596-01A	TCGA-55-1596-01A-01	2fc12eba-b15c-498a-aeda-5f214d74dcdb	[Not Available]	2009-12-31	NO	01	112.00
TCGA-55-1596-11A	TCGA-55-1596-11A-01	e6ee88d5-15b3-4244-a1d3-6209c801b934	[Not Available]	2012-11-30	NO	01	1.00
TCGA-64-1676-01A	TCGA-64-1676-01A-01	a851f45c-f37a-42d3-a249-6f37fd3f4386	[Not Available]	2009-12-31	NO	01	174.00
TCGA-64-1676-10A	TCGA-64-1676-10A-01	50d3a5e3-bee4-46cb-bd56-b6d4dbfaa760	[Not Available]	2009-12-21	NO	01	[Not Available]
TCGA-64-1677-01A	TCGA-64-1677-01A-01	f399ebcd-20ff-4e4b-a4a5-2649e97c9b64	[Not Available]	2009-12-31	NO	01	104.00
TCGA-64-1677-10A	TCGA-64-1677-10A-01	a145b857-9c7f-44da-844b-5037687193f3	[Not Available]	2009-12-21	NO	01	[Not Available]
TCGA-64-1678-01A	TCGA-64-1678-01A-01	e6c2786c-2d4d-417a-ac9e-619c92c55293	[Not Available]	2009-12-31	NO	01	128.00
TCGA-64-1678-10A	TCGA-64-1678-10A-01	1324c969-732f-4b23-b67a-5ca6490a11b0	[Not Available]	2009-12-21	NO	01	[Not Available]
TCGA-64-1680-01A	TCGA-64-1680-01A-02	06608cf3-63ec-4011-94ae-204183af3863	[Not Available]	2009-12-31	NO	02	172.00
TCGA-64-1680-10A	TCGA-64-1680-10A-01	b3f8a563-0afb-4c3e-ae6c-e29a48e0f7b5	[Not Available]	2009-12-21	NO	01	[Not Available]
TCGA-67-3770-01A	TCGA-67-3770-01A-01	0732a073-4af9-4798-a278-9cb687b5a76c	[Not Available]	2010-02-23	NO	01	157.00
TCGA-67-3770-10A	TCGA-67-3770-10A-01	8869cfb3-988d-40e6-a43a-e46cd9053490	[Not Available]	2010-03-02	NO	01	[Not Available]
TCGA-67-3771-01A	TCGA-67-3771-01A-01	0830dcee-5ec3-4889-9e00-184f8f41e886	[Not Available]	2010-02-23	NO	01	111.00
TCGA-67-3771-10A	TCGA-67-3771-10A-01	c27a38bb-3c73-4e95-b53e-b8cb6e1842c0	[Not Available]	2010-03-02	NO	01	[Not Available]
TCGA-67-3772-01A	TCGA-67-3772-01A-01	98b4f12c-ebaa-4139-a0ac-1d23d1d1b198	[Not Available]	2010-02-23	NO	01	104.00
TCGA-67-3772-10A	TCGA-67-3772-10A-01	b8777215-74f8-4cf8-9b61-c3ac821b590d	[Not Available]	2010-03-02	NO	01	[Not Available]
TCGA-67-3773-01A	TCGA-67-3773-01A-01	ad6bb9f9-c2a1-4c48-908e-87cf772964e2	[Not Available]	2010-02-23	NO	01	107.00
TCGA-67-3773-10A	TCGA-67-3773-10A-01	17d10b85-d212-45f9-845a-9db111386806	[Not Available]	2010-03-02	NO	01	[Not Available]
TCGA-67-3774-01A	TCGA-67-3774-01A-01	83642962-4366-4917-a0ae-fc78ed7fbc5d	[Not Available]	2010-02-23	NO	01	61.00
TCGA-67-3774-10A	TCGA-67-3774-10A-01	0227d779-5603-458f-8edc-9826944962d9	[Not Available]	2010-03-02	NO	01	[Not Available]
TCGA-05-4244-01A	TCGA-05-4244-01A-01	53eed368-b7e8-4272-8a8e-40ce5d66fff3	[Not Available]	2010-05-20	NO	01	133.00
TCGA-05-4244-10A	TCGA-05-4244-10A-01	e8a10567-06ed-40fa-9bc7-bfaab40c91ac	[Not Available]	2010-05-28	NO	01	[Not Available]
TCGA-05-4245-01A	TCGA-05-4245-01A-01	ca29fd94-0ae9-48bd-aad4-fa3e5eec37e7	[Not Available]	2010-05-20	NO	01	168.00
TCGA-05-4245-10A	TCGA-05-4245-10A-01	e281b433-7a5f-4d96-a01b-645f17162d0d	[Not Available]	2010-05-28	NO	01	[Not Available]
TCGA-05-4249-01A	TCGA-05-4249-01A-01	a0db909f-b139-4065-8136-27033eedc324	[Not Available]	2010-05-20	NO	01	111.00
TCGA-05-4249-10A	TCGA-05-4249-10A-01	066ac778-5418-4a4f-906a-9c5cac548a28	[Not Available]	2010-05-28	NO	01	[Not Available]
TCGA-05-4250-01A	TCGA-05-4250-01A-01	6c8028d8-1aba-4abc-b515-89cb73f54bbf	[Not Available]	2010-05-20	NO	01	126.00
TCGA-05-4250-10A	TCGA-05-4250-10A-01	6d0432ea-0c69-4f94-b245-aa60af946d67	[Not Available]	2010-05-28	NO	01	[Not Available]
TCGA-35-4122-01A	TCGA-35-4122-01A-01	63340910-dec2-4e29-94ee-4291931b0866	[Not Available]	2010-04-30	NO	01	120.00
TCGA-35-4122-10A	TCGA-35-4122-10A-01	e1acc57c-4ecf-4b97-aeb9-35bae81a6377	[Not Available]	2010-05-06	NO	01	[Not Available]
TCGA-35-4123-01A	TCGA-35-4123-01A-01	62c1b847-82a7-4d78-8c31-d195edf7c3ac	[Not Available]	2010-04-30	NO	01	124.00
TCGA-35-4123-10A	TCGA-35-4123-10A-01	73d40292-b2d7-4cd3-9d32-c00384dc08f2	[Not Available]	2010-05-06	NO	01	[Not Available]
TCGA-44-2657-01A	TCGA-44-2657-01A-01	87356687-6e08-4696-bd64-45ec490dbcc3	[Not Available]	2009-12-30	NO	01	117.00
TCGA-44-2657-10A	TCGA-44-2657-10A-01	9f2e5405-59f1-44d3-bd5f-5838c7c36861	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-2657-11A	TCGA-44-2657-11A-01	20d2aeba-0c87-43a7-8c03-9ea8d7e20a9b	[Not Available]	2010-12-16	NO	01	69.00
TCGA-44-2661-01A	TCGA-44-2661-01A-01	8cf898e4-f34a-422e-88f0-a371b325509f	[Not Available]	2009-12-30	NO	01	157.00
TCGA-44-2661-10A	TCGA-44-2661-10A-01	b598fbe4-f56c-4d25-b0f7-bef98b13c7a7	[Not Available]	2010-02-02	NO	01	[Not Available]
TCGA-44-2661-11A	TCGA-44-2661-11A-01	c1e3176d-4476-4aae-bbcd-593e2243175e	[Not Available]	2010-12-16	NO	01	69.00
TCGA-44-2664-01A	TCGA-44-2664-01A-01	7e127e8f-e04d-4ddc-a1fa-98e9255d1ba5	[Not Available]	2009-12-30	NO	01	133.00
TCGA-44-2664-10A	TCGA-44-2664-10A-01	f490dadb-7618-4ba1-8651-20a66bf90923	[Not Available]	2010-02-02	NO	01	[Not Available]
TCGA-44-3398-01A	TCGA-44-3398-01A-01	56fea3d2-73b1-427b-bcef-8ba5c70bca8e	[Not Available]	2010-01-07	NO	01	137.00
TCGA-44-3398-10A	TCGA-44-3398-10A-01	afe65be7-5073-4e9c-bc70-c29406e8bd34	[Not Available]	2010-02-02	NO	01	[Not Available]
TCGA-44-3398-11B	TCGA-44-3398-11B-01	255ee697-45c1-4aeb-a150-d5bbf9bd0f5b	[Not Available]	2010-12-16	NO	01	63.00
TCGA-44-3917-01A	TCGA-44-3917-01A-01	ce5e262a-032b-47e4-a740-8a62ef9a64bb	[Not Available]	2010-03-11	NO	01	107.00
TCGA-44-3917-01B	TCGA-44-3917-01B-02	1C9F42F3-F27C-4246-99F6-06E14BCB72E1	[Not Available]	2013-01-31	YES	02	400.00
TCGA-44-3917-10A	TCGA-44-3917-10A-01	ad17e2ac-0452-4cb8-b857-eda4f76044ed	[Not Available]	2010-03-15	NO	01	[Not Available]
TCGA-44-3917-11A	TCGA-44-3917-11A-01	729d1a14-1974-4c64-a6e3-b0df5081590d	[Not Available]	2012-11-30	NO	01	1.00
TCGA-44-3918-01A	TCGA-44-3918-01A-01	dff99b4c-e8dd-4fd4-b0fd-0e63901d381d	[Not Available]	2010-03-11	NO	01	125.00
TCGA-44-3918-01B	TCGA-44-3918-01B-02	B7188703-5B81-4ABA-B505-C6CAFD447189	[Not Available]	2013-01-31	YES	02	400.00
TCGA-44-3918-10A	TCGA-44-3918-10A-01	87e865bd-0034-4ed4-bbd8-213a81f054d1	[Not Available]	2010-03-15	NO	01	[Not Available]
TCGA-44-3918-11A	TCGA-44-3918-11A-01	07494ef3-55ac-4a5b-8cdb-34be278a21d9	[Not Available]	2012-11-30	NO	01	1.00
TCGA-44-3919-01A	TCGA-44-3919-01A-02	621564a1-749b-47f9-b7c5-fafd8f6758ae	[Not Available]	2010-03-11	NO	02	94.00
TCGA-44-3919-10A	TCGA-44-3919-10A-01	b0791976-4798-4bfc-94b2-6a385d7a3d15	[Not Available]	2010-03-15	NO	01	[Not Available]
TCGA-44-3919-11A	TCGA-44-3919-11A-01	8f05ff31-54a7-4bbf-a376-f2cc833bdc13	[Not Available]	2012-11-30	NO	01	1.00
TCGA-44-4112-01A	TCGA-44-4112-01A-01	3b97c846-d128-45ed-b1d5-211fb3795eac	[Not Available]	2010-04-26	NO	01	153.00
TCGA-44-4112-01A	TCGA-44-4112-01A-22	B0F56AD9-E944-482A-BD89-8AA10BC571E4	[Not Available]	2013-02-15	NO	22	30.00
TCGA-44-4112-01A	TCGA-44-4112-01A-31	D95DF76D-8270-49FA-80D6-2B0000E32C6A	[Not Available]	2013-03-06	NO	31	30.00
TCGA-44-4112-01B	TCGA-44-4112-01B-05	24480F47-DAD2-481E-A0C7-0E3F85502ADC	[Not Available]	2013-02-13	YES	05	400.00
TCGA-44-4112-01B	TCGA-44-4112-01B-06	B7175519-80FA-4538-9121-8C2116FDBBAA	[Not Available]	2013-02-13	YES	06	400.00
TCGA-44-4112-10A	TCGA-44-4112-10A-01	f61ef9f8-7ab4-4609-b93f-a3d66d287d0c	[Not Available]	2010-04-30	NO	01	[Not Available]
TCGA-44-4112-11A	TCGA-44-4112-11A-01	67993bdd-42b1-48c5-b8a1-74cda8d1877f	[Not Available]	2012-11-30	NO	01	1.00
TCGA-44-4112-11A	TCGA-44-4112-11A-21	0422EDC7-6C5E-468C-AC4F-0C642E4B44B7	[Not Available]	2013-02-14	NO	21	30.00
TCGA-44-4112-11A	TCGA-44-4112-11A-31	FF364BEB-003E-4F93-BD55-0DA073CA655E	[Not Available]	2013-02-25	NO	31	30.00
TCGA-67-3776-01A	TCGA-67-3776-01A-01	4c37faf6-3626-41a0-98c3-67a0c7df70d1	[Not Available]	2010-02-23	NO	01	87.00
TCGA-67-3776-10A	TCGA-67-3776-10A-01	41c3eabb-ca83-4c94-9842-73614b3e63f8	[Not Available]	2010-03-18	NO	01	[Not Available]
TCGA-05-4382-01A	TCGA-05-4382-01A-01	d50e3b04-dd7f-4a79-b7e3-2590cef6e0ad	[Not Available]	2010-07-02	NO	01	122.00
TCGA-05-4382-10A	TCGA-05-4382-10A-01	6fa426fc-6f37-45c3-8e7a-43957a5ff4e0	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4389-01A	TCGA-05-4389-01A-01	72cc001d-aa82-4d54-ab27-334657ec00eb	[Not Available]	2010-07-02	NO	01	142.00
TCGA-05-4389-10A	TCGA-05-4389-10A-01	67dba5b4-5cbc-41cc-a943-f1e41f03db56	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4395-01A	TCGA-05-4395-01A-01	36d9e7c6-fcb6-4922-a72c-35021f75da4d	[Not Available]	2010-07-02	NO	01	134.00
TCGA-05-4395-10A	TCGA-05-4395-10A-01	2ffc3f1e-d1a5-481a-adbf-9538b4520b95	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4397-01A	TCGA-05-4397-01A-01	b6d7e97d-b0c1-4d65-aa10-8bbbc3e15152	[Not Available]	2010-07-02	NO	01	117.00
TCGA-05-4397-10A	TCGA-05-4397-10A-01	50f4b106-11f9-4ad9-bffc-ba5f2eb91dba	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4398-01A	TCGA-05-4398-01A-01	8c3ff6be-a508-4d2c-ab3c-573aa9b4b36c	[Not Available]	2010-07-02	NO	01	141.00
TCGA-05-4398-10A	TCGA-05-4398-10A-01	18d010bf-ff6f-4dda-98ce-ec02a1eeaebc	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4402-01A	TCGA-05-4402-01A-01	3b4e33b7-2b51-455d-9489-6d1eade42af1	[Not Available]	2010-07-02	NO	01	123.00
TCGA-05-4402-10A	TCGA-05-4402-10A-01	9c28e527-994e-4ddf-9a18-560921dc925d	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4403-01A	TCGA-05-4403-01A-01	0b554d07-ce50-40ec-80e5-dfe982ba2e6a	[Not Available]	2010-07-02	NO	01	114.00
TCGA-05-4403-10A	TCGA-05-4403-10A-01	edca328a-412b-48c7-a257-01df5792ebad	[Not Available]	2010-07-19	NO	01	[Not Available]
TCGA-05-4418-01A	TCGA-05-4418-01A-01	9630471a-2f57-404b-8ede-941148e2c77d	[Not Available]	2010-07-02	NO	01	115.00
TCGA-05-4418-10A	TCGA-05-4418-10A-01	e216f8e8-11eb-489e-be27-1c17c79c18f0	[Not Available]	2010-07-28	NO	01	[Not Available]
