bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-78-7166-01A	TCGA-78-7166-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7166-11A	TCGA-78-7166-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7166-11A	TCGA-78-7166-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7167-01A	TCGA-78-7167-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7167-01A	TCGA-78-7167-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7167-01A	TCGA-78-7167-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7167-01A	TCGA-78-7167-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7167-11A	TCGA-78-7167-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7167-11A	TCGA-78-7167-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7535-01A	TCGA-78-7535-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7535-01A	TCGA-78-7535-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7535-01A	TCGA-78-7535-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7535-01A	TCGA-78-7535-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7535-10A	TCGA-78-7535-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-7535-10A	TCGA-78-7535-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7536-01A	TCGA-78-7536-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7536-01A	TCGA-78-7536-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7536-01A	TCGA-78-7536-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7536-01A	TCGA-78-7536-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7536-10A	TCGA-78-7536-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-7536-10A	TCGA-78-7536-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7537-01A	TCGA-78-7537-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7537-01A	TCGA-78-7537-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7537-01A	TCGA-78-7537-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7537-01A	TCGA-78-7537-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7537-10A	TCGA-78-7537-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-7537-10A	TCGA-78-7537-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7539-01A	TCGA-78-7539-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7539-01A	TCGA-78-7539-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7539-01A	TCGA-78-7539-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7539-01A	TCGA-78-7539-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7539-10A	TCGA-78-7539-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-7539-10A	TCGA-78-7539-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7540-01A	TCGA-78-7540-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7540-01A	TCGA-78-7540-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7540-01A	TCGA-78-7540-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7540-01A	TCGA-78-7540-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7540-11A	TCGA-78-7540-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7540-11A	TCGA-78-7540-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7540-11A	TCGA-78-7540-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7542-01A	TCGA-78-7542-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7542-01A	TCGA-78-7542-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7542-01A	TCGA-78-7542-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7542-01A	TCGA-78-7542-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7542-11A	TCGA-78-7542-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7542-11A	TCGA-78-7542-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7633-01A	TCGA-78-7633-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-7633-01A	TCGA-78-7633-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-7633-01A	TCGA-78-7633-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-7633-01A	TCGA-78-7633-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-78-7633-10A	TCGA-78-7633-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-7633-10A	TCGA-78-7633-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7711-01A	TCGA-86-7711-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-7711-01A	TCGA-86-7711-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-7711-01A	TCGA-86-7711-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-7711-01A	TCGA-86-7711-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7711-10A	TCGA-86-7711-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-7711-10A	TCGA-86-7711-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7711-11A	TCGA-86-7711-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-7711-11A	TCGA-86-7711-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-7711-11A	TCGA-86-7711-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7713-01A	TCGA-86-7713-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-7713-01A	TCGA-86-7713-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-7713-01A	TCGA-86-7713-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-7713-01A	TCGA-86-7713-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7713-10A	TCGA-86-7713-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-7713-10A	TCGA-86-7713-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7713-11A	TCGA-86-7713-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-7713-11A	TCGA-86-7713-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-7713-11A	TCGA-86-7713-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-95-7567-01A	TCGA-95-7567-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-95-7567-01A	TCGA-95-7567-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-95-7567-01A	TCGA-95-7567-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-95-7567-01A	TCGA-95-7567-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-95-7567-10A	TCGA-95-7567-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-95-7567-10A	TCGA-95-7567-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-53-7813-01A	TCGA-53-7813-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-53-7813-01A	TCGA-53-7813-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-53-7813-01A	TCGA-53-7813-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-53-7813-01A	TCGA-53-7813-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-53-7813-10A	TCGA-53-7813-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-53-7813-10A	TCGA-53-7813-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7724-01A	TCGA-55-7724-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7724-01A	TCGA-55-7724-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7724-01A	TCGA-55-7724-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7724-01A	TCGA-55-7724-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7724-10A	TCGA-55-7724-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7724-10A	TCGA-55-7724-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7724-11A	TCGA-55-7724-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7724-11A	TCGA-55-7724-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7724-11A	TCGA-55-7724-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7725-01A	TCGA-55-7725-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7725-01A	TCGA-55-7725-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7725-01A	TCGA-55-7725-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7725-01A	TCGA-55-7725-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7725-10A	TCGA-55-7725-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7725-10A	TCGA-55-7725-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7725-11A	TCGA-55-7725-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7725-11A	TCGA-55-7725-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7725-11A	TCGA-55-7725-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7726-01A	TCGA-55-7726-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7726-01A	TCGA-55-7726-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7726-01A	TCGA-55-7726-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7726-01A	TCGA-55-7726-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7726-10A	TCGA-55-7726-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7726-10A	TCGA-55-7726-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7726-11A	TCGA-55-7726-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7726-11A	TCGA-55-7726-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7726-11A	TCGA-55-7726-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7727-01A	TCGA-55-7727-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7727-01A	TCGA-55-7727-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7727-01A	TCGA-55-7727-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7727-01A	TCGA-55-7727-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7727-10A	TCGA-55-7727-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7727-10A	TCGA-55-7727-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7727-11A	TCGA-55-7727-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7727-11A	TCGA-55-7727-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7815-01A	TCGA-55-7815-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7815-01A	TCGA-55-7815-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7815-01A	TCGA-55-7815-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7815-01A	TCGA-55-7815-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7815-10A	TCGA-55-7815-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7815-10A	TCGA-55-7815-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7815-11A	TCGA-55-7815-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7815-11A	TCGA-55-7815-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7816-01A	TCGA-55-7816-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7816-01A	TCGA-55-7816-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7816-01A	TCGA-55-7816-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7816-01A	TCGA-55-7816-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7816-10A	TCGA-55-7816-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7816-10A	TCGA-55-7816-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7903-01A	TCGA-55-7903-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7903-01A	TCGA-55-7903-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7903-01A	TCGA-55-7903-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7903-01A	TCGA-55-7903-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7903-10A	TCGA-55-7903-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7903-10A	TCGA-55-7903-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7903-11A	TCGA-55-7903-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7903-11A	TCGA-55-7903-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7903-11A	TCGA-55-7903-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7907-01A	TCGA-55-7907-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7907-01A	TCGA-55-7907-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7907-01A	TCGA-55-7907-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7907-01A	TCGA-55-7907-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7907-10A	TCGA-55-7907-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7907-10A	TCGA-55-7907-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7907-11A	TCGA-55-7907-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7907-11A	TCGA-55-7907-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7910-01A	TCGA-55-7910-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7910-01A	TCGA-55-7910-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7910-01A	TCGA-55-7910-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7910-01A	TCGA-55-7910-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7910-11A	TCGA-55-7910-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7910-11A	TCGA-55-7910-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7910-11A	TCGA-55-7910-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7911-01A	TCGA-55-7911-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7911-01A	TCGA-55-7911-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7911-01A	TCGA-55-7911-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7911-01A	TCGA-55-7911-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7911-10A	TCGA-55-7911-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7911-10A	TCGA-55-7911-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7911-11A	TCGA-55-7911-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7911-11A	TCGA-55-7911-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7911-11A	TCGA-55-7911-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7914-01A	TCGA-55-7914-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7914-01A	TCGA-55-7914-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7914-01A	TCGA-55-7914-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7914-01A	TCGA-55-7914-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7914-10A	TCGA-55-7914-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7914-10A	TCGA-55-7914-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7914-11A	TCGA-55-7914-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7914-11A	TCGA-55-7914-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7914-11A	TCGA-55-7914-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7760-01A	TCGA-69-7760-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-69-7760-01A	TCGA-69-7760-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-69-7760-01A	TCGA-69-7760-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-69-7760-01A	TCGA-69-7760-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7760-10A	TCGA-69-7760-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-69-7760-10A	TCGA-69-7760-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7761-01A	TCGA-69-7761-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-69-7761-01A	TCGA-69-7761-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-69-7761-01A	TCGA-69-7761-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-69-7761-01A	TCGA-69-7761-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7761-10A	TCGA-69-7761-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-69-7761-10A	TCGA-69-7761-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7763-01A	TCGA-69-7763-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-69-7763-01A	TCGA-69-7763-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-69-7763-01A	TCGA-69-7763-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-69-7763-01A	TCGA-69-7763-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7763-10A	TCGA-69-7763-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-69-7763-10A	TCGA-69-7763-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7764-01A	TCGA-69-7764-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-69-7764-01A	TCGA-69-7764-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-69-7764-01A	TCGA-69-7764-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-69-7764-01A	TCGA-69-7764-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7764-10A	TCGA-69-7764-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-69-7764-10A	TCGA-69-7764-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7765-01A	TCGA-69-7765-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-69-7765-01A	TCGA-69-7765-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-69-7765-01A	TCGA-69-7765-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-69-7765-01A	TCGA-69-7765-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-69-7765-10A	TCGA-69-7765-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-69-7765-10A	TCGA-69-7765-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7701-01A	TCGA-86-7701-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-7701-01A	TCGA-86-7701-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-7701-01A	TCGA-86-7701-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-7701-01A	TCGA-86-7701-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7701-10A	TCGA-86-7701-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-7701-10A	TCGA-86-7701-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7714-01A	TCGA-86-7714-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-7714-01A	TCGA-86-7714-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-7714-01A	TCGA-86-7714-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-7714-01A	TCGA-86-7714-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-86-7714-10A	TCGA-86-7714-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-7714-10A	TCGA-86-7714-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-91-7771-01A	TCGA-91-7771-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-91-7771-01A	TCGA-91-7771-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-91-7771-01A	TCGA-91-7771-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-91-7771-01A	TCGA-91-7771-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-91-7771-10A	TCGA-91-7771-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-91-7771-10A	TCGA-91-7771-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-97-7937-01A	TCGA-97-7937-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-97-7937-01A	TCGA-97-7937-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-97-7937-01A	TCGA-97-7937-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-97-7937-01A	TCGA-97-7937-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-97-7937-10A	TCGA-97-7937-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-97-7937-10A	TCGA-97-7937-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-97-7938-01A	TCGA-97-7938-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-97-7938-01A	TCGA-97-7938-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-97-7938-01A	TCGA-97-7938-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-97-7938-01A	TCGA-97-7938-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-97-7938-10A	TCGA-97-7938-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-97-7938-10A	TCGA-97-7938-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7728-01A	TCGA-55-7728-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7728-01A	TCGA-55-7728-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7728-01A	TCGA-55-7728-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7728-01A	TCGA-55-7728-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7728-10A	TCGA-55-7728-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7728-10A	TCGA-55-7728-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7728-11A	TCGA-55-7728-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7728-11A	TCGA-55-7728-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7994-01A	TCGA-55-7994-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-7994-01A	TCGA-55-7994-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-7994-01A	TCGA-55-7994-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-7994-01A	TCGA-55-7994-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7994-10A	TCGA-55-7994-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-7994-10A	TCGA-55-7994-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-7994-11A	TCGA-55-7994-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
