	value	Group
4270	0	NP-Kun
4271	0	NP-Kun
4272	0	NP-Kun
4273	0	NP-Kun
4274	0.138888888888889	NP-Kun
4275	0.0555555555555556	NP-Kun
4276	0	NP-Kun
4277	NA	NP-Kun
4278	0	NP-Kun
4279	0	NP-Kun
4280	0	NP-Kun
4281	0.0416666666666667	NP-Kun
4282	0	NP-Kun
4283	0	NP-Kun
4284	0	NP-Kun
4285	0	NP-Kun
4286	0	NP-Kun
4287	0	NP-Kun
4288	NA	NP-Kun
4289	0	NP-Kun
4290	0	NP-Kun
4291	0.0476190476190476	NP-Kun
4292	0	NP-Kun
4293	0	NP-Kun
4294	0	NP-Kun
4295	1	NP-Kun
4296	0	NP-Kun
4297	NA	NP-Kun
4298	0	NP-Kun
4299	0	NP-Kun
4300	0	NP-Kun
4301	0.5	NP-Kun
4302	0	NP-Kun
4303	0	NP-Kun
4304	0.0833333333333333	NP-Kun
4305	0	NP-Kun
4306	0	NP-Kun
4307	0.0555555555555556	NP-Kun
4308	0	NP-Kun
4309	0.0185185185185185	NP-Kun
4310	0	NP-Kun
4311	0.00625	NP-Kun
4312	0	NP-Kun
4313	NA	NP-Kun
4314	0	NP-Kun
4315	0.00833333333333333	NP-Kun
4316	0	NP-Kun
4317	0	NP-Kun
4318	0	NP-Kun
4319	0	NP-Kun
4320	0	NP-Kun
4321	0	NP-Kun
4322	NA	NP-Kun
4323	0	NP-Kun
4324	0.043859649122807	NP-Kun
4325	0	NP-Kun
4326	0	NP-Kun
4327	0	NP-Kun
4328	0	NP-Kun
4329	NA	NP-Kun
4330	0	NP-Kun
4331	0	NP-Kun
4332	0.0277777777777778	NP-Kun
4333	0	NP-Kun
4334	0.0357142857142857	NP-Kun
4335	0.0476190476190476	NP-Kun
4336	0	NP-Kun
4337	NA	NP-Kun
4338	0	NP-Kun
4339	0.0208333333333333	NP-Kun
4340	NA	NP-Kun
4341	0	NP-Kun
4342	NA	NP-Kun
4343	0	NP-Kun
4344	0	NP-Kun
4345	0.0555555555555556	NP-Kun
4346	0	NP-Kun
4347	0	NP-Kun
4348	0	NP-Kun
4349	0	NP-Kun
4350	0	NP-Kun
4351	0	NP-Kun
4352	0	NP-Kun
4353	0.0166666666666667	NP-Kun
4354	0	NP-Kun
4355	0	NP-Kun
4356	NA	NP-Kun
4357	0.0555555555555556	NP-Kun
4358	0	NP-Kun
4359	0	NP-Kun
4360	0.0666666666666667	NP-Kun
4361	NA	NP-Kun
4362	0	NP-Kun
4363	0	NP-Kun
4364	0.139795918367347	NP-Kun
4365	0	NP-Kun
4366	0.0555555555555556	NP-Kun
4367	0	NP-Kun
4368	0.0555555555555556	NP-Kun
4369	0	NP-Kun
4370	NA	NP-Kun
4371	0	NP-Kun
4372	0	NP-Kun
4373	0.0476190476190476	NP-Kun
4374	0.0476190476190476	NP-Kun
4375	0	NP-Kun
4376	NA	NP-Kun
4377	0	NP-Kun
4378	0.00909090909090909	NP-Kun
4379	0	NP-Kun
4380	0	NP-Kun
4381	0	NP-Kun
4382	NA	NP-Kun
4383	0.101904123472751	NP-Kun
4384	0.0666666666666667	NP-Kun
4385	0	NP-Kun
4386	0	NP-Kun
4387	0.0166666666666667	NP-Kun
4388	0	NP-Kun
4389	0	NP-Kun
4390	0	NP-Kun
4391	NA	NP-Kun
4392	NA	NP-Kun
4393	NA	NP-Kun
4394	0	NP-Kun
4395	0	NP-Kun
4396	0	NP-Kun
4397	NA	NP-Kun
4398	0	NP-Kun
4399	0	NP-Kun
4400	0.2249236254292	NP-Kun
4401	0.0117647058823529	NP-Kun
4402	0	NP-Kun
4403	0.0416666666666667	NP-Kun
4404	0	NP-Kun
4405	0.177777777777778	NP-Kun
4406	0.333333333333333	NP-Kun
4407	0.0779220779220779	NP-Kun
4408	0	NP-Kun
4409	0.0263157894736842	NP-Kun
4410	0.179738562091503	NP-Kun
4411	0	NP-Kun
4412	0	NP-Kun
4413	0	NP-Kun
4414	0.0208333333333333	NP-Kun
4415	0	NP-Kun
4416	0	NP-Kun
4417	0.0277777777777778	NP-Kun
4418	0	NP-Kun
4419	0.037037037037037	NP-Kun
4420	0	NP-Kun
4421	0.0912698412698413	NP-Kun
4422	0	NP-Kun
4423	0	NP-Kun
4424	0.0380322074439722	NP-Kun
4425	0.0666666666666667	NP-Kun
4426	0	NP-Kun
4427	0	NP-Kun
4428	NA	NP-Kun
4429	0	NP-Kun
4430	0	NP-Kun
4431	0	NP-Kun
4432	0.0476190476190476	NP-Kun
4433	0	NP-Kun
4434	0	NP-Kun
4435	0.00526315789473684	NP-Kun
4436	0.0625	NP-Kun
4437	0	NP-Kun
4438	0	NP-Kun
4439	0	NP-Kun
4440	0	NP-Kun
4441	0	NP-Kun
4442	0	NP-Kun
4443	0.0666666666666667	NP-Kun
4444	1	NP-Kun
4445	NA	NP-Kun
4446	0	NP-Kun
4447	0.0303030303030303	NP-Kun
4448	0	NP-Kun
4449	0	NP-Kun
4450	0.0476190476190476	NP-Kun
4451	0	NP-Kun
4452	0	NP-Kun
4453	0	NP-Kun
4454	0	NP-Kun
4455	0	NP-Kun
4456	0	NP-Kun
4457	0	NP-Kun
4458	0	NP-Kun
4459	0	NP-Kun
4460	0	NP-Kun
4461	0.0416666666666667	NP-Kun
4462	0.0303030303030303	NP-Kun
4463	0.103703703703704	NP-Kun
4464	0	NP-Kun
4465	0	NP-Kun
4466	0	NP-Kun
4467	0.0306818181818182	NP-Kun
4468	0	NP-Kun
4469	0	NP-Kun
4470	0	NP-Kun
4471	0	NP-Kun
4472	0.230555555555556	NP-Kun
4473	0	NP-Kun
4474	0.166666666666667	NP-Kun
4475	0	NP-Kun
4476	0	NP-Kun
4477	0	NP-Kun
4478	0	NP-Kun
4479	0	NP-Kun
4480	0	NP-Kun
4481	NA	NP-Kun
4482	0	NP-Kun
4483	0	NP-Kun
4484	0	NP-Kun
4485	0	NP-Kun
4486	0.0833333333333333	NP-Kun
4487	0	NP-Kun
4488	0	NP-Kun
4489	NA	NP-Kun
4490	0	NP-Kun
4491	0	NP-Kun
4492	0	NP-Kun
4493	0	NP-Kun
4494	0	NP-Kun
4495	0.0476190476190476	NP-Kun
4496	0	NP-Kun
4497	NA	NP-Kun
4498	0	NP-Kun
4499	0	NP-Kun
4500	0.0828571428571429	NP-Kun
4501	0	NP-Kun
4502	0	NP-Kun
4503	0	NP-Kun
4504	0	NP-Kun
4505	0	NP-Kun
4506	0	NP-Kun
4507	0.0138888888888889	NP-Kun
4508	0.0485714285714286	NP-Kun
4509	0	NP-Kun
4510	0	NP-Kun
4511	0	NP-Kun
4512	NA	NP-Kun
4513	0	NP-Kun
4514	0	NP-Kun
4515	0.111111111111111	NP-Kun
4516	0	NP-Kun
4517	0	NP-Kun
4518	0	NP-Kun
4519	0.11965811965812	NP-Kun
4520	0	NP-Kun
4521	0.166666666666667	NP-Kun
4522	0	NP-Kun
4523	0	NP-Kun
4524	0	NP-Kun
4525	0	NP-Kun
4526	0	NP-Kun
4527	0	NP-Kun
4528	0	NP-Kun
4529	0	NP-Kun
4530	0	NP-Kun
4531	0	NP-Kun
4532	0	NP-Kun
4533	0	NP-Kun
4534	0.037037037037037	NP-Kun
4535	0	NP-Kun
4536	0	NP-Kun
4537	0	NP-Kun
4538	0	NP-Kun
4539	0	NP-Kun
4540	0.0277777777777778	NP-Kun
4541	0	NP-Kun
4542	0	NP-Kun
4543	0	NP-Kun
4544	0	NP-Kun
4545	NA	NP-Kun
4546	0	NP-Kun
4547	0	NP-Kun
4548	0	NP-Kun
4549	0	NP-Kun
4550	0	NP-Kun
4551	0	NP-Kun
4552	0	NP-Kun
4553	0	NP-Kun
4554	0	NP-Kun
4555	0.0833333333333333	NP-Kun
4556	0	NP-Kun
4557	0	NP-Kun
4558	0	NP-Kun
4559	0.00476190476190476	NP-Kun
4560	0	NP-Kun
4561	0.129166666666667	NP-Kun
4562	0	NP-Kun
4563	0.02	NP-Kun
4564	0	NP-Kun
4565	NA	NP-Kun
4566	0	NP-Kun
4567	0	NP-Kun
4568	0	NP-Kun
4569	0	NP-Kun
4570	0	NP-Kun
4571	0	NP-Kun
4572	0	NP-Kun
4573	0	NP-Kun
4574	NA	NP-Kun
4575	0	NP-Kun
4576	0	NP-Kun
4577	NA	NP-Kun
4578	0	NP-Kun
4579	0	NP-Kun
4580	0	NP-Kun
4581	NA	NP-Kun
4582	0	NP-Kun
4583	0	NP-Kun
4584	NA	NP-Kun
4585	0	NP-Kun
4586	0	NP-Kun
4587	0	NP-Kun
4588	0	NP-Kun
4589	0	NP-Kun
4590	0	NP-Kun
4591	0	NP-Kun
4592	0	NP-Kun
4593	0	NP-Kun
4594	0	NP-Kun
4595	0	NP-Kun
4596	NA	NP-Kun
4597	NA	NP-Kun
4598	0	NP-Kun
4599	NA	NP-Kun
4600	0.0333333333333333	NP-Kun
4601	0.0452380952380952	NP-Kun
4602	0	NP-Kun
4603	0	NP-Kun
4604	0.0833333333333333	NP-Kun
4605	0.0238095238095238	NP-Kun
4606	0	NP-Kun
4607	0	NP-Kun
4608	NA	NP-Kun
4609	0	NP-Kun
4610	0	NP-Kun
4611	NA	NP-Kun
4612	0	NP-Kun
4613	0	NP-Kun
4614	0.0238095238095238	NP-Kun
4615	NA	NP-Kun
4616	0.0833333333333333	NP-Kun
4617	0	NP-Kun
4618	0.277777777777778	NP-Kun
4619	0	NP-Kun
4620	0	NP-Kun
4621	0	NP-Kun
4622	0	NP-Kun
4623	0	NP-Kun
4624	0	NP-Kun
4625	0	NP-Kun
4626	0	NP-Kun
4627	0	NP-Kun
4628	0	NP-Kun
4629	0.00952380952380952	NP-Kun
4630	0	NP-Kun
4631	0	NP-Kun
4632	0.0238095238095238	NP-Kun
4633	0.0925925925925926	NP-Kun
4634	0	NP-Kun
4635	0	NP-Kun
4636	0	NP-Kun
4637	0	NP-Kun
4638	0.416666666666667	NP-Kun
4639	0	NP-Kun
4640	NA	NP-Kun
4641	0	NP-Kun
4642	0.157407407407407	NP-Kun
4643	0	NP-Kun
4644	0.0185185185185185	NP-Kun
4645	0.0416666666666667	NP-Kun
4646	0	NP-Kun
4647	NA	NP-Kun
4648	NA	NP-Kun
4649	0.0333333333333333	NP-Kun
4650	0.0416666666666667	NP-Kun
4651	0	NP-Kun
4652	0	NP-Kun
4653	0.0555555555555556	NP-Kun
4654	0	NP-Kun
4655	0	NP-Kun
4656	0.111111111111111	NP-Kun
4657	0.0151515151515152	NP-Kun
4658	0.0666666666666667	NP-Kun
4659	NA	NP-Kun
4660	0	NP-Kun
4661	0.0238095238095238	NP-Kun
4662	0	NP-Kun
4663	0.0166666666666667	NP-Kun
4664	NA	NP-Kun
4665	0	NP-Kun
4666	NA	NP-Kun
4667	0.5	NP-Kun
4668	0	NP-Kun
4669	0	NP-Kun
4670	0	NP-Kun
4671	0	NP-Kun
4672	0	NP-Kun
4673	0	NP-Kun
4674	0.00116959064327485	NP-Kun
4675	0	NP-Kun
4676	NA	NP-Kun
4677	0.0555555555555556	NP-Kun
4678	NA	NP-Kun
4679	0	NP-Kun
4680	0	NP-Kun
4681	NA	NP-Kun
4682	0.0416666666666667	NP-Kun
4683	0	NP-Kun
4684	NA	NP-Kun
4685	0	NP-Kun
4686	0	NP-Kun
4687	NA	NP-Kun
4688	0	NP-Kun
4689	0	NP-Kun
4690	0	NP-Kun
4691	0	NP-Kun
4692	NA	NP-Kun
4693	0	NP-Kun
4694	0.0151515151515152	NP-Kun
4695	0	NP-Kun
4696	0	NP-Kun
4697	0.037037037037037	NP-Kun
4698	0	NP-Kun
4699	0	NP-Kun
4700	0	NP-Kun
4701	0	NP-Kun
4702	0	NP-Kun
4703	0	NP-Kun
4704	0	NP-Kun
4705	0	NP-Kun
4706	0	NP-Kun
4707	NA	NP-Kun
4708	0	NP-Kun
4709	NA	NP-Kun
4710	0	NP-Kun
4711	NA	NP-Kun
4712	0	NP-Kun
4713	0	NP-Kun
4714	0.0952380952380952	NP-Kun
4715	0	NP-Kun
4716	NA	NP-Kun
4717	0	NP-Kun
4718	0	NP-Kun
4719	0	NP-Kun
4720	0	NP-Kun
4721	NA	NP-Kun
4722	NA	NP-Kun
4723	0.0128205128205128	NP-Kun
4724	0	NP-Kun
4725	0	NP-Kun
4726	0	NP-Kun
4727	0.0142857142857143	NP-Kun
4728	0.00372960372960373	NP-Kun
4729	0.0333333333333333	NP-Kun
4730	0.0208333333333333	NP-Kun
4731	0	NP-Kun
4732	0	NP-Kun
4733	0	NP-Kun
4734	0	NP-Kun
4735	0	NP-Kun
4736	0	NP-Kun
4737	0	NP-Kun
4738	0	NP-Kun
4739	NA	NP-Kun
4740	0	NP-Kun
4741	0	NP-Kun
4742	NA	NP-Kun
4743	NA	NP-Kun
4744	0	NP-Kun
4745	NA	NP-Kun
4746	0	NP-Kun
4747	NA	NP-Kun
4748	NA	NP-Kun
4749	0.037037037037037	NP-Kun
4750	0	NP-Kun
4751	0	NP-Kun
4752	0	NP-Kun
4753	0	NP-Kun
4754	0.108786848072562	NP-Kun
4755	0	NP-Kun
4756	0	NP-Kun
4757	0	NP-Kun
4758	0	NP-Kun
4759	0	NP-Kun
4760	0	NP-Kun
4761	0	NP-Kun
4762	NA	NP-Kun
4763	0.03	NP-Kun
4764	0.0666666666666667	NP-Kun
4765	0	NP-Kun
4766	0	NP-Kun
4767	0	NP-Kun
4768	0.0128205128205128	NP-Kun
4769	NA	NP-Kun
4770	0	NP-Kun
4771	0	NP-Kun
4772	NA	NP-Kun
4773	0.283538748832866	NP-Kun
4774	0	NP-Kun
4775	0	NP-Kun
4776	0	NP-Kun
4777	0	NP-Kun
4778	0	NP-Kun
4779	NA	NP-Kun
4780	0	NP-Kun
4781	0	NP-Kun
4782	0	NP-Kun
4783	0	NP-Kun
4784	NA	NP-Kun
4785	0	NP-Kun
4786	0	NP-Kun
4787	NA	NP-Kun
4788	NA	NP-Kun
4789	0	NP-Kun
4790	0.411111111111111	NP-Kun
4791	0.777142857142857	NP-Kun
4792	NA	NP-Kun
4793	0	NP-Kun
4794	NA	NP-Kun
4795	NA	NP-Kun
4796	NA	NP-Kun
4797	0	NP-Kun
4798	0	NP-Kun
4799	0.0625	NP-Kun
4800	0	NP-Kun
4801	0	NP-Kun
4802	0	NP-Kun
4803	NA	NP-Kun
4804	0	NP-Kun
4805	0	NP-Kun
4806	0	NP-Kun
4807	NA	NP-Kun
4808	0	NP-Kun
4809	0.0208333333333333	NP-Kun
4810	0	NP-Kun
4811	0.0833333333333333	NP-Kun
4812	0	NP-Kun
4813	0	NP-Kun
4814	NA	NP-Kun
4815	NA	NP-Kun
4816	0	NP-Kun
4817	0	NP-Kun
4818	0	NP-Kun
4819	0	NP-Kun
4820	0	NP-Kun
4821	0	NP-Kun
4822	0.0277777777777778	NP-Kun
4823	0	NP-Kun
4824	0	NP-Kun
4825	0.025	NP-Kun
4826	0	NP-Kun
4827	0	NP-Kun
4828	0	NP-Kun
4829	0	NP-Kun
4830	0	NP-Kun
4831	0	NP-Kun
4832	0.0166666666666667	NP-Kun
4833	0.0555555555555556	NP-Kun
4834	0	NP-Kun
4835	NA	NP-Kun
4836	0	NP-Kun
4837	0.0833333333333333	NP-Kun
4838	0	NP-Kun
4839	0	NP-Kun
4840	0.0185185185185185	NP-Kun
4841	0	NP-Kun
4842	0	NP-Kun
4843	0	NP-Kun
4844	0.0125	NP-Kun
4845	0	NP-Kun
4846	NA	NP-Kun
4847	0	NP-Kun
4848	0	NP-Kun
4849	NA	NP-Kun
4850	0	NP-Kun
4851	0	NP-Kun
4852	0.0166666666666667	NP-Kun
4853	0	NP-Kun
4854	0	NP-Kun
4855	0	NP-Kun
4856	0	NP-Kun
4857	0	NP-Kun
4858	0	NP-Kun
4859	NA	NP-Kun
4860	0	NP-Kun
4861	0.0416666666666667	NP-Kun
4862	NA	NP-Kun
4863	0	NP-Kun
4864	NA	NP-Kun
4865	0	NP-Kun
4866	0.5	NP-Kun
4867	0	NP-Kun
4868	0	NP-Kun
4869	0	NP-Kun
4870	NA	NP-Kun
4871	0	NP-Kun
4872	NA	NP-Kun
4873	NA	NP-Kun
4874	NA	NP-Kun
4875	0	NP-Kun
4876	0.0833333333333333	NP-Kun
4877	0.0208333333333333	NP-Kun
4878	0	NP-Kun
4879	NA	NP-Kun
4880	0	NP-Kun
4881	NA	NP-Kun
4882	0	NP-Kun
4883	0	NP-Kun
4884	0	NP-Kun
4885	0	NP-Kun
4886	0.0611111111111111	NP-Kun
4887	NA	NP-Kun
4888	0	NP-Kun
4889	0	NP-Kun
4890	0	NP-Kun
4891	0	NP-Kun
4892	0	NP-Kun
4893	0	NP-Kun
4894	0	NP-Kun
4895	0	NP-Kun
4896	0	NP-Kun
4897	0	NP-Kun
4898	NA	NP-Kun
4899	0.0333333333333333	NP-Kun
4900	0	NP-Kun
4901	0	NP-Kun
4902	0	NP-Kun
4903	0	NP-Kun
4904	0	NP-Kun
4905	0.111111111111111	NP-Kun
4906	NA	NP-Kun
4907	NA	NP-Kun
4908	0	NP-Kun
4909	0.266666666666667	NP-Kun
4910	0	NP-Kun
4911	NA	NP-Kun
4912	0	NP-Kun
4913	0	NP-Kun
4914	0	NP-Kun
4915	0	NP-Kun
4916	0	NP-Kun
4917	NA	NP-Kun
4918	0	NP-Kun
4919	0	NP-Kun
4920	0	NP-Kun
4921	0	NP-Kun
4922	NA	NP-Kun
4923	0	NP-Kun
4924	0	NP-Kun
4925	0	NP-Kun
4926	0	NP-Kun
4927	NA	NP-Kun
4928	0	NP-Kun
4929	NA	NP-Kun
4930	0	NP-Kun
4931	0	NP-Kun
4932	0	NP-Kun
4933	0	NP-Kun
4934	0	NP-Kun
4935	0	NP-Kun
4936	NA	NP-Kun
4937	0	NP-Kun
4938	NA	NP-Kun
4939	0	NP-Kun
4940	NA	NP-Kun
4941	0	NP-Kun
4942	0.037037037037037	NP-Kun
4943	0	NP-Kun
4944	0.0208333333333333	NP-Kun
4945	0	NP-Kun
4946	0	NP-Kun
4947	0	NP-Kun
4948	0	NP-Kun
4949	NA	NP-Kun
4950	NA	NP-Kun
4951	0.166666666666667	NP-Kun
4952	0.0833333333333333	NP-Kun
4953	0.0142857142857143	NP-Kun
4954	0	NP-Kun
4955	0	NP-Kun
4956	0	NP-Kun
4957	0	NP-Kun
4958	0	NP-Kun
4959	0	NP-Kun
4960	0	NP-Kun
4961	0.0666666666666667	NP-Kun
4962	0.0238095238095238	NP-Kun
4963	0.0185185185185185	NP-Kun
4964	0	NP-Kun
4965	NA	NP-Kun
4966	0	NP-Kun
4967	NA	NP-Kun
4968	0	NP-Kun
4969	0	NP-Kun
4970	0	NP-Kun
4971	0	NP-Kun
4972	0	NP-Kun
4973	0	NP-Kun
4974	0	NP-Kun
4975	0	NP-Kun
4976	0	NP-Kun
4977	0	NP-Kun
4978	0	NP-Kun
4979	0	NP-Kun
4980	0	NP-Kun
4981	0	NP-Kun
4982	0	NP-Kun
4983	NA	NP-Kun
4984	0	NP-Kun
4985	0	NP-Kun
4986	0	NP-Kun
4987	NA	NP-Kun
4988	0	NP-Kun
4989	NA	NP-Kun
4990	0	NP-Kun
4991	0	NP-Kun
4992	0	NP-Kun
4993	0	NP-Kun
4994	0.19047619047619	NP-Kun
4995	0	NP-Kun
4996	0	NP-Kun
4997	0	NP-Kun
4998	NA	NP-Kun
4999	0	NP-Kun
5000	0	NP-Kun
5001	0	NP-Kun
5002	NA	NP-Kun
5003	NA	NP-Kun
5004	0.00980392156862745	NP-Kun
5005	0	NP-Kun
5006	0	NP-Kun
5007	0	NP-Kun
5008	0.0111111111111111	NP-Kun
5009	NA	NP-Kun
5010	0	NP-Kun
5011	0	NP-Kun
5012	NA	NP-Kun
5013	0	NP-Kun
5014	0	NP-Kun
5015	NA	NP-Kun
5016	0	NP-Kun
5017	0	NP-Kun
5018	NA	NP-Kun
5019	0.25	NP-Kun
5020	0	NP-Kun
5021	0	NP-Kun
5022	0	NP-Kun
5023	NA	NP-Kun
5024	NA	NP-Kun
5025	0	NP-Kun
5026	0	NP-Kun
5027	0	NP-Kun
5028	0.0307692307692308	NP-Kun
5029	0	NP-Kun
5030	0	NP-Kun
5031	0	NP-Kun
5032	0.0111111111111111	NP-Kun
5033	0	NP-Kun
5034	0	NP-Kun
5035	0	NP-Kun
5036	0	NP-Kun
5037	0	NP-Kun
5038	0	NP-Kun
5039	0.025	NP-Kun
5040	0	NP-Kun
5041	NA	NP-Kun
5042	0	NP-Kun
5043	0.0238095238095238	NP-Kun
5044	0	NP-Kun
5045	0	NP-Kun
5046	0	NP-Kun
5047	0.0238095238095238	NP-Kun
5048	0	NP-Kun
5049	0	NP-Kun
5050	0	NP-Kun
5051	0	NP-Kun
5052	0	NP-Kun
5053	0	NP-Kun
5054	NA	NP-Kun
5055	0.0833333333333333	NP-Kun
5056	NA	NP-Kun
5057	NA	NP-Kun
5058	0	NP-Kun
5059	0	NP-Kun
5060	0	NP-Kun
5061	0	NP-Kun
5062	NA	NP-Kun
5063	0	NP-Kun
5064	0	NP-Kun
5065	0	NP-Kun
5066	NA	NP-Kun
5067	NA	NP-Kun
5068	0	NP-Kun
5069	NA	NP-Kun
5070	0	NP-Kun
5071	NA	NP-Kun
5072	0	NP-Kun
5073	0	NP-Kun
5074	NA	NP-Kun
5075	0	NP-Kun
5076	NA	NP-Kun
5077	0	NP-Kun
5078	0	NP-Kun
5079	0	NP-Kun
5080	1	NP-Kun
5081	0	NP-Kun
5082	NA	NP-Kun
5083	0	NP-Kun
5084	0	NP-Kun
5085	0.177777777777778	NP-Kun
5086	0	NP-Kun
5087	0	NP-Kun
5088	0	NP-Kun
5089	0.0208333333333333	NP-Kun
5090	0	NP-Kun
5091	0.0166666666666667	NP-Kun
5092	0.0666666666666667	NP-Kun
5093	0	NP-Kun
5094	0	NP-Kun
5095	0	NP-Kun
5096	0	NP-Kun
5097	NA	NP-Kun
5098	0.0277777777777778	NP-Kun
5099	NA	NP-Kun
5100	NA	NP-Kun
5101	0	NP-Kun
5102	0	NP-Kun
5103	0	NP-Kun
5104	0.0104166666666667	NP-Kun
5105	0	NP-Kun
5106	0	NP-Kun
5107	NA	NP-Kun
5108	0	NP-Kun
5109	0	NP-Kun
5110	0	NP-Kun
5111	NA	NP-Kun
5112	NA	NP-Kun
5113	0	NP-Kun
5114	NA	NP-Kun
5115	0.0666666666666667	NP-Kun
5116	0	NP-Kun
5117	0	NP-Kun
5118	0	NP-Kun
5119	0	NP-Kun
5120	0	NP-Kun
5121	NA	NP-Kun
5122	NA	NP-Kun
5123	0	NP-Kun
5124	NA	NP-Kun
5125	NA	NP-Kun
5126	0	NP-Kun
5127	0	NP-Kun
5128	0	NP-Kun
5129	0	NP-Kun
5130	0	NP-Kun
5131	0	NP-Kun
5132	0	NP-Kun
5133	0	NP-Kun
5134	0.0555555555555556	NP-Kun
5135	0	NP-Kun
5136	0	NP-Kun
5137	NA	NP-Kun
5138	NA	NP-Kun
5139	0.0277777777777778	NP-Kun
5140	0	NP-Kun
5141	0	NP-Kun
5142	0	NP-Kun
5143	0	NP-Kun
5144	NA	NP-Kun
5145	NA	NP-Kun
5146	0.194444444444444	NP-Kun
5147	0.0555555555555556	NP-Kun
5148	0	NP-Kun
5149	0	NP-Kun
5150	NA	NP-Kun
5151	0.0238095238095238	NP-Kun
5152	0	NP-Kun
5153	0	NP-Kun
5154	0	NP-Kun
5155	0.00126262626262626	NP-Kun
5156	0.0555555555555556	NP-Kun
5157	0	NP-Kun
5158	0.037037037037037	NP-Kun
5159	NA	NP-Kun
5160	NA	NP-Kun
5161	0	NP-Kun
5162	NA	NP-Kun
5163	0	NP-Kun
5164	0	NP-Kun
5165	0	NP-Kun
5166	NA	NP-Kun
5167	0.0185185185185185	NP-Kun
5168	NA	NP-Kun
5169	0	NP-Kun
5170	0.0416666666666667	NP-Kun
5171	NA	NP-Kun
5172	NA	NP-Kun
5173	NA	NP-Kun
5174	NA	NP-Kun
5175	0	NP-Kun
5176	0	NP-Kun
5177	NA	NP-Kun
5178	0	NP-Kun
5179	0.0216450216450216	NP-Kun
5180	NA	NP-Kun
5181	NA	NP-Kun
5182	0	NP-Kun
5183	0	NP-Kun
5184	NA	NP-Kun
5185	NA	NP-Kun
5186	NA	NP-Kun
5187	NA	NP-Kun
5188	0	NP-Kun
5189	0.0666666666666667	NP-Kun
5190	0	NP-Kun
5191	0	NP-Kun
5192	0	NP-Kun
5193	0	NP-Kun
5194	0	NP-Kun
5195	0	NP-Kun
5196	0	NP-Kun
5197	NA	NP-Kun
5198	NA	NP-Kun
5199	0	NP-Kun
5200	0	NP-Kun
5201	0.111111111111111	NP-Kun
5202	0.025	NP-Kun
5203	0	NP-Kun
5204	0	NP-Kun
5205	NA	NP-Kun
5206	0	NP-Kun
5207	0	NP-Kun
5208	0	NP-Kun
5209	0	NP-Kun
5210	0	NP-Kun
5211	0	NP-Kun
5212	0	NP-Kun
5213	0.025	NP-Kun
5214	NA	NP-Kun
5215	0.0583333333333333	NP-Kun
5216	0	NP-Kun
5217	0	NP-Kun
5218	NA	NP-Kun
5219	0	NP-Kun
5220	0	NP-Kun
5221	0	NP-Kun
5222	0	NP-Kun
5223	0.0333333333333333	NP-Kun
5224	0	NP-Kun
5225	0	NP-Kun
5226	0	NP-Kun
5227	0	NP-Kun
5228	0	NP-Kun
5229	0	NP-Kun
5230	0	NP-Kun
5231	NA	NP-Kun
5232	NA	NP-Kun
5233	0	NP-Kun
5234	NA	NP-Kun
5235	0	NP-Kun
5236	NA	NP-Kun
5237	0	NP-Kun
5238	0	NP-Kun
5239	NA	NP-Kun
5240	NA	NP-Kun
5241	0.466666666666667	NP-Kun
5242	0	NP-Kun
5243	0.145833333333333	NP-Kun
5244	0	NP-Kun
5245	0	NP-Kun
5246	0	NP-Kun
5247	0	NP-Kun
5248	0	NP-Kun
5249	0	NP-Kun
5250	0	NP-Kun
5251	0	NP-Kun
5252	0.05	NP-Kun
5253	0	NP-Kun
5254	0	NP-Kun
5255	0	NP-Kun
5256	0	NP-Kun
5257	0	NP-Kun
5258	NA	NP-Kun
5259	0	NP-Kun
5260	0	NP-Kun
5261	NA	NP-Kun
5262	NA	NP-Kun
5263	NA	NP-Kun
5264	NA	NP-Kun
5265	0	NP-Kun
5266	0	NP-Kun
5267	0.166666666666667	NP-Kun
5268	0	NP-Kun
5269	NA	NP-Kun
5270	0	NP-Kun
5271	0	NP-Kun
5272	0	NP-Kun
5273	0	NP-Kun
5274	0	NP-Kun
5275	0.5	NP-Kun
5276	0.317460317460317	NP-Kun
5277	0	NP-Kun
5278	0	NP-Kun
5279	0	NP-Kun
5280	NA	NP-Kun
5281	NA	NP-Kun
5282	0	NP-Kun
5283	0.333333333333333	NP-Kun
5284	0	NP-Kun
5285	0	NP-Kun
5286	0	NP-Kun
5287	NA	NP-Kun
5288	NA	NP-Kun
5289	NA	NP-Kun
5290	0	NP-Kun
5291	0.0555555555555556	NP-Kun
5292	0	NP-Kun
5293	1	NP-Kun
5294	0	NP-Kun
5295	0	NP-Kun
5296	0	NP-Kun
5297	0	NP-Kun
5298	0	NP-Kun
5299	0	NP-Kun
5300	NA	NP-Kun
5301	0	NP-Kun
5302	NA	NP-Kun
5303	0	NP-Kun
5304	0	NP-Kun
5305	0	NP-Kun
5306	0	NP-Kun
5307	0	NP-Kun
5308	0	NP-Kun
5309	0.277777777777778	NP-Kun
5310	NA	NP-Kun
5311	0	NP-Kun
5312	NA	NP-Kun
5313	NA	NP-Kun
5314	0.0128205128205128	NP-Kun
5315	0	NP-Kun
5316	NA	NP-Kun
5317	0	NP-Kun
5318	0	NP-Kun
5319	NA	NP-Kun
5320	0	NP-Kun
5321	0	NP-Kun
5322	NA	NP-Kun
5323	0	NP-Kun
