V1	V2	V3
5926	SLC4A4	0	
5927	ADAMTS3	0	
5928	RASSF6	0	
5929	CDKL2	0	
5930	SHROOM3	0	
5931	CNOT6L	0	
5932	C4orf22	0	
5933	LOC101928978	0	
5934	MAPK10	0	
5935	ABCG2	5	31564018;31464657;29457840;28678049;26477273
5936	GPRIN3	0	
5937	GRID2	0	
5938	PDLIM5	0	
5939	UNC5C	0	
5940	STPG2	0	
5941	BANK1	0	
5942	CISD2	0	
5943	SLC9B1	0	
5944	COL25A1	0	
5945	ALPK1	0	
5946	ANK2	9	31539150;30929919;29163198;28765088;28086167;27916589;25456501;22778271;21859974
5947	LINC01378	0	
5948	LOC729218	0	
5949	PRDM5	0	
5950	TMEM155	0	
5951	LINC01091	0	
5952	C4orf33	0	
5953	TBC1D9	0	
5954	INPP4B	0	
5955	ZNF827	0	
5956	TTC29	0	
5957	ARHGAP10	0	
5958	SH3D19	0	
5959	TRIM2	0	
5960	DCHS2	0	
5961	FSTL5	0	
5962	MARCH1	0	
5963	MFAP3L	0	
5964	LOC100506122	0	
5965	GALNTL6	0	
5966	LOC101930370	0	
5967	LOC101928509	0	
5968	NEIL3	0	
5969	TENM3	0	
5970	PRIMPOL	0	
5971	SORBS2	0	
5972	ZNF718	0	
5973	PIGG	0	
5974	PDE6B	0	
5975	CPLX1	0	
5976	GAK	0	
5977	SPON2	0	
5978	MAEA	0	
5979	SLBP	0	
5980	LETM1	0	
5981	NSD2	0	
5982	ZFYVE28	0	
5983	RNF4	0	
5984	TNIP2	0	
5985	ADD1	0	
5986	GRK4	0	
5987	RGS12	0	
5988	STX18	0	
5989	STX18-AS1	0	
5990	LINC01396	0	
5991	LOC101928306	0	
5992	EVC2	0	
5993	EVC	2	11428001;7726689
5994	JAKMIP1	0	
5995	PPP2R2C	0	
5996	KIAA0232	0	
5997	TBC1D14	0	
5998	AFAP1	0	
5999	ABLIM2	0	
6000	SLC2A9	0	
6001	WDR1	0	
6002	CLNK	0	
6003	HS3ST1	0	
6004	LINC01182	0	
6005	CPEB2-AS1	0	
6006	LOC101929095	0	
6007	CC2D2A	0	
6008	PROM1	0	
6009	TAPT1-AS1	0	
6010	FAM184B	0	
6011	LCORL	0	
6012	SLIT2	0	
6013	PACRGL	0	
6014	ADGRA3	0	
6015	GBA3	0	
6016	CCDC149	0	
6017	LOC101929161	0	
6018	SEL1L3	0	
6019	RBPJ	0	
6020	TBC1D19	0	
6021	STIM2	0	
6022	PCDH7	0	
6023	LOC102723778	0	
6024	LOC102723828	0	
6025	LOC101928622	0	
6026	ARAP2	0	
6027	DTHD1	0	
6028	NWD2	0	
6029	C4orf19	0	
6030	RELL1	0	
6031	TBC1D1	0	
6032	KLF3-AS1	0	
6033	KLF3	0	
6034	FAM114A1	0	
6035	KLHL5	0	
6036	WDR19	0	
6037	RFC1	0	
6038	KLB	0	
6039	UGDH-AS1	0	
6040	SMIM14	0	
6041	UBE2K	0	
6042	N4BP2	0	
6043	RHOH	1	31572525
6044	RBM47	0	
6045	NSUN7	0	
6046	LIMCH1	0	
6047	SLC30A9	0	
6048	LOC105374428	0	
6049	ATP8A1	0	
6050	KCTD8	0	
6051	GUF1	0	
6052	GABRA2	0	
6053	COX7B2	0	
6054	GABRA4	0	
6055	ATP10D	0	
6056	CORIN	3	28990508;27658255;26048191
6057	LOC101927179	0	
6058	LOC101927157	0	
6059	CNGA1	0	
6060	TXK	0	
6061	SLAIN2	0	
6062	FRYL	0	
6063	OCIAD2	0	
6064	CWH43	0	
6065	SPATA18	0	
6066	SCFD2	0	
6067	FIP1L1	0	
6068	LNX1	0	
6069	CHIC2	0	
6070	KDR	4	31017736;28128678;19951966;19211267
6071	SRD5A3	0	
6072	CLOCK	21	30573281;29458404;27488232;26835096;25755643;25132960;25081496;24825742;24252984;24167092;21641838;21319337;21102315;20019449;20019407;19914141;19295301;19260567;17928270;12693497
6073	NMU	1	29940585
6074	EXOC1	0	
6075	CEP135	0	
6076	KIAA1211	0	
6077	PPAT	0	
6078	THEGL	0	
6079	HOPX	3	27353074;23800157;18926829
6080	IGFBP7	2	30354399;25015694
6081	IGFBP7-AS1	0	
6082	LOC101928851	0	
6083	LOC105377247	0	
6084	TECRL	0	
6085	LOC401134	0	
6086	EPHA5	0	
6087	UBA6	0	
6088	TMPRSS11A	0	
6089	TMPRSS11F	0	
6090	FTLP10	0	
6091	TMPRSS11BNL	0	
6092	TMPRSS11E	0	
6093	UGT2B4	0	
6094	UGT2A1	0	
6095	GRSF1	0	
6096	MOB1B	0	
6097	GC	11	30203815;30190284;29220424;29141842;28526653;27448337;26701223;24243751;22103242;20138860;9610490
6098	NPFFR2	0	
6099	COX18	0	
6100	ANKRD17	0	
6101	AFP	7	30541485;26883019;21470872;20037335;18076334;17239710;3807128
6102	MTHFD2L	0	
6103	EREG	0	
6104	PARM1	0	
6105	LOC100507388	0	
6106	LOC441025	0	
6107	RCHY1	0	
6108	USO1	0	
6109	PPEF2	0	
6110	ART3	0	
6111	FAM47E	0	
6112	FAM47E-STBD1	0	
6113	CCNI	0	
6114	CXCL13	0	
6115	FRAS1	0	
6116	BMP2K	0	
6117	LINC01088	0	
6118	LINC00989	0	
6119	ANTXR2	0	
6120	PRKG2	0	
6121	ENOPH1	0	
6122	SCD5	0	
6123	SEC31A	0	
6124	PLAC8	0	
6125	WDFY3	0	
6126	ARHGAP24	1	20062063
6127	PTPN13	0	
6128	AFF1	0	
6129	PKD2	1	28839241
6130	LOC105369192	0	
6131	HERC5	0	
6132	HERC3	0	
6133	FAM13A	0	
6134	SNCA	0	
6135	MMRN1	0	
6136	LNCPRESS2	0	
6137	SMARCAD1	0	
6138	BMPR1B	0	
6139	STPG2-AS1	0	
6140	RAP1GDS1	0	
6141	TSPAN5	0	
6142	ADH5	0	
6143	LOC100507053	0	
6144	ADH6	0	
6145	ADH1C	1	27071860
6146	MTTP	0	
6147	LOC256880	0	
6148	EMCN	0	
6149	PPP3CA	0	
6150	LOC105377621	0	
6151	MANBA	0	
6152	CENPE	0	
6153	TACR3	0	
6154	LOC101929468	0	
6155	TET2	0	
6156	TET2-AS1	0	
6157	PPA2	0	
6158	ARHGEF38	0	
6159	GSTCD	0	
6160	NPNT	0	
6161	TBCK	0	
6162	DKK2	0	
6163	SGMS2	0	
6164	LOC101929595	0	
6165	HADH	0	
6166	OSTC	0	
6167	ZCCHC23	0	
6168	SEC24B	0	
6169	MCUB	0	
6170	RRH	0	
6171	EGF	8	30894015;30882924;30773268;30545309;29744616;21516666;21191795;20156610
6172	ELOVL6	0	
6173	ENPEP	2	25888893;24465984
6174	PITX2	78	31636200;31599812;31201182;31169720;31039368;30808078;30760287;30727926;30586722;30558760;30353147;30177054;30143541;30110000;30061737;29915175;29800783;29754254;29624624;29367577
6175	ZGRF1	0	
6176	CAMK2D	0	
6177	NDST4	0	
6178	NDST3	0	
6179	SEC24D	0	
6180	SYNPO2	0	
6181	MYOZ2	0	
6182	USP53	0	
6183	PDE5A	1	25593058
6184	QRFPR	0	
6185	TRPC3	8	31680473;30445149;30153442;28839241;25859221;23734001;22992321;18368310
6186	KIAA1109	0	
6187	ADAD1	0	
6188	IL21-AS1	0	
6189	SPATA5	0	
6190	LOC101927087	0	
6191	FAT4	0	
6192	INTU	0	
6193	HSPA4L	0	
6194	MFSD8	0	
6195	LARP1B	0	
6196	LOC100507487	0	
6197	JADE1	0	
6198	SCLT1	0	
6199	LOC101927282	0	
6200	LINC01256	0	
6201	PCDH10	0	
6202	SLC7A11-AS1	0	
6203	LINC00499	0	
6204	LOC105377448	0	
6205	ELF2	0	
6206	NAA15	0	
6207	RAB33B	0	
6208	MGST2	0	
6209	MAML3	0	
6210	SCOC	0	
6211	RNF150	0	
6212	GAB1	0	
6213	SMARCA5	0	
6214	FREM3	0	
6215	LOC101927636	0	
6216	HHIP	0	
6217	ANAPC10	0	
6218	SMAD1	2	30729664;27677228
6219	SLC10A7	0	
6220	NR3C2	1	23040111
6221	LOC101927849	0	
6222	DCLK2	0	
6223	LRBA	0	
6224	FAM160A1	0	
6225	FBXW7	0	
6226	ARFIP1	0	
6227	FHDC1	0	
6228	MND1	0	
6229	KIAA0922	0	
6230	RNF175	0	
6231	RBM46	0	
6232	GUCY1A3	0	
6233	ASIC5	0	
6234	PDGFC	0	
6235	GLRB	0	
6236	GRIA2	0	
6237	RXFP1	1	30625345
6238	FNIP2	0	
6239	C4orf45	0	
6240	APELA	0	
6241	KLHL2	0	
6242	GK3P	0	
6243	CPE	3	30678531;7612278;2206587
6244	TLL1	0	
6245	ANXA10	0	
6246	DDX60	0	
6247	DDX60L	0	
6248	PALLD	0	
6249	SH3RF1	0	
6250	NEK1	0	
6251	HPF1	0	
6252	LINC01612	0	
6253	GALNT7	0	
6254	SCRG1	0	
6255	HAND2-AS1	0	
6256	CEP44	0	
6257	GLRA3	0	
6258	LOC101928551	0	
6259	ADAM29	0	
6260	GPM6A	0	
6261	WDR17	0	
6262	LINC01098	0	
6263	LINC01099	0	
6264	LINC00290	0	
6265	WWC2	0	
6266	WWC2-AS1	0	
6267	LOC389247	0	
6268	STOX2	0	
6269	ENPP6	0	
6270	IRF2	0	
6271	ACSL1	0	
6272	CFAP97	0	
6273	SNX25	0	
6274	CCDC110	0	
6275	KLKB1	0	
6276	F11-AS1	0	
6277	FAT1	0	
6278	LOC339975	0	
6279	LOC100506272	0	
6280	LINC01060	0	
6281	ZNF595	0	
6282	ZNF876P	0	
6283	ZNF732	0	
6284	ZNF141	0	
6285	MIR571	0	
6286	ABCA11P	0	
6287	ZNF721	0	
6288	ATP5I	0	
6289	MYL5	0	
6290	MFSD7	0	
6291	PCGF3	0	
6292	LOC100129917	0	
6293	TMEM175	0	
6294	DGKQ	0	
6295	SLC26A1	0	
6296	IDUA	0	
6297	FGFRL1	0	
6298	RNF212	0	
6299	LOC105374344	0	
6300	TMED11P	0	
6301	LOC100130872	0	
6302	CTBP1-AS	0	
6303	CTBP1	0	
6304	CTBP1-AS2	0	
6305	UVSSA	0	
6306	CRIPAK	0	
6307	NKX1-1	0	
6308	FAM53A	0	
6309	TMEM129	0	
6310	TACC3	0	
6311	FGFR3	0	
6312	SCARNA22	0	
6313	NELFA	0	
6314	MIR943	0	
6315	C4orf48	0	
6316	NAT8L	0	
6317	HAUS3	0	
6318	MXD4	0	
6319	MIR4800	0	
6320	CFAP99	0	
6321	FAM193A	0	
6322	SH3BP2	0	
6323	MFSD10	0	
6324	NOP14-AS1	0	
6325	NOP14	0	
6326	HTT-AS	0	
6327	MSANTD1	0	
6328	HGFAC	0	
6329	DOK7	0	
6330	LRPAP1	0	
6331	LINC00955	0	
6332	LOC100133461	0	
6333	ADRA2C	0	
6334	FAM86EP	0	
6335	TMEM128	0	
6336	LYAR	0	
6337	ZBTB49	0	
6338	NSG1	0	
6339	STX18-IT1	0	
6340	LOC101928279	0	
6341	MSX1	0	
6342	CYTL1	0	
6343	LINC01587	0	
6344	CRMP1	0	
6345	MIR378D1	0	
6346	LOC285484	0	
6347	MAN2B2	0	
6348	MRFAP1	0	
6349	LOC105374366	0	
6350	LOC93622	0	
6351	S100P	0	
6352	MRFAP1L1	0	
6353	BLOC1S4	0	
6354	LOC100129931	0	
6355	CCDC96	0	
6356	TADA2B	0	
6357	GRPEL1	0	
6358	FLJ36777	0	
6359	MIR4798	0	
6360	PSAPL1	0	
6361	MIR4274	0	
6362	AFAP1-AS1	0	
6363	LOC389199	0	
6364	MIR95	0	
6365	SH3TC1	0	
6366	HTRA3	0	
6367	TRMT44	0	
6368	GPR78	0	
6369	CPZ	0	
6370	HMX1	0	
6371	USP17L10	0	
6372	USP17L11	0	
6373	USP17L12	0	
6374	USP17L13	0	
6375	USP17L15	0	
6376	USP17L17	0	
6377	USP17L18	0	
6378	USP17L19	0	
6379	USP17L20	0	
6380	USP17L21	0	
6381	USP17L22	0	
6382	USP17L24	0	
6383	USP17L25	0	
6384	USP17L26	0	
6385	USP17L5	0	
6386	USP17L27	0	
6387	USP17L28	0	
6388	USP17L29	0	
6389	USP17L9P	0	
6390	USP17L30	0	
6391	USP17L6P	0	
6392	DEFB131	0	
6393	MIR548I2	0	
6394	DRD5	0	
6395	MIR3138	0	
6396	ZNF518B	0	
6397	MIR572	0	
6398	LOC101929019	0	
6399	RAB28	0	
6400	LINC01097	0	
6401	NKX3-2	0	
6402	LINC01096	0	
6403	BOD1L1	0	
6404	MIR5091	0	
6405	LINC01085	0	
6406	CPEB2	0	
6407	C1QTNF7	0	
6408	FBXL5	0	
6409	FAM200B	0	
6410	CD38	0	
6411	FGFBP1	0	
6412	FGFBP2	0	
6413	TAPT1	0	
6414	LOC101929123	0	
6415	QDPR	0	
6416	CLRN2	0	
6417	LAP3	0	
6418	MED28	0	
6419	DCAF16	0	
6420	SLIT2-IT1	0	
6421	MIR218-1	0	
6422	MIR7978	0	
6423	LOC105374516	0	
6424	KCNIP4-IT1	0	
6425	LOC100505912	0	
6426	MIR573	0	
6427	DHX15	0	
6428	SOD3	0	
6429	LGI2	0	
6430	SEPSECS	0	
6431	PI4K2B	0	
6432	ZCCHC4	0	
6433	ANAPC4	0	
6434	SLC34A2	0	
6435	SMIM20	0	
6436	CCKAR	0	
6437	LOC105374546	0	
6438	MIR4275	0	
6439	LOC105377651	0	
6440	LOC101927363	0	
6441	LOC439933	0	
6442	MIR1255B1	0	
6443	LOC100508631	0	
6444	MIR4801	0	
6445	PGM2	0	
6446	PTTG2	0	
6447	LINC01258	0	
6448	TLR10	0	
6449	TLR1	0	
6450	TLR6	0	
6451	MIR574	0	
6452	TMEM156	0	
6453	MIR5591	0	
6454	RPL9	0	
6455	LIAS	0	
6456	LOC401127	0	
6457	UGDH	0	
6458	LOC344967	0	
6459	LOC101060498	0	
6460	CHRNA9	0	
6461	MIR4802	0	
6462	UCHL1-AS1	0	
6463	UCHL1	0	
6464	PHOX2B	0	
6465	LINC00682	0	
6466	DCAF4L1	0	
6467	BEND4	0	
6468	SHISA3	0	
6469	LVCAT1	0	
6470	YIPF7	0	
6471	GNPDA2	0	
6472	GABRG1	0	
6473	COMMD8	0	
6474	MIR8053	0	
6475	NFXL1	0	
6476	NIPAL1	0	
6477	SLC10A4	0	
6478	ZAR1	0	
6479	OCIAD1	0	
6480	DCUN1D4	0	
6481	LRRC66	0	
6482	SGCB	0	
6483	USP46-AS1	0	
6484	DANCR	0	
6485	MIR4449	0	
6486	SNORA26	0	
6487	ERVMER34-1	0	
6488	LINC01618	0	
6489	RASL11B	0	
6490	LNX1-AS1	0	
6491	LNX1-AS2	0	
6492	LOC100506444	0	
6493	RPL21P44	0	
6494	GSX2	0	
6495	PDGFRA	0	
6496	LOC339978	0	
6497	SRD5A3-AS1	0	
6498	TMEM165	0	
6499	PDCL2	0	
6500	LOC644145	0	
6501	AASDH	0	
6502	PAICS	0	
6503	SRP72	0	
6504	ARL9	0	
6505	SPINK2	0	
6506	REST	690	31683270;31622385;31574852;31542809;31521808;31492095;31397226;31349811;31324358;31309456;31297165;31264737;31230851;31222929;31217796;31186998;31117073;31095930;31087541;31061229
6507	NOA1	0	
6508	POLR2B	0	
6509	LOC105377671	0	
6510	LOC105377245	0	
6511	MIR548AG1	0	
6512	ADGRL3-AS1	0	
6513	EPHA5-AS1	0	
6514	MIR1269A	0	
6515	LOC101927237	0	
6516	CENPC	0	
6517	STAP1	0	
6518	UBA6-AS1	0	
6519	GNRHR	0	
6520	TMPRSS11D	0	
6521	TMPRSS11GP	0	
6522	LOC550113	0	
6523	SYT14P1	0	
6524	TMPRSS11B	0	
6525	UGT2B17	0	
6526	UGT2B15	0	
6527	UGT2B10	0	
6528	UGT2A3	0	
6529	UGT2B7	0	
6530	LOC105377267	0	
6531	UGT2B11	0	
6532	UGT2B28	0	
6533	UGT2A2	0	
6534	SULT1B1	0	
6535	SULT1E1	0	
6536	CSN1S1	0	
6537	CSN2	0	
6538	STATH	0	
6539	HTN3	0	
6540	HTN1	0	
6541	CSN1S2AP	0	
6542	CSN1S2BP	0	
6543	PRR27	0	
6544	ODAM	0	
6545	FDCSP	0	
6546	CSN3	0	
6547	CABS1	0	
6548	SMR3A	0	
6549	SMR3B	0	
6550	OPRPN	0	
6551	AMTN	0	
6552	AMBN	0	
6553	ENAM	0	
6554	JCHAIN	0	
6555	UTP3	0	
6556	RUFY3	0	
6557	DCK	0	
6558	ALB	4	30705936;30439321;28579228;26325387
6559	AFM	1	20524148
6560	LOC728040	0	
6561	CXCL8	2	29370812;25402332
6562	CXCL6	0	
6563	PF4V1	0	
6564	CXCL1	0	
6565	PF4	14	28302997;26048399;23117667;22202498;19521017;15557719;15502386;15279334;14713509;14695462;11834664;7631338;8331832;2946878
6566	PPBP	1	29940585
6567	CXCL5	0	
6568	CXCL3	0	
6569	PPBPP2	0	
6570	CXCL2	0	
6571	EPGN	0	
6572	AREG	0	
6573	BTC	1	23381507
6574	THAP6	0	
6575	C4orf26	0	
6576	G3BP2	0	
6577	NAAA	0	
6578	SDAD1	0	
6579	LOC101928809	0	
6580	CXCL9	0	
6581	CXCL10	1	29370812
6582	CXCL11	0	
6583	NUP54	0	
6584	SCARB2	0	
6585	STBD1	0	
6586	CCDC158	0	
6587	MIR4450	0	
6588	MIR548AH	0	
6589	SOWAHB	0	
6590	SEPT11	0	
6591	CCNG2	0	
6592	MRPL1	0	
6593	ANXA3	0	
6594	LINC01094	0	
6595	MIR5096	0	
6596	PAQR3	0	
6597	NAA11	0	
6598	GK2	0	
6599	PCAT4	0	
6600	PRDM8	0	
6601	FGF5	0	
6602	BMP3	0	
6603	LOC101928942	0	
6604	RASGEF1B	0	
6605	HNRNPD	0	
6606	HNRNPDL	0	
6607	TMEM150C	0	
6608	LINC00575	0	
6609	MIR575	0	
6610	THAP9-AS1	0	
6611	SNORD143	0	
6612	SNORD144	0	
6613	THAP9	0	
6614	COPS4	0	
6615	COQ2	0	
6616	HPSE	0	
6617	HELQ	0	
6618	MRPS18C	0	
6619	FAM175A	0	
6620	GPAT3	0	
6621	NKX6-1	0	
6622	CDS1	0	
6623	WDFY3-AS2	0	
6624	MIR4451	0	
6625	LOC101929064	0	
6626	MIR4452	0	
6627	SLC10A6	0	
6628	C4orf36	0	
6629	LOC100506746	0	
6630	KLHL8	0	
6631	MIR5705	0	
6632	HSD17B13	0	
6633	HSD17B11	0	
6634	NUDT9	0	
6635	SPARCL1	0	
6636	DSPP	0	
6637	DMP1	0	
6638	IBSP	0	
6639	MEPE	0	
6640	SPP1	0	
6641	PPM1K	0	
6642	HERC6	0	
6643	PIGY	0	
6644	PYURF	0	
6645	LOC101929134	0	
6646	NAP1L5	0	
6647	FAM13A-AS1	0	
6648	TIGD2	0	
6649	SNCA-AS1	0	
6650	ATOH1	0	
6651	LOC101929210	0	
6652	HPGDS	0	
6653	BMPR1B-AS1	0	
6654	PDHA2	0	
6655	EIF4E	0	
6656	METAP1	0	
6657	MIR3684	0	
6658	ADH4	0	
6659	PCNAP1	0	
6660	ADH1A	0	
6661	ADH1B	3	28975638;27927211;27071860
6662	ADH7	0	
6663	C4orf17	0	
6664	TRMT10A	0	
6665	DAPP1	0	
6666	LAMTOR3	0	
6667	DNAJB14	0	
6668	H2AFZ	0	
6669	DDIT4L	0	
6670	LOC101929353	0	
6671	SNORA101A	0	
6672	LINC01216	0	
6673	MIR8066	0	
6674	MIR1255A	0	
6675	FLJ20021	0	
6676	SLC39A8	0	
6677	NFKB1	0	
6678	LOC102723704	0	
6679	UBE2D3	0	
6680	LOC105377348	0	
6681	SLC9B2	0	
6682	BDH2	0	
6683	LOC101929448	0	
6684	CXXC4	0	
6685	ARHGEF38-IT1	0	
6686	INTS12	0	
6687	LOC101929529	0	
6688	LOC101929577	0	
6689	AIMP1	0	
6690	GIMD1	0	
6691	PAPSS1	0	
6692	CYP2U1	0	
6693	LEF1-AS1	0	
6694	RPL34-AS1	0	
6695	LOC101929621	0	
6696	RPL34	0	
6697	ETNPPL	0	
6698	SEC24B-AS1	0	
6699	MIR576	0	
6700	CASP6	0	
6701	PLA2G12A	0	
6702	CFI	1	31417242
6703	GAR1	0	
6704	LRIT3	0	
6705	MIR297	0	
6706	C4orf32	0	
6707	AP1AR	0	
6708	TIFA	0	
6709	NEUROG2	0	
6710	LARP7	0	
6711	MIR367	0	
6712	MIR302D	0	
6713	MIR302A	0	
6714	MIR302C	0	
6715	MIR302B	0	
6716	MIR1243	0	
6717	MIR8082	0	
6718	ARSJ	0	
6719	UGT8	0	
6720	MIR577	0	
6721	MIR1973	0	
6722	TRAM1L1	0	
6723	SNHG8	0	
6724	SNORA24	0	
6725	PRSS12	0	
6726	CEP170P1	0	
6727	LOC101929741	0	
6728	METTL14	0	
6729	LOC101929762	0	
6730	C4orf3	0	
6731	FABP2	0	
6732	LINC01061	0	
6733	GTF2IP12	0	
6734	LOC645513	0	
6735	LINC01365	0	
6736	LOC100996694	0	
6737	MAD2L1	0	
6738	NDNF	0	
6739	TNIP3	0	
6740	ANXA5	0	
6741	PP12613	0	
6742	EXOSC9	0	
6743	CCNA2	0	
6744	BBS7	0	
6745	IL2	1	1931717
6746	IL21	0	
6747	CETN4P	0	
6748	BBS12	0	
6749	FGF2	0	
6750	NUDT6	0	
6751	SPRY1	6	31434432;30203914;29380561;29096943;23811146;22760500
6752	ANKRD50	0	
6753	MIR2054	0	
6754	SLC25A31	0	
6755	PLK4	0	
6756	ABHD18	0	
6757	PGRMC2	0	
6758	LOC101927305	0	
6759	LOC101927359	0	
6760	PABPC4L	0	
6761	LINC00613	0	
6762	LOC729307	0	
6763	PCDH18	0	
6764	LINC00616	0	
6765	SLC7A11	0	
6766	NOCT	0	
6767	MGARP	0	
6768	NDUFC1	0	
6769	SETD7	0	
6770	SCOC-AS1	0	
6771	CLGN	0	
6772	MGAT4D	0	
6773	ELMOD2	0	
6774	UCP1	0	
6775	TNRC18P1	0	
6776	ZNF330	0	
6777	LOC100507639	0	
6778	LOC105377623	0	
6779	USP38	0	
6780	MIR3139	0	
6781	SMARCA5-AS1	0	
6782	GUSBP5	0	
6783	LOC105377458	0	
6784	GYPE	0	
6785	GYPB	0	
6786	GYPA	0	
6787	HHIP-AS1	0	
6788	ABCE1	0	
6789	OTUD4	0	
6790	SMAD1-AS2	0	
6791	SMAD1-AS1	0	
6792	MMAA	0	
6793	C4orf51	0	
6794	LINC01095	0	
6795	LSM6	0	
6796	MIR7849	0	
6797	POU4F2	0	
6798	MIR548G	0	
6799	EDNRA	0	
6800	TMEM184C	0	
6801	PRMT9	0	
6802	MIR4799	0	
6803	LOC105377480	0	
6804	MAB21L2	0	
6805	RPS3A	0	
6806	SNORD73A	0	
6807	PRSS48	0	
6808	GATB	0	
6809	LOC100996286	0	
6810	FBXW7-AS1	0	
6811	MIR3140	0	
6812	DKFZP434I0714	0	
6813	MIR4453	0	
6814	TMEM154	0	
6815	TIGD4	0	
6816	LOC729870	0	
6817	ANXA2P1	0	
6818	LOC100419170	0	
6819	TLR2	5	29375116;28256509;27852958;23554687;19167648
6820	SFRP2	0	
6821	PLRG1	0	
6822	FGB	3	29235504;20082208;19227305
6823	FGA	1	30732619
6824	FGG	0	
6825	LRAT	0	
6826	NPY2R	0	
6827	MAP9	0	
6828	LOC102724776	0	
6829	GUCY1B3	0	
6830	TDO2	0	
6831	CTSO	0	
6832	LOC340017	0	
6833	FAM198B	0	
6834	TMEM144	0	
6835	C4orf46	0	
6836	ETFDH	0	
6837	PPID	0	
6838	MIR3688-1	0	
6839	MIR3688-2	0	
6840	RAPGEF2	0	
6841	LOC101928052	0	
6842	MIR4454	0	
6843	NAF1	0	
6844	NPY1R	0	
6845	NPY5R	0	
6846	TKTL2	0	
6847	TMA16	0	
6848	ANP32C	0	
6849	LINC01207	0	
6850	TRIM61	0	
6851	FAM218A	0	
6852	TRIM60	0	
6853	TMEM192	0	
6854	MSMO1	0	
6855	MIR578	0	
6856	LINC01179	0	
6857	LOC101928131	0	
6858	CBR4	0	
6859	CLCN3	0	
6860	LOC100506085	0	
6861	AADAT	1	23408906
6862	LOC100506107	0	
6863	MIR6082	0	
6864	LOC441052	0	
6865	LOC101928314	0	
6866	MIR548T	0	
6867	HMGB2	0	
6868	SAP30	0	
6869	HAND2	2	28460022;28416822
6870	FBXO8	0	
6871	MIR4276	0	
6872	HPGD	0	
6873	LOC101928590	0	
6874	SPATA4	0	
6875	ASB5	0	
6876	SPCS3	0	
6877	VEGFC	0	
6878	AGA	24	31186998;30573129;27867289;27366322;26916479;26017889;25158644;25100757;23816115;23612946;23252940;22129487;22032063;21910061;21523900;21375170;22611543;20409999;20392373;20136860
6879	LOC90768	0	
6880	MIR1305	0	
6881	DCTD	0	
6882	FAM92A1P2	0	
6883	WWC2-AS2	0	
6884	CLDN22	0	
6885	CLDN24	0	
6886	CDKN2AIP	0	
6887	ING2	0	
6888	RWDD4	0	
6889	TRAPPC11	0	
6890	LOC728175	0	
6891	LOC102723766	0	
6892	LVCAT8	0	
6893	CASP3	2	30643403;25662045
6894	CENPU	0	
6895	SLED1	0	
6896	MIR3945HG	0	
6897	MIR3945	0	
6898	LINC01093	0	
6899	MIR4455	0	
6900	HELT	0	
6901	SLC25A4	1	25559442
6902	LRP2BP	0	
6903	ANKRD37	0	
6904	UFSP2	0	
6905	C4orf47	0	
6906	LOC105377590	0	
6907	PDLIM3	0	
6908	TLR3	0	
6909	FAM149A	0	
6910	FLJ38576	0	
6911	CYP4V2	0	
6912	F11	0	
6913	MTNR1A	0	
6914	ZFP42	0	
6915	TRIML2	0	
6916	TRIML1	0	
6917	LINC01262	0	
6918	LOC105379514	0	
6919	LINC01596	0	
6920	FRG1	0	
6921	FRG2	0	
6922	DBET	0	
6923	TXNDC15	0	
6924	LOC729506	0	
6925	MYO10	0	
6926	ADAMTS12	0	
6927	PDE4D	4	26671126;22676938;21989204;19417766
6928	SV2C	0	
6929	MAN2A1	0	
6930	LINC02147	0	
6931	GRAMD3	0	
6932	ARHGAP26	0	
6933	ADRA1B	0	
6934	WWC1	0	
6935	ADAMTS16	0	
6936	SEMA5A	0	
6937	CTNND2	0	
6938	LINC01194	0	
6939	OTULIN	0	
6940	FBXL7	0	
6941	LOC646241	0	
6942	CDH18	0	
6943	CDH12	0	
6944	C5orf17	0	
6945	DROSHA	0	
6946	SPEF2	0	
6947	WDR70	0	
6948	OSMR-AS1	0	
6949	FLJ32255	0	
6950	ARL15	0	
6951	ZSWIM6	0	
6952	IPO11	0	
6953	SGTB	0	
6954	MAST4	0	
6955	FCHO2	0	
6956	ANKRD31	0	
6957	PDE8B	1	23408906
6958	SSBP2	0	
6959	VCAN	0	
6960	VCAN-AS1	0	
6961	MEF2C	1	27756709
6962	ADGRV1	0	
6963	FAM172A	0	
6964	MCTP1	0	
6965	LOC101929710	0	
6966	LIX1	0	
6967	SLCO6A1	0	
6968	EFNA5	0	
6969	SLC25A46	0	
6970	NREP	0	
6971	SRP19	0	
6972	LVRN	0	
6973	DMXL1	0	
6974	CEP120	0	
6975	LINC01170	0	
6976	PRRC1	0	
6977	ADAMTS19	0	
6978	FNIP1	0	
6979	FBXL21	0	
6980	SPOCK1	0	
6981	FAM13B	1	29545482
6982	SIL1	0	
6983	KCTD16	0	
6984	DPYSL3	0	
6985	HTR4	0	
6986	CSNK1A1	0	
6987	LINC01470	0	
6988	GRIA1	0	
6989	LARP1	0	
6990	EBF1	0	
6991	TENM2	0	
6992	KCNIP1	1	26831368
6993	HRH2	1	23800157
6994	TBC1D9B	0	
6995	BTNL8	0	
6996	AHRR	0	
6997	SLC9A3	0	
6998	TRIP13	0	
6999	SLC6A3	0	
7000	SDHAP3	0	
7001	C5orf38	0	
7002	ADCY2	0	
7003	FASTKD3	0	
7004	LINC02112	0	
7005	MARCH6	0	
