Var1	Freq
1427	乌梢祛风片;正青风痛宁;甲氨蝶呤;	1
1428	乌梢祛风片;氨糖美辛;甲氨蝶呤;祖师麻;	1
1429	乌梢祛风片;洛索洛芬纳;甲氨蝶呤;	1
1430	乌梢祛风片;洛索洛芬钠;甲基泼尼松龙;甲氨蝶呤;	1
1431	乌梢祛风片;洛索洛芬钠;甲氨蝶呤;羟基氯喹;	1
1432	乌梢祛风片;洛索洛芬钠;甲氨蝶呤;青霉胺;	1
1433	乌梢祛风片;洛索洛芬钠片;	1
1434	乌梢祛风片;洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;	1
1435	乌梢祛风片;洛索洛芬钠片;甲基泼尼松龙;白芍总甙;	1
1436	乌梢祛风片;洛索洛芬钠片;甲基泼尼松龙;艾拉莫德;	1
1437	乌梢祛风片;洛索洛芬钠片;甲氨喋呤片;美卓乐;青霉胺;	1
1438	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;艾拉莫德;青霉胺;	1
1439	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;雷公藤多甙;	1
1440	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;雷公藤多甙片;	1
1441	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;青霉胺;	1
1442	乌梢祛风片;洛索洛芬钠片;雷公藤多甙片;	1
1443	乌梢祛风片;甲基泼尼松;甲氨蝶呤;美洛昔康;雷公藤多甙片;	1
1444	乌梢祛风片;甲基泼尼松;羟基氯喹;	1
1445	乌梢祛风片;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	1
1446	乌梢祛风片;甲基泼尼松龙;甲氨蝶呤;英太青;青霉胺;	1
1447	乌梢祛风片;甲基泼尼松龙;羟基氯喹;	1
1448	乌梢祛风片;甲基泼尼龙;	1
1449	乌梢祛风片;甲基泼尼龙;美洛昔康;艾拉莫德;雷公藤多甙;	1
1450	乌梢祛风片;甲基泼尼龙;羟基氯喹;	1
1451	乌梢祛风片;甲氨蝶呤;甲泼尼龙;美洛昔康;	1
1452	乌梢祛风片;甲氨蝶呤;美洛昔康;舒筋合剂;	1
1453	乌梢祛风片;甲氨蝶呤;美洛昔康;艾拉莫德片;	1
1454	乌梢祛风片;甲氨蝶呤;美洛昔康;金乌骨通胶囊;	1
1455	乌梢祛风片;甲氨蝶呤;羟基氯喹;莫比可;青霉胺;	1
1456	乌梢祛风片;甲氨蝶呤;老是来烦你;	1
1457	乌梢祛风片;甲氨蝶呤;莫比可;	1
1458	乌梢祛风片;甲氨蝶呤;萘丁美酮;	1
1459	乌梢祛风片;甲氨蝶呤;赛来西布;	1
1460	乌梢祛风片;甲氨蝶呤;醋酸甲泼尼松龙;	1
1461	乌梢祛风片;甲胺蝶呤;青霉胺;	1
1462	乌梢祛风片;白芍总甙;	1
1463	乌梢祛风片;白芍总甙;美洛昔康;	1
1464	乌梢祛风片;美洛昔康;雷公藤多苷片;	1
1465	乌梢祛风片;羟基氯喹;	1
1466	乌梢祛风片;舒筋合剂;	1
1467	乌梢祛风片;艾拉莫德;青霉胺;	1
1468	乌梢祛风片;莫比可;青霉胺片;	1
1469	乌梢祛风片;萘丁美酮;	1
1470	乌梢祛风片;赛来西布;	1
1471	乌梢祛风片;醋酸泼尼松片;	1
1472	乌梢祛风片;金乌骨通胶囊;	1
1473	乌梢祛风片;问荆合剂;	1
1474	乌梢祛风片;雷公藤多甙;	1
1475	乌梢祛风片;雷公藤多甙片;	1
1476	乌梢祛风片;雷公藤多苷片;	1
1477	乌梢祛风片口服液;羟基氯喹;	1
1478	乌梢祛风片片;来氟米特;甲氨蝶呤;美卓乐;羟基氯喹;	1
1479	乌梢祛风片片;甲氨蝶呤;	1
1480	乌梢蛇片;塞来昔布;来氟米特;甲基泼尼龙;	1
1481	乌梢蛇片;尼美舒利;	1
1482	乌梢蛇片;尼美舒利;来氟米特;问荆合剂;	1
1483	乌梢蛇片;来氟米特;洛索洛芬钠片;	1
1484	乌梢蛇片;正清风痛宁;洛索洛芬钠片;甲氨蝶呤;	1
1485	乌梢蛇片;美洛昔康;	1
1486	乌梢蛇祛风片;甲氨喋呤片;美洛昔康片;青霉胺片;	1
1487	乌梢袪风片;洛索洛芬钠;甲氨蝶呤;	1
1488	乌灵胶囊;云克;正清风痛宁注射液;甲泼尼龙片;白芍总苷;祖师麻片;	1
1489	乌灵胶囊;复方夏天无片;正清风痛宁片;甲氨蝶呤片;甲泼尼龙片;祖师麻片;艾拉莫德片;醋氯芬酸分散片;	1
1490	乌鞘祛风;白芍总苷;美洛昔康;问荆合剂;青霉胺;	1
1491	乌鞘祛风片;尼美舒利;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
1492	乐松;	1
1493	乐松;帕夫林;	1
1494	乐松;强的松;来氟米特;甲氨蝶呤;	1
1495	乐松;强的松;正清风痛宁缓释片;爱诺华;甲氨蝶呤;	1
1496	乐松;强的松;爱诺华;甲氨蝶呤;羟氯喹;	1
1497	乐松;强的松;甲氨蝶呤;	1
1498	乐松;昆仙胶囊;来氟米特;	1
1499	乐松;昆仙胶囊;甲氨蝶呤;美卓乐;	1
1500	乐松;昆仙胶囊;美卓乐;	1
1501	乐松;来氟米特;正清风痛宁;羟基氯喹;	1
1502	乐松;来氟米特;甲氨蝶呤;类克;	1
1503	乐松;来氟米特;甲氨蝶呤;美卓乐;	1
1504	乐松;来氟米特;青霉胺;	1
1505	乐松;正清风痛宁;甲氨蝶呤;	1
1506	乐松;火把花根片;	1
1507	乐松;甲氨蝶呤;	1
1508	乐松;甲氨蝶呤;羟氯喹;	1
1509	乐松;甲氨蝶呤;赛能;	1
1510	乐松;甲氨蝶呤;雷公藤多甙剂;青霉胺;	1
1511	乐松;美卓乐;羟氯喹;	1
1512	乐松;赛能;	1
1513	乐松;醋酸泼尼松片;	1
1514	乐松;醋酸泼尼松片;雷公藤多甙;	1
1515	乐松片;尤金;甲氨蝶呤;羟基氯喹;	1
1516	乐松片;帕夫林;甲氨蝶呤;艾拉莫德;	1
1517	乐松片;昆仙;来氟米特;甲氨蝶呤;	1
1518	乐松片;来氟米特;甲基泼尼松;	1
1519	乐松片;来氟米特;甲基泼尼松;羟基氯喹;	1
1520	乐松片;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
1521	乐松片;来氟米特;甲氨蝶呤;羟基氯喹;	1
1522	乐松片;来氟米特;金乌骨通胶囊;	1
1523	乐松片;正清风痛宁;甲氨蝶呤;	1
1524	乐松片;沙利度胺;甲氨蝶呤;	1
1525	乐松片;沙利度胺;甲氨蝶呤;青霉胺;	1
1526	乐松片;甲基泼尼龙;甲氨蝶呤;羟基氯喹;	1
1527	乐松片;甲基泼尼龙;甲氨蝶呤;羟基氯喹;艾拉莫德;	1
1528	乐松片;甲氨蝶呤;羟基氯喹;	1
1529	乐松片;甲氨蝶呤;艾拉莫得;	1
1530	乐松片;甲氨蝶呤;艾拉莫德;	1
1531	乐松片;甲氨蝶呤;青霉胺;	1
1532	了更大的;洛索洛芬钠;甲氨蝶呤;益普赛;	1
1533	云克;塞来昔布;强的松;来氟米特;甲氨蝶呤;	1
1534	云克;大活络胶囊;白芍总苷胶囊;	1
1535	云克;帕史林;甲氨喋呤;美平乐;美洛昔康;	1
1536	云克;帕史林;甲氨喋呤;美平乐;美洛昔康;羟基氯喹;	1
1537	云克;帕史林;甲氨喋呤;美平乐;美洛昔康;羟基蝶呤;	1
1538	云克;来氟米特;火把花根;甲氨蝶呤;	1
1539	云克;来氟米特;甲氨蝶呤;痹祺胶囊;	1
1540	云克;来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;白芍总苷胶囊;硫酸羟氯喹片;	1
1541	云克;来氟米特片;注射用甲氨蝶呤;	1
1542	云克;来氟米特片;注射用甲氨蝶呤;醋酸泼尼松片;	1
1543	云克;来氟米特片;注射用甲氨蝶呤;醋酸泼尼松片;雷公藤多苷片;	1
1544	云克;洛索洛芬钠片;甲强龙;痹祺胶囊;	1
1545	亚甲基二膦酸盐注射液;双氯芬酸钠;羟氯喹;	1
1546	亚甲基二膦酸盐注射液;塞来昔布;昆仙胶囊;白芍总甙;	1
1547	亚甲基二膦酸盐注射液;甲氨蝶呤;白芍总甙;美洛昔康;	1
1548	他克莫司;尼美舒利;来氟米特;甲氨蝶呤;青霉胺;	1
1549	他克莫司;尼美舒利分散片;甲氨蝶呤;醋酸泼尼松;	1
1550	他克莫司;来松片;来氟米特;甲氨蝶呤;	1
1551	他克莫司;甲氨蝶呤;	1
1552	他克莫司;甲氨蝶呤;美洛昔康分散片;	1
1553	他克莫司;甲氨蝶呤;青霉胺;	1
1554	仙灵骨葆胶囊;大活络胶囊;来氟米特片;甲氨蝶呤片;	1
1555	仙灵骨葆胶囊;水调散;活血止痛膏;甲氨蝶呤片;硫酸羟氯喹片;美洛昔康胶囊;艾拉莫德片;	1
1556	佳绩泼尼松;塞来昔布;雷公藤多甙片;	1
1557	佳绩泼尼松龙;甲氨蝶呤;美洛昔康;	1
1558	依;来氟米特;	1
1559	依托考昔;塞来昔布;强的松;甲氨蝶呤;艾拉莫德;	1
1560	依托考昔;强的松;甲氨蝶呤;艾拉莫德;	1
1561	依托考昔;来氟米特;沙利度胺;	1
1562	依托考昔;来氟米特;甲基泼尼松龙;甲氨蝶呤;	1
1563	依托考昔;来氟米特;甲氨蝶呤;甲泼尼龙;	1
1564	依托考昔;甲氨蝶呤;甲泼尼龙;羟基氯喹;	1
1565	依托考昔;甲氨蝶呤;羟基氯喹;艾拉莫德;	1
1566	依托考昔;甲氨蝶呤片;醋酸泼尼松片;	1
1567	依托考昔片;来氟米特;甲氨蝶呤;白芍总苷;祖师麻片;	1
1568	依托考昔片;来氟米特片;	1
1569	依托考昔片;甲基泼尼松龙;	1
1570	依赛普;来氟米特;甲氨蝶呤;美洛昔康;	1
1571	依那西普;双氯芬酸;雷公藤多甙片;	1
1572	依那西普;双氯芬酸钠;雷公藤多甙片;	1
1573	倍他米松;	1
1574	倍他米松;扶他林;甲氨蝶呤;益赛普;硫酸羟氯喹;	1
1575	倍他米松;来氟米特;	1
1576	倍他米松;柳氮磺嘧啶;甲氨蝶呤;美洛昔康;羟氯喹;	1
1577	元倍他米松;双氯芬酸钠;白芍总甙;	1
1578	六味地黄丸;来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;	1
1579	六味地黄丸;来氟米特片;甲氨蝶呤片;	1
1580	加味天麻胶囊;甲氨蝶呤;羟氯喹;	1
1581	加巴喷丁;强的松;爱若华;纷乐;西乐葆;	1
1582	双乌风混合剂;尼美舒利;正清风痛宁;甲氨喋呤;	1
1583	双乌风湿合剂;尼美舒利;强的松;	1
1584	双乌风湿合剂;尼美舒利;昆仙;甲基泼尼松;甲氨蝶呤;	1
1585	双乌风湿合剂;尼美舒利;来氟米特;柳氮磺;甲氨蝶呤;	1
1586	双乌风湿合剂;尼美舒利;来氟米特;甲基泼尼松;甲氨蝶呤;	1
1587	双乌风湿合剂;尼美舒利;甲基泼尼龙;甲氨蝶呤;艾拉莫得;青霉胺;	1
1588	双乌风湿合剂;尼美舒利;甲基泼尼龙;甲氨蝶呤;青霉胺片;	1
1589	双乌风湿合剂;尼美舒利;甲氨蝶呤;问荆合剂;	1
1590	双乌风湿合剂;尼美舒利;甲氨蝶呤;问荆合剂;雷公藤多甙片;	1
1591	双乌风湿合剂;强的松;正清风痛宁片;甲氨蝶呤;白芍总甙;雷公藤多甙片;	1
1592	双乌风湿合剂;来氟米特;雷公藤多甙片;	1
1593	双乌风湿合剂;通窍开闭片;	1
1594	双乌风湿含剂;强的松;来氟米特;雷公藤多甙片;	1
1595	双氟芬酸钠;舒筋方剂;	1
1596	双氯氛酸钠;柳氮磺胺吡啶;甲氨蝶呤;羟基氯喹;	1
1597	双氯芬酸;昆仙胶囊;来氟米特;甲泼尼龙;痹祺胶囊;	1
1598	双氯芬酸;来氟米特;甲氨蝶呤;	1
1599	双氯芬酸片;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;醋酸泼尼松片;	1
1600	双氯芬酸钠;吲哚美辛;强的松;来氟米特;甲氨蝶呤;	1
1601	双氯芬酸钠;吲哚美辛;强的松;正清风痛宁;甲氨蝶呤;雷公藤多甙;	1
1602	双氯芬酸钠;吲哚美辛栓;强的松;昆仙;来氟米特;柳氮磺嘧啶;甲氨蝶呤;	1
1603	双氯芬酸钠;塞来昔布;昆仙胶囊;来氟米特;甲氨蝶呤;	1
1604	双氯芬酸钠;复方雷公藤逐瘀颗粒;	1
1605	双氯芬酸钠;复方雷公藤逐瘀颗粒;强的松;	1
1606	双氯芬酸钠;大活络胶囊;	1
1607	双氯芬酸钠;妥抒;甲氨蝶呤;赛能;	1
1608	双氯芬酸钠;帕夫林;甲氨喋呤;青霉胺;	1
1609	双氯芬酸钠;帕夫林;甲氨蝶呤;醋酸泼尼松片;	1
1610	双氯芬酸钠;强力霉子;昆仙;甲氨蝶呤;	1
1611	双氯芬酸钠;强的松;昆仙胶囊;	1
1612	双氯芬酸钠;强的松;昆仙胶囊;青霉胺;	1
1613	双氯芬酸钠;强的松;来氟米特;	1
1614	双氯芬酸钠;强的松;来氟米特;柳氮磺;甲氨蝶呤;青霉胺;	1
1615	双氯芬酸钠;强的松;来氟米特;甲氨蝶呤;青霉胺;	1
1616	双氯芬酸钠;强的松;来氟米特;雷公藤;青霉胺;	1
1617	双氯芬酸钠;强的松;柳氮磺嘧啶;甲氨蝶呤;青霉胺;	1
1618	双氯芬酸钠;强的松;柳氮磺胺吡啶;正清风痛宁片;甲氨蝶呤;雷公藤;	1
1619	双氯芬酸钠;强的松;甲氨喋呤;痹祺胶囊;	1
1620	双氯芬酸钠;强的松;甲氨蝶呤;羟基氯喹;	1
1621	双氯芬酸钠;强的松;甲氨蝶呤;羟基氯喹;雷公藤;	1
1622	双氯芬酸钠;强的松;甲氨蝶呤;雷公藤多甙片;	1
1623	双氯芬酸钠;强的松;白芍总甙;	1
1624	双氯芬酸钠;强的松;白芍总苷;雷公藤;	1
1625	双氯芬酸钠;强的松;益赛普;艾拉莫德;	1
1626	双氯芬酸钠;强的松;羟基氯喹;	1
1627	双氯芬酸钠;强的松;艾拉莫德;	1
1628	双氯芬酸钠;强的松;雷公藤多甙片;	1
1629	双氯芬酸钠;强的松;青霉胺;	1
1630	双氯芬酸钠;昆仙;来氟米特;	1
1631	双氯芬酸钠;昆仙;来氟米特;甲基泼尼松;痹祺;	1
1632	双氯芬酸钠;昆仙;甲氨喋呤;	1
1633	双氯芬酸钠;昆仙;甲氨蝶呤;盘龙七片;	1
1634	双氯芬酸钠;昆仙;甲氨蝶呤;美卓乐;青霉胺;	1
1635	双氯芬酸钠;昆仙胶囊;来氟米特;甲泼尼龙片;痹祺胶囊;	1
1636	双氯芬酸钠;昆仙胶囊;柳氮磺嘧啶;甲基泼尼龙;	1
1637	双氯芬酸钠;昆仙胶囊;正清风痛宁;甲氨喋呤;	1
1638	双氯芬酸钠;昆仙胶囊;甲基泼尼松龙;甲氨蝶呤;祖师麻;	1
1639	双氯芬酸钠;昆仙胶囊;甲基泼尼龙;白芍总甙;	1
1640	双氯芬酸钠;昆仙胶囊;甲氨蝶呤;	1
1641	双氯芬酸钠;昆仙胶囊;甲氨蝶呤;青霉胺;	1
1642	双氯芬酸钠;来氟米特;柳氮磺吡啶;甲基泼尼龙;	1
1643	双氯芬酸钠;来氟米特;柳氮磺嘧啶;甲基泼尼松龙;	1
1644	双氯芬酸钠;来氟米特;柳氮磺嘧啶;甲基泼尼龙;	1
1645	双氯芬酸钠;来氟米特;沙利度胺;甲基泼尼松龙;甲氨喋呤;	1
1646	双氯芬酸钠;来氟米特;注射用英夫利西单抗;甲氨蝶呤;	1
1647	双氯芬酸钠;来氟米特;洛索洛芬钠片;甲氨蝶呤;	1
1648	双氯芬酸钠;来氟米特;甲基泼尼松;痹祺胶囊;白芍总苷;	1
1649	双氯芬酸钠;来氟米特;甲基泼尼松;痹祺胶囊;青霉胺;	1
1650	双氯芬酸钠;来氟米特;甲基泼尼松龙;	1
1651	双氯芬酸钠;来氟米特;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
1652	双氯芬酸钠;来氟米特;甲基泼尼松龙;痹祺胶囊;雷公藤;	1
1653	双氯芬酸钠;来氟米特;甲基泼尼松龙;雷公藤多甙;	1
1654	双氯芬酸钠;来氟米特;甲基泼尼松龙;雷公藤多甙片;	1
1655	双氯芬酸钠;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
1656	双氯芬酸钠;来氟米特;甲基泼尼龙;白芍总甙;	1
1657	双氯芬酸钠;来氟米特;甲基泼尼龙;白芍总甙;艾拉莫德;	1
1658	双氯芬酸钠;来氟米特;甲基泼尼龙;雷公藤多甙片;	1
1659	双氯芬酸钠;来氟米特;甲氨喋l呤;	1
1660	双氯芬酸钠;来氟米特;甲氨蝶呤;痹祺;	1
1661	双氯芬酸钠;来氟米特;甲氨蝶呤;问荆合剂;	1
1662	双氯芬酸钠;来氟米特;甲氨蝶呤;雷公藤多甙;	1
1663	双氯芬酸钠;来氟米特;甲氨蝶呤;雷公藤多甙片;	1
1664	双氯芬酸钠;来氟米特;甲泼尼龙片;青霉胺;	1
1665	双氯芬酸钠;来氟米特;白芍总甙;肿瘤坏死因子拮抗剂;	1
1666	双氯芬酸钠;来氟米特;硫酸羟基氯喹;硫酸钙D3片;青霉胺;	1
1667	双氯芬酸钠;来氟米特;雷公藤多甙片;	1
1668	双氯芬酸钠;来福米特;甲氨蝶呤;白芍总甙;	1
1669	双氯芬酸钠;柳氮磺;羟基氯喹;	1
1670	双氯芬酸钠;柳氮磺吡啶;	1
1671	双氯芬酸钠;柳氮磺嘧啶;	1
1672	双氯芬酸钠;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;硫酸羟氯喹;	1
1673	双氯芬酸钠;柳氮磺嘧啶;甲基泼尼松龙;雷公藤多甙;	1
1674	双氯芬酸钠;柳氮磺嘧啶;甲基泼尼松龙;雷公藤甙;	1
1675	双氯芬酸钠;柳氮磺嘧啶;甲氨喋呤;	1
1676	双氯芬酸钠;柳氮磺嘧啶;甲氨蝶呤;	1
1677	双氯芬酸钠;柳氮磺胺吡啶;	1
1678	双氯芬酸钠;柳氮磺胺吡啶;甲基泼尼松;甲氨蝶呤;青霉胺;	1
1679	双氯芬酸钠;柳氮磺胺吡啶;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
1680	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;甲泼尼龙;羟氯喹;	1
1681	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;硫酸羟氯喹;美卓乐;	1
1682	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;美卓乐;羟基氯喹;	1
1683	双氯芬酸钠;正清风痛宁;甲氨喋呤;舒筋合剂;	1
1684	双氯芬酸钠;正清风痛宁;甲氨蝶呤;美洛昔康;	1
1685	双氯芬酸钠;正清风痛宁;甲氨蝶呤;青霉胺;	1
1686	双氯芬酸钠;正清风痛宁;白芍总甙;	1
1687	双氯芬酸钠;正清风痛宁;雷公藤多甙;	1
1688	双氯芬酸钠;正清风痛片;甲氨蝶呤;	1
1689	双氯芬酸钠;氨糖美辛;甲基泼尼松;痹祺胶囊;	1
1690	双氯芬酸钠;沙利度胺;甲基泼尼松;白芍总苷;羟基氯喹;	1
1691	双氯芬酸钠;甲基泼尼松;白芍总甙;	1
1692	双氯芬酸钠;甲基泼尼松龙;甲氨喋呤;	1
1693	双氯芬酸钠;甲基泼尼松龙;甲氨喋呤;艾拉莫德;	1
1694	双氯芬酸钠;甲基泼尼松龙;甲氨蝶呤;	1
1695	双氯芬酸钠;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
1696	双氯芬酸钠;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
1697	双氯芬酸钠;甲基泼尼松龙;白芍总甙;	1
1698	双氯芬酸钠;甲基泼尼松龙;白芍总甙;羟基氯喹;	1
1699	双氯芬酸钠;甲基泼尼松龙;白芍总苷;雷公藤;	1
1700	双氯芬酸钠;甲基泼尼松龙;盘尼七片;	1
1701	双氯芬酸钠;甲基泼尼松龙;盘龙七片;	1
1702	双氯芬酸钠;甲基泼尼松龙;羟基氯喹;艾拉莫德;	1
1703	双氯芬酸钠;甲基泼尼龙;白芍总甙;	1
1704	双氯芬酸钠;甲基泼尼龙;艾拉莫德;	1
1705	双氯芬酸钠;甲氨喋呤;	1
1706	双氯芬酸钠;甲氨喋呤;痹祺胶囊;雷公藤多苷片;	1
1707	双氯芬酸钠;甲氨喋呤;盘龙七片;	1
1708	双氯芬酸钠;甲氨蝶呤;昆仙胶囊;	1
1709	双氯芬酸钠;甲氨蝶呤;甲泼尼龙;	1
1710	双氯芬酸钠;甲氨蝶呤;白芍总苷;	1
1711	双氯芬酸钠;甲氨蝶呤;益普赛;	1
1712	双氯芬酸钠;甲氨蝶呤;祖师麻;	1
1713	双氯芬酸钠;甲氨蝶呤;美卓乐;	1
1714	双氯芬酸钠;甲氨蝶呤;羟基氯喹;艾拉莫德;	1
1715	双氯芬酸钠;甲氨蝶呤;羟基氯喹;雷公藤多甙片;青霉胺;	1
1716	双氯芬酸钠;甲氨蝶呤;醋酸泼尼松片;	1
1717	双氯芬酸钠;甲氨蝶呤;问荆合剂;雷公藤多甙片;	1
1718	双氯芬酸钠;甲氨蝶呤;雷公藤;	1
1719	双氯芬酸钠;甲氨蝶呤;雷公藤多甙;	1
1720	双氯芬酸钠;甲氨蝶呤;雷公藤多甙片;	1
1721	双氯芬酸钠;甲氨蝶呤片;白芍总苷胶囊;	1
1722	双氯芬酸钠;甲氯蝶呤;雷公藤多甙;	1
1723	双氯芬酸钠;白芍总甙;羟基氯喹;	1
1724	双氯芬酸钠;白芍总甙;青霉胺;	1
1725	双氯芬酸钠;白芍总苷;益赛普;艾拉莫德;	1
1726	双氯芬酸钠;盐酸西替利嗪片;醋酸泼尼松;	1
1727	双氯芬酸钠;羟基氯喹;雷公藤;青霉胺;	1
1728	双氯芬酸钠;羟基氯喹;雷公藤多甙片;青霉素;	1
1729	双氯芬酸钠;羟基氯喹;青霉胺;	1
1730	双氯芬酸钠;羟氯喹;	1
1731	双氯芬酸钠;肿瘤坏死因子拮抗剂;青霉胺;	1
1732	双氯芬酸钠;舒筋合剂;	1
1733	双氯芬酸钠;醋酸泼尼松;	1
1734	双氯芬酸钠;问荆合剂;	1
1735	双氯芬酸钠;雷公藤多甙;	1
1736	双氯芬酸钠;雷公藤多甙;青霉胺;	1
1737	双氯芬酸钠双缓释胶囊;来氟米特片;甲氨蝶呤片;雷公藤多苷片;	1
1738	双氯芬酸钠双释放肠溶胶囊;塞来西布;来氟米特;甲基泼尼松龙;甲氨蝶呤;	1
1739	双氯芬酸钠双释放肠溶胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;	1
1740	双氯芬酸钠双释放胶囊;昆仙胶囊;甲基泼尼松片;	1
1741	双氯芬酸钠双释放胶囊;来氟米特;甲氨喋呤;雷公藤多甙片;	1
1742	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;	1
1743	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;	1
1744	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;硫酸羟氯喹片;醋酸泼尼松片;	1
1745	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;醋酸泼尼松片;	1
1746	双氯芬酸钠双释放胶囊;来氟米特片;甲氨蝶呤片;益肾蠲痹丸;	1
1747	双氯芬酸钠双释放胶囊;来氟米特片;甲氨蝶呤片;雷公藤多苷片;	1
1748	双氯芬酸钠双释放胶囊;柳氮磺砒啶肠溶片;甲氨蝶呤片;硫酸羟氯喹片;	1
1749	双氯芬酸钠双释放胶囊;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;醋酸泼尼松片;	1
1750	双氯芬酸钠片;来氟米特;甲氨蝶呤;	1
1751	双氯芬酸钠片;甲氨蝶呤;金乌骨痛胶囊;	1
1752	双氯芬酸钠缓释片;强的松;昆仙胶囊;柳氮磺吡啶;甲氨喋啶;	1
1753	双氯芬酸钠缓释片;强的松;来氟米特;甲氨蝶呤;金乌骨通胶囊;青霉胺;	1
1754	双氯芬酸钠缓释片;强的松;沙利度胺;甲氨蝶呤;	1
1755	双氯芬酸钠缓释片;强的松;甲氨蝶呤;	1
1756	双氯芬酸钠缓释片;强的松;甲氨蝶呤;白芍总甙;羟基氯喹;	1
1757	双氯芬酸钠缓释片;来氟米特;柳氮磺嘧啶;	1
1758	双氯芬酸钠缓释片;甲基泼尼松;甲氨蝶呤;	1
1759	双氯芬酸钠缓释片;甲氨蝶呤;	1
1760	双氯芬酸钠缓释片;甲氨蝶呤;甲泼尼龙;	1
1761	双氯芬酸钠缓释片;甲氨蝶呤片;白芍总苷胶囊;	1
1762	双氯芬酸钠缓释片;甲泼尼龙;益赛普;	1
1763	双氯芬酸钠缓释片;白芍总苷;硫酸羟基喹;雷公藤多苷;	1
1764	双氯芬酸钠缓释胶囊;强的松;柳氮磺吡啶;雷公藤多甙片;	1
1765	双氯芬酸钠缓释胶囊;甲氨喋呤;青霉胺;	1
1766	双氯酚酸钠;尼美舒利;强的松;来氟米特;甲氨碟呤;	1
1767	双氯酚酸钠;来氟米特;	1
1768	双氯酚酸钠;来氟米特;甲氨蝶呤;羟基氯喹;	1
1769	双氯酚酸钠;柳氮磺胺吡啶;甲氨蝶呤;	1
1770	双氯酚酸钠;甲基泼尼松;甲氨蝶呤;	1
1771	双氯酚酸钠;甲氨蝶呤;	1
1772	双氯酚酸钠;甲氨蝶呤;青霉胺;	1
1773	双氯酚酸钠片;来氟米特;羟基氯喹;	1
1774	双氯酸芬钠;来氟米特;甲氨蝶呤;	1
1775	双氯酸芬钠;来氟米特;甲氨蝶呤l;	1
1776	双氯酸芬钠;甲基泼尼龙;甲氨蝶呤;青霉胺;	1
1777	双路芬酸钠;强的松;正清风痛宁;	1
1778	双路芬酸钠;强的松;白芍总甙;	1
1779	双醋瑞因胶囊;塞来昔布;尪痹片;甲泼尼龙;	1
1780	可想见你;来氟米特;甲泼尼龙;美洛昔康;雷公藤多甙;	1
1781	叶酸片;甲氨蝶呤;羟基氯喹;醋酸泼尼松;雷公藤多苷;	1
1782	吗替麦考酚酯分散片;柳氮磺吡啶;美洛昔康胶囊;	1
1783	吲哚美辛;尼美舒利;强的松;甲氨蝶呤;羟基氯喹;雷公藤多甙;	1
1784	吲哚美辛;强的松;昆仙胶囊;柳氮磺嘧啶;正清风痛宁;洛索洛芬钠片;	1
1785	吲哚美辛;强的松;柳氮磺吡啶;沙利度胺;美洛昔康;雷公藤多疳;	1
1786	吲哚美辛;来氟米特;甲基波尼龙;青霉胺;	1
1787	吲哚美辛;来氟米特;甲氨蝶呤;	1
1788	吲哚美辛栓;尼美舒利;正清风痛宁;甲氨蝶呤;	1
1789	吲哚美辛栓;强的松;来氟米特;甲氨喋呤;美洛昔康;	1
1790	吲哚美辛片;尼美舒利;强的松;来氟米特;正清风痛宁;甲氨蝶呤;	1
1791	哪里学科;昆仙胶囊;来氟米特;甲氨蝶呤;甲泼尼龙;	1
1792	地塞米松;火把烧根;甲氨蝶呤;	1
1793	地塞米松;火把花根;甲氨蝶呤;	1
1794	地塞米松;美洛昔康;	1
1795	垂盆草;复方倍他米松注射液;白芍总苷;益肝灵;醋酸泼尼松;	1
1796	垂盆草;白芍总甙;	1
1797	垂盆草冲剂;甲基泼尼龙;白芍总甙;	1
