Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
8.826447e-11	0.337	0.392	0.055	0.294	0.029	1.737591e-09	9.252319e-79	0.368	0.423	0.055	0.293	0.029	8.534047e-77	chr7	27225523	27225524	cg05311410	HOXA11AS	Island	I
8.78961e-12	0.219	0.46	0.241	0.177	0.041	2.555571e-10	1.200297e-47	0.19	0.431	0.241	0.184	0.041	1.351285e-46	chr8	101821998	101821999	cg05314679	cg05314679	NA	II
2.257558e-08	0.187	0.23	0.043	0.204	0.02	1.974559e-07	9.051287e-47	0.168	0.211	0.043	0.192	0.02	9.761465e-46	chr10	83634974	83634975	cg05316043	NRG3	Island	I
3.225149e-11	0.396	0.419	0.023	0.328	0.014	7.496735e-10	7.635372e-91	0.425	0.448	0.023	0.304	0.014	2.306715e-88	chr4	996175	996176	cg05327835	IDUA	Island	I
2.759456e-06	0.158	0.186	0.028	0.21	0.006	1.38784e-05	3.759829e-38	0.136	0.164	0.028	0.181	0.006	2.768272e-37	chr14	90527606	90527607	cg05330297	KCNK13	Island	I
1.554894e-07	0.192	0.275	0.083	0.213	0.062	1.071546e-06	7.068499e-36	0.202	0.285	0.083	0.192	0.062	4.747232e-35	chr15	83349264	83349265	cg05335955	AP3B2	Island	I
1.715555e-14	0.302	0.577	0.275	0.141	0.151	1.522923e-12	9.351919e-17	0.256	0.531	0.275	0.192	0.151	2.975839e-16	chr19	54369571	54369572	cg05337743	MYADM	Island	I
1.746949e-11	0.324	0.366	0.042	0.263	0.022	4.517194e-10	8.171897e-73	0.326	0.368	0.042	0.277	0.021	4.489669e-71	chr1	14026590	14026591	cg05346841	PRDM2	Island	I
3.869484e-06	0.205	0.249	0.044	0.283	0.023	1.877318e-05	3.695256e-35	0.183	0.227	0.044	0.253	0.023	2.410504e-34	chr1	229569892	229569893	cg05347845	ACTA1	Island	I
4.189692e-06	0.192	0.223	0.031	0.263	0.014	2.016368e-05	5.01571e-29	0.136	0.167	0.031	0.214	0.014	2.582682e-28	chr9	98784231	98784232	cg05347878	NCRNA00092	Island	I
3.207832e-11	0.372	0.48	0.108	0.315	0.074	7.463052e-10	2.618004e-45	0.321	0.429	0.108	0.313	0.074	2.637482e-44	chr6	24358304	24358305	cg05347898	KAAG1	Island	II
3.407179e-08	0.24	0.362	0.122	0.258	0.058	2.823502e-07	5.501543e-38	0.219	0.341	0.122	0.238	0.058	4.026106e-37	chr2	74741853	74741854	cg05349062	TLX2	Island	I
2.873317e-06	0.227	0.26	0.033	0.302	0.021	1.438893e-05	1.10397e-38	0.213	0.246	0.033	0.279	0.021	8.314202e-38	chr8	11205166	11205167	cg05362548	TDH	Island	I
1.45718e-06	0.187	0.282	0.095	0.251	0.045	7.83463e-06	1.831084e-23	0.141	0.236	0.095	0.225	0.045	7.630448e-23	chr8	144853908	144853909	cg05366118	cg05366118	Island	II
2.57738e-09	0.244	0.51	0.266	0.227	0.142	3.0292e-08	9.858081e-14	0.204	0.47	0.266	0.2	0.142	2.749664e-13	chr19	41595975	41595976	cg05372113	CYP2A13	Island	I
2.781384e-06	0.211	0.266	0.055	0.289	0.027	1.397608e-05	2.656438e-38	0.199	0.254	0.055	0.26	0.027	1.969492e-37	chr1	58715539	58715540	cg05375728	DAB1	Island	I
1.05935e-08	0.252	0.285	0.033	0.264	0.014	1.021327e-07	1.370542e-59	0.255	0.288	0.033	0.251	0.014	2.974214e-58	chr11	43602920	43602921	cg05376374	MIR129-2	Island	I
8.699407e-08	0.246	0.296	0.05	0.278	0.019	6.422597e-07	1.056079e-44	0.215	0.265	0.05	0.257	0.019	1.036055e-43	chr1	171810910	171810911	cg05377226	DNM3	Island	I
2.716738e-05	0.156	0.186	0.03	0.236	0.008	0.0001084322	2.629136e-28	0.129	0.159	0.03	0.209	0.008	1.316562e-27	chr6	84419329	84419330	cg05384102	SNAP91	Island	I
8.654905e-11	0.286	0.371	0.085	0.249	0.047	1.709337e-09	9.696921e-58	0.269	0.353	0.085	0.24	0.047	1.881177e-56	chr3	138665654	138665655	cg05386493	FOXL2	Island	I
3.261459e-06	0.219	0.274	0.055	0.292	0.025	1.611766e-05	8.570132e-31	0.164	0.22	0.055	0.245	0.025	4.722414e-30	chr1	50489730	50489731	cg05387519	AGBL4	Island	I
8.231463e-06	0.159	0.353	0.194	0.211	0.066	3.703251e-05	1.732083e-20	0.149	0.343	0.194	0.216	0.066	6.418456e-20	chr15	78556860	78556861	cg05392364	DNAJA4	Island	I
7.628767e-08	0.179	0.296	0.117	0.196	0.025	5.724249e-07	2.91978e-37	0.137	0.254	0.117	0.175	0.025	2.074487e-36	chr4	122686269	122686270	cg05396987	TMEM155	Island	II
1.905338e-05	0.224	0.373	0.149	0.321	0.072	7.877656e-05	2.087862e-23	0.203	0.352	0.149	0.309	0.072	8.681488e-23	chr6	28956247	28956248	cg05404698	cg05404698	Island	I
1.23547e-07	0.173	0.24	0.066	0.197	0.023	8.752038e-07	1.234923e-36	0.136	0.202	0.066	0.178	0.023	8.545044e-36	chr19	52207653	52207654	cg05411953	NCRNA00085	Island	II
3.516748e-06	0.183	0.327	0.143	0.228	0.116	1.724392e-05	1.166731e-13	0.17	0.314	0.143	0.219	0.116	3.243772e-13	chr6	26250347	26250348	cg05414338	cg05414338	N_Shore	II
2.026614e-05	0.152	0.226	0.075	0.228	0.033	8.328881e-05	1.042883e-13	0.085	0.16	0.075	0.194	0.033	2.905382e-13	chr12	117176367	117176368	cg05417285	C12orf49	Island	II
1.263296e-05	0.193	0.277	0.084	0.282	0.038	5.439681e-05	2.011081e-32	0.195	0.279	0.084	0.274	0.038	1.178928e-31	chr6	94129234	94129235	cg05427966	EPHA7	Island	I
9.244468e-08	0.209	0.278	0.069	0.245	0.037	6.776374e-07	3.372421e-30	0.155	0.225	0.069	0.221	0.037	1.816708e-29	chr6	30227883	30227884	cg05428770	HLA-L	Island	I
5.327107e-08	0.271	0.319	0.048	0.309	0.053	4.174815e-07	1.96516e-36	0.227	0.276	0.048	0.279	0.053	1.349325e-35	chr10	102899285	102899286	cg05482942	cg05482942	Island	I
5.377607e-08	0.179	0.201	0.022	0.197	0.006	4.208587e-07	7.710858e-42	0.14	0.162	0.022	0.176	0.006	6.632356e-41	chr5	157098423	157098424	cg05482973	C5orf52	Island	I
3.985529e-05	0.173	0.246	0.073	0.293	0.08	0.0001532433	1.396947e-29	0.246	0.319	0.073	0.306	0.08	7.349652e-29	chr17	79481108	79481109	cg05488523	ACTG1	Island	I
1.335111e-11	0.287	0.358	0.071	0.235	0.026	3.613193e-10	2.034682e-67	0.253	0.324	0.071	0.223	0.026	7.4205e-66	chr11	31838674	31838675	cg05490712	PAX6	Island	I
1.032754e-08	0.176	0.34	0.164	0.177	0.054	9.986516e-08	1.520684e-26	0.152	0.315	0.164	0.198	0.054	7.118338e-26	chr6	80657430	80657431	cg05492839	ELOVL4	Island	I
1.105215e-14	0.36	0.408	0.048	0.237	0.026	1.073148e-12	1.53939e-90	0.33	0.378	0.048	0.234	0.026	4.479783e-88	chr7	4923140	4923141	cg05495949	RADIL	Island	I
5.311501e-07	0.155	0.201	0.046	0.183	0.024	3.183565e-06	2.950766e-33	0.128	0.173	0.046	0.177	0.024	1.784485e-32	chr5	110560372	110560373	cg05497616	CAMK4	Island	I
4.226957e-05	0.167	0.22	0.053	0.257	0.038	0.0001615024	1.611928e-21	0.128	0.181	0.053	0.223	0.038	6.227596e-21	chr15	101390023	101390024	cg05500125	cg05500125	Island	I
2.672722e-08	0.199	0.42	0.221	0.217	0.051	2.285542e-07	1.133168e-12	0.097	0.317	0.221	0.211	0.051	3.010782e-12	chr3	155462991	155462992	cg05511503	cg05511503	S_Shore	II
1.552041e-08	0.189	0.262	0.073	0.212	0.047	1.423037e-07	3.448082e-25	0.142	0.214	0.073	0.206	0.047	1.5333e-24	chr18	43608309	43608310	cg05513069	PSTPIP2	Island	I
8.177185e-14	0.323	0.411	0.088	0.219	0.035	5.487456e-12	3.212816e-80	0.292	0.379	0.088	0.217	0.035	3.36369e-78	chr2	45231891	45231892	cg05514256	cg05514256	Island	I
1.61663e-07	0.233	0.302	0.07	0.279	0.066	1.108843e-06	4.964899e-25	0.176	0.246	0.07	0.236	0.066	2.196139e-24	chr21	40033154	40033155	cg05519781	ERG	Island	I
1.610136e-06	0.232	0.28	0.048	0.294	0.048	8.565154e-06	1.093153e-34	0.214	0.262	0.048	0.277	0.048	6.99518e-34	chr17	35294476	35294477	cg05527869	LHX1	Island	I
1.279558e-08	0.238	0.257	0.019	0.247	0.004	1.203344e-07	4.304474e-51	0.189	0.208	0.019	0.209	0.004	5.753802e-50	chr2	144695078	144695079	cg05545132	cg05545132	Island	I
1.444681e-17	0.286	0.566	0.28	0.152	0.054	5.966502e-15	1.409757e-52	0.237	0.517	0.28	0.172	0.054	2.040474e-51	chr16	66613220	66613221	cg05546863	CMTM2	Island	I
3.426941e-06	0.191	0.252	0.061	0.26	0.026	1.684967e-05	1.89515e-22	0.128	0.189	0.061	0.23	0.026	7.594502e-22	chr16	30798770	30798771	cg05549854	ZNF629	Island	I
9.264769e-08	0.227	0.308	0.081	0.269	0.076	6.78937e-07	1.612907e-32	0.24	0.321	0.081	0.268	0.076	9.486709e-32	chr19	11450261	11450262	cg05554936	RAB3D	Island	I
1.571791e-07	0.236	0.28	0.044	0.272	0.028	1.081948e-06	5.192307e-43	0.205	0.249	0.044	0.246	0.028	4.710349e-42	chr2	166650805	166650806	cg05569109	GALNT3	Island	I
3.529007e-05	0.167	0.206	0.039	0.255	0.052	0.0001372867	3.009372e-22	0.139	0.178	0.039	0.214	0.052	1.196994e-21	chr6	28753940	28753941	cg05571581	cg05571581	Island	I
8.534523e-09	0.301	0.351	0.05	0.304	0.029	8.47493e-08	1.496103e-52	NA	NA	0.05	NA	0.029	2.162133e-51	chr12	21810868	21810869	cg05578357	LDHB	S_Shore	I
8.169629e-08	0.225	0.249	0.024	0.248	0.014	6.080208e-07	1.496397e-33	0.142	0.166	0.024	0.204	0.014	9.148691e-33	chr13	28674876	28674877	cg05598562	FLT3	Island	I
6.72102e-06	0.155	0.188	0.032	0.219	0.018	3.084032e-05	5.781296e-33	0.143	0.176	0.032	0.207	0.018	3.457455e-32	chr5	55117874	55117875	cg05603546	cg05603546	Island	I
6.239041e-10	0.33	0.537	0.207	0.276	0.15	9.058159e-09	3.121516e-18	0.273	0.479	0.207	0.274	0.15	1.05638e-17	chr12	133065912	133065913	cg05617413	FBRSL1	Island	I
2.051335e-05	0.155	0.188	0.033	0.234	0.019	8.420255e-05	1.50991e-37	0.182	0.215	0.033	0.243	0.019	1.085143e-36	chr18	10454684	10454685	cg05627083	APCDD1	Island	I
1.753875e-10	0.24	0.378	0.138	0.213	0.04	3.110134e-09	5.048218e-35	0.166	0.304	0.138	0.209	0.04	3.27554e-34	chr6	27356499	27356500	cg05629186	ZNF391	Island	II
5.345282e-06	0.171	0.219	0.048	0.239	0.021	2.510321e-05	1.259505e-27	0.129	0.177	0.048	0.206	0.021	6.141985e-27	chr12	1639534	1639535	cg05641033	cg05641033	Island	I
3.602822e-06	0.185	0.231	0.047	0.253	0.024	1.761756e-05	7.665559e-30	0.144	0.191	0.047	0.218	0.024	4.073006e-29	chr2	7058390	7058391	cg05648183	RNF144A	Island	I
9.306183e-06	0.177	0.225	0.047	0.259	0.024	4.134162e-05	2.211198e-29	0.15	0.198	0.047	0.231	0.024	1.153858e-28	chr1	184943630	184943631	cg05655671	FAM129A	Island	I
7.209095e-14	0.403	0.465	0.063	0.273	0.035	4.957927e-12	9.314778e-106	0.41	0.473	0.063	0.25	0.035	1.740216e-102	chr19	58220370	58220371	cg05661282	ZNF154	Island	I
4.558372e-08	0.296	0.347	0.051	0.327	0.028	3.645381e-07	4.048726e-42	0.223	0.274	0.051	0.273	0.028	3.525234e-41	chr7	96634660	96634661	cg05663341	DLX6AS	Island	I
2.921186e-06	0.165	0.209	0.044	0.22	0.021	1.460519e-05	1.435719e-30	0.124	0.168	0.044	0.185	0.021	7.844257e-30	chr2	73520379	73520380	cg05666120	EGR4	Island	I
1.762641e-06	0.229	0.317	0.087	0.292	0.033	9.28685e-06	1.20066e-34	0.2	0.288	0.087	0.274	0.034	7.671104e-34	chr10	118892581	118892582	cg05667348	VAX1	Island	I
1.547308e-22	0.325	0.553	0.228	0.136	0.052	1.45913e-18	6.345594e-67	0.284	0.512	0.228	0.159	0.052	2.235009e-65	chr9	124461171	124461172	cg05684891	DAB2IP	Island	II
5.049295e-09	0.257	0.303	0.046	0.254	0.029	5.385348e-08	5.975095e-54	0.23	0.276	0.046	0.236	0.029	9.320334e-53	chr5	127874587	127874588	cg05686497	FBN2	Island	I
8.720718e-07	0.178	0.275	0.097	0.228	0.021	4.954345e-06	3.635399e-27	0.136	0.233	0.097	0.219	0.021	1.742363e-26	chr18	75612141	75612142	cg05688651	cg05688651	Island	II
1.301198e-07	0.234	0.323	0.089	0.264	0.032	9.160472e-07	3.70403e-43	0.202	0.291	0.089	0.237	0.032	3.383309e-42	chr2	31361104	31361105	cg05714219	GALNT14	Island	II
2.943712e-06	0.212	0.3	0.088	0.274	0.04	1.470686e-05	1.574591e-31	0.172	0.26	0.088	0.239	0.04	8.917174e-31	chr1	40105304	40105305	cg05720261	HEYL	Island	I
1.641187e-08	0.24	0.532	0.292	0.23	0.124	1.495185e-07	3.102038e-15	0.2	0.493	0.292	0.259	0.124	9.250735e-15	chr17	62777693	62777694	cg05721365	LOC146880	Island	I
2.985091e-12	0.318	0.504	0.186	0.222	0.078	1.045627e-10	1.797797e-30	0.218	0.404	0.186	0.208	0.078	9.786746e-30	chr14	23356251	23356252	cg05736987	REM2	Island	II
2.448165e-05	0.176	0.194	0.019	0.269	0.012	9.873153e-05	4.88061e-35	0.185	0.204	0.019	0.261	0.012	3.168345e-34	chr10	97803386	97803387	cg05739190	CCNJ	Island	I
3.848787e-11	0.296	0.353	0.058	0.254	0.034	8.684878e-10	1.03095e-58	0.245	0.303	0.058	0.232	0.034	2.120058e-57	chr1	148767387	148767388	cg05739287	cg05739287	Island	I
2.483313e-12	0.249	0.394	0.145	0.192	0.048	8.978882e-11	1.230058e-49	0.218	0.364	0.145	0.197	0.048	1.528321e-48	chr6	26550783	26550784	cg05751100	cg05751100	Island	II
1.022631e-05	0.172	0.202	0.031	0.249	0.011	4.499865e-05	5.475787e-31	0.151	0.181	0.031	0.229	0.011	3.03915e-30	chr6	83074533	83074534	cg05757967	TPBG	Island	I
5.854978e-07	0.153	0.185	0.031	0.19	0.009	3.472317e-06	7.361358e-37	0.12	0.151	0.031	0.163	0.009	5.143198e-36	chr11	65600846	65600847	cg05758094	SNX32	N_Shore	I
1.196745e-09	0.194	0.223	0.029	0.184	0.011	1.574705e-08	2.758159e-50	0.151	0.18	0.029	0.167	0.011	3.540464e-49	chr2	207139471	207139472	cg05758434	ZDBF2	Island	I
6.502649e-09	0.268	0.372	0.105	0.262	0.05	6.694928e-08	1.3744e-43	0.217	0.321	0.105	0.222	0.05	1.280587e-42	chr6	391743	391744	cg05766140	IRF4	Island	II
1.313751e-09	0.295	0.385	0.09	0.265	0.047	1.70494e-08	8.146025e-47	0.249	0.339	0.09	0.263	0.047	8.807478e-46	chr17	47271133	47271134	cg05768702	cg05768702	S_Shore	I
6.600737e-10	0.243	0.589	0.346	0.181	0.127	9.496952e-09	9.571924e-19	0.234	0.581	0.346	0.195	0.127	3.308638e-18	chr1	26686587	26686588	cg05770238	cg05770238	Island	I
2.216823e-09	0.179	0.242	0.063	0.171	0.034	2.662318e-08	3.809183e-36	0.136	0.199	0.063	0.163	0.034	2.585532e-35	chr4	41646467	41646468	cg05779148	LIMCH1	Island	I
1.940493e-12	0.311	0.364	0.054	0.223	0.049	7.301404e-11	1.631158e-61	0.287	0.341	0.054	0.242	0.049	4.003499e-60	chr2	198650985	198650986	cg05783139	BOLL	Island	I
2.410491e-05	0.184	0.294	0.111	0.278	0.05	9.735294e-05	1.21739e-27	0.177	0.288	0.111	0.257	0.05	5.940121e-27	chr10	119302062	119302063	cg05783915	EMX2	Island	I
5.291634e-10	0.242	0.429	0.187	0.233	0.11	7.876991e-09	2.429615e-21	0.229	0.416	0.187	0.227	0.11	9.318512e-21	chr8	38965018	38965019	cg05789704	ADAM32	Island	I
3.462274e-09	0.232	0.272	0.04	0.227	0.01	3.899353e-08	1.345735e-48	0.192	0.232	0.04	0.218	0.01	1.588291e-47	chr4	110223969	110223970	cg05791136	COL25A1	Island	I
4.021465e-07	0.196	0.238	0.041	0.237	0.006	2.486398e-06	1.683056e-34	0.144	0.185	0.042	0.205	0.006	1.06952e-33	chr9	93564456	93564457	cg05801648	SYK	Island	I
4.512533e-19	0.448	0.643	0.195	0.212	0.111	4.329829e-16	4.051623e-44	0.432	0.627	0.195	0.253	0.111	3.866203e-43	chr15	45422062	45422063	cg05804220	DUOX1	Island	I
6.976478e-09	0.233	0.479	0.246	0.251	0.097	7.114707e-08	3.394402e-23	0.216	0.463	0.246	0.228	0.097	1.399969e-22	chr8	145752587	145752588	cg05828690	LRRC24	Island	I
5.475887e-08	0.229	0.361	0.133	0.249	0.066	4.275702e-07	2.463046e-27	0.187	0.319	0.133	0.234	0.066	1.187725e-26	chr14	74707911	74707912	cg05829782	VSX2	Island	II
3.016155e-07	0.179	0.289	0.11	0.205	0.055	1.927976e-06	2.12779e-26	0.15	0.261	0.11	0.193	0.055	9.904953e-26	chr17	5026543	5026544	cg05836286	ZNF232	Island	I
6.828348e-07	0.194	0.246	0.052	0.244	0.035	3.981318e-06	1.831292e-28	0.159	0.211	0.052	0.241	0.035	9.228223e-28	chr7	64712472	64712473	cg05841659	cg05841659	Island	I
1.109816e-05	0.172	0.207	0.035	0.254	0.023	4.842081e-05	1.673699e-35	0.179	0.213	0.035	0.245	0.023	1.106963e-34	chr11	76381791	76381792	cg05843841	LRRC32	Island	I
1.637066e-09	0.274	0.378	0.104	0.253	0.065	2.05406e-08	1.096933e-23	0.169	0.273	0.104	0.235	0.065	4.610257e-23	chr16	28634766	28634767	cg05845592	SULT1A1	Island	I
6.895024e-06	0.221	0.425	0.204	0.31	0.128	3.155917e-05	1.066123e-08	0.144	0.347	0.204	0.295	0.128	2.323882e-08	chr7	16794078	16794079	cg05848863	TSPAN13	Island	I
1.232194e-07	0.175	0.487	0.312	0.186	0.075	8.733296e-07	6.658826e-16	0.127	0.439	0.312	0.173	0.075	2.042893e-15	chr17	26699187	26699188	cg05854644	SARM1	Island	II
3.819604e-07	0.221	0.264	0.043	0.268	0.013	2.375497e-06	8.625334e-41	0.191	0.234	0.043	0.244	0.013	7.089008e-40	chr13	33590273	33590274	cg05855588	KL	Island	I
8.492652e-11	0.381	0.456	0.075	0.326	0.03	1.683336e-09	1.581603e-78	0.387	0.462	0.075	0.308	0.03	1.429851e-76	chr2	177030150	177030151	cg05864326	HOXD3	S_Shore	I
5.284441e-09	0.241	0.322	0.082	0.236	0.025	5.603851e-08	1.172325e-51	0.214	0.295	0.082	0.228	0.025	1.614341e-50	chr5	140800586	140800587	cg05870739	PCDHGA4	N_Shore	I
4.622825e-10	0.291	0.378	0.087	0.271	0.114	7.029367e-09	2.470101e-21	0.238	0.325	0.087	0.255	0.114	9.470398e-21	chr6	56819623	56819624	cg05871997	BEND6	Island	I
2.291714e-06	0.161	0.271	0.11	0.211	0.023	1.174169e-05	4.355801e-22	0.109	0.219	0.11	0.198	0.024	1.721273e-21	chr4	154709828	154709829	cg05874561	SFRP2	Island	II
6.508456e-13	0.301	0.635	0.334	0.2	0.114	2.991148e-11	8.023787e-25	0.266	0.6	0.334	0.207	0.114	3.521421e-24	chr4	40859249	40859250	cg05894734	APBB2	S_Shore	I
3.097636e-18	0.408	0.466	0.059	0.212	0.035	1.913986e-15	3.345347e-110	0.385	0.444	0.059	0.222	0.035	1.113424e-106	chr10	134599372	134599373	cg05904135	NKX6-2	Island	I
1.020196e-06	0.201	0.254	0.053	0.255	0.039	5.698747e-06	2.331081e-28	0.154	0.207	0.054	0.227	0.039	1.169586e-27	chr5	7851031	7851032	cg05904966	C5orf49	Island	I
1.250731e-07	0.219	0.302	0.084	0.25	0.031	8.845591e-07	3.203413e-39	0.181	0.265	0.084	0.227	0.031	2.464425e-38	chr5	77268888	77268889	cg05907933	cg05907933	S_Shore	II
1.555704e-06	0.219	0.258	0.04	0.271	0.05	8.303147e-06	9.863584e-37	0.198	0.237	0.04	0.231	0.05	6.853119e-36	chr14	37126902	37126903	cg05917460	PAX9	Island	I
2.986625e-09	0.226	0.27	0.044	0.218	0.02	3.43556e-08	1.72808e-55	0.209	0.253	0.044	0.214	0.02	2.935964e-54	chr1	63795711	63795712	cg05923687	cg05923687	Island	I
6.363439e-09	0.25	0.292	0.042	0.247	0.023	6.572274e-08	1.314496e-51	0.202	0.244	0.042	0.216	0.023	1.805034e-50	chr4	140200723	140200724	cg05924540	C4orf49	N_Shore	I
1.639001e-06	0.181	0.238	0.057	0.232	0.041	8.700239e-06	2.649233e-39	0.193	0.25	0.057	0.23	0.041	2.045557e-38	chr1	54203548	54203549	cg05927190	cg05927190	Island	I
5.591747e-07	0.214	0.238	0.024	0.267	0.015	3.333276e-06	1.123218e-41	0.185	0.208	0.024	0.231	0.015	9.587038e-41	chr1	6052487	6052488	cg05933935	NPHP4	Island	I
1.068757e-05	0.158	0.191	0.033	0.229	0.01	4.680938e-05	4.958079e-30	0.129	0.162	0.033	0.199	0.01	2.654539e-29	chr11	32448678	32448679	cg05940984	WT1	Island	I
1.07202e-08	0.226	0.373	0.147	0.236	0.04	1.032311e-07	2.242426e-48	NA	NA	0.147	NA	0.04	2.615811e-47	chr1	147752860	147752861	cg05959459	cg05959459	Island	II
9.788188e-15	0.388	0.486	0.098	0.255	0.043	9.743048e-13	8.415578e-87	0.36	0.458	0.098	0.244	0.043	1.673251e-84	chr5	40681137	40681138	cg05971966	PTGER4	Island	I
1.63516e-06	0.181	0.262	0.082	0.232	0.021	8.682061e-06	6.338051e-29	0.141	0.223	0.082	0.22	0.021	3.250774e-28	chr4	81123369	81123370	cg05974274	PRDM8	N_Shore	II
1.891044e-06	0.206	0.299	0.093	0.271	0.05	9.890741e-06	1.278922e-29	0.185	0.277	0.093	0.257	0.05	6.73908e-29	chr6	27841314	27841315	cg05990544	HIST1H4L	S_Shore	II
6.05893e-08	0.207	0.238	0.031	0.228	0.014	4.671826e-07	5.110887e-43	0.169	0.199	0.031	0.207	0.014	4.63808e-42	chr6	34433754	34433755	cg05994148	PACSIN1	Island	I
3.99208e-06	0.18	0.349	0.169	0.246	0.062	1.9305e-05	1.572535e-15	0.12	0.289	0.169	0.215	0.062	4.75204e-15	chr8	116680346	116680347	cg05998283	TRPS1	N_Shore	II
6.297877e-06	0.207	0.236	0.029	0.289	0.026	2.908308e-05	2.123622e-29	0.157	0.186	0.029	0.241	0.026	1.108904e-28	chr12	1639527	1639528	cg05998639	cg05998639	Island	I
5.06497e-06	0.183	0.253	0.07	0.249	0.045	2.391865e-05	2.266297e-39	0.192	0.261	0.07	0.219	0.045	1.755149e-38	chr22	45403507	45403508	cg06008724	PHF21B	Island	I
2.9694e-05	0.168	0.283	0.114	0.259	0.049	0.0001174912	8.189064e-27	0.159	0.274	0.114	0.23	0.049	3.87221e-26	chr2	193059645	193059646	cg06008912	TMEFF2	Island	I
5.069397e-08	0.209	0.42	0.211	0.211	0.056	3.99612e-07	9.712348e-41	0.208	0.419	0.211	0.198	0.056	7.964556e-40	chr16	3068340	3068341	cg06036912	CLDN6	Island	I
2.805245e-07	0.241	0.277	0.036	0.292	0.017	1.807276e-06	2.429673e-38	0.196	0.232	0.036	0.259	0.017	1.804644e-37	chr2	172961280	172961281	cg06040206	cg06040206	Island	I
3.229002e-06	0.168	0.244	0.076	0.23	0.047	1.597121e-05	4.490643e-24	0.142	0.218	0.076	0.217	0.047	1.915094e-23	chr1	115632455	115632456	cg06043114	TSPAN2	Island	II
6.321711e-08	0.208	0.349	0.141	0.226	0.047	4.850368e-07	1.068186e-33	0.171	0.312	0.141	0.208	0.047	6.568509e-33	chr8	143556871	143556872	cg06043159	BAI1	Island	II
3.145993e-10	0.302	0.631	0.329	0.265	0.219	5.077083e-09	8.31685e-12	0.278	0.607	0.329	0.276	0.219	2.122677e-11	chr8	145013910	145013911	cg06045337	PLEC1	N_Shelf	I
4.039405e-06	0.202	0.224	0.022	0.275	0.006	1.951057e-05	2.485188e-30	0.176	0.199	0.022	0.273	0.006	1.34577e-29	chr10	44880542	44880543	cg06048524	CXCL12	Island	I
1.890162e-05	0.179	0.212	0.033	0.269	0.013	7.821663e-05	1.270496e-32	0.168	0.201	0.033	0.248	0.013	7.502594e-32	chr5	3596704	3596705	cg06060135	IRX1	Island	I
1.32445e-10	0.252	0.332	0.08	0.217	0.026	2.447822e-09	3.575234e-66	0.226	0.306	0.08	0.2	0.026	1.193648e-64	chr4	85402870	85402871	cg06065125	cg06065125	Island	I
6.601359e-13	0.232	0.48	0.248	0.171	0.035	3.02612e-11	8.627406e-51	0.171	0.42	0.248	0.159	0.035	1.135145e-49	chr10	22625665	22625666	cg06073351	cg06073351	Island	II
4.160814e-10	0.268	0.327	0.058	0.239	0.023	6.427524e-09	9.787015e-54	0.204	0.262	0.058	0.212	0.023	1.507699e-52	chr3	101497857	101497858	cg06073471	FAM55C	Island	II
1.892672e-08	0.191	0.412	0.221	0.198	0.05	1.693179e-07	6.516655e-37	0.18	0.4	0.221	0.193	0.05	4.563894e-36	chr6	1625457	1625458	cg06080793	GMDS	Island	II
4.655284e-11	0.179	0.629	0.451	0.128	0.088	1.019251e-09	4.298821e-19	0.165	0.615	0.45	0.14	0.088	1.507257e-18	chr6	29521499	29521500	cg06087185	cg06087185	Island	I
4.218292e-07	0.219	0.278	0.059	0.256	0.027	2.593437e-06	9.45238e-45	0.213	0.272	0.059	0.25	0.027	9.292717e-44	chr1	47695138	47695139	cg06087421	TAL1	N_Shore	I
9.767916e-07	0.2	0.285	0.084	0.255	0.039	5.482738e-06	5.544166e-29	0.167	0.251	0.084	0.246	0.039	2.850421e-28	chr17	6679482	6679483	cg06091013	FBXO39	Island	I
4.136966e-08	0.278	0.459	0.182	0.302	0.106	3.349635e-07	5.17796e-27	0.271	0.453	0.182	0.279	0.106	2.467049e-26	chr15	90030016	90030017	cg06100807	RHCG	Island	I
3.940387e-11	0.205	0.419	0.215	0.144	0.099	8.858266e-10	1.659527e-17	0.173	0.388	0.215	0.132	0.099	5.449274e-17	chr12	8025517	8025518	cg06122660	SLC2A14	Island	II
1.007575e-05	0.151	0.182	0.032	0.216	0.013	4.440521e-05	1.138052e-23	0.103	0.135	0.032	0.184	0.013	4.780234e-23	chr7	5632476	5632477	cg06123544	FSCN1	Island	I
9.033239e-10	0.286	0.356	0.07	0.271	0.032	1.240293e-08	1.284191e-52	0.246	0.316	0.07	0.256	0.032	1.863771e-51	chr6	133562466	133562467	cg06132028	EYA4	Island	I
7.917223e-08	0.192	0.352	0.16	0.21	0.043	5.914919e-07	1.101511e-30	0.156	0.316	0.16	0.208	0.043	6.046205e-30	chr11	17373124	17373125	cg06142946	DKFZp686O24166	Island	II
1.083349e-08	0.223	0.438	0.214	0.226	0.056	1.041903e-07	1.524545e-35	0.2	0.415	0.214	0.225	0.056	1.010068e-34	chr11	33892246	33892247	cg06148118	LMO2	S_Shore	II
1.618506e-10	0.262	0.317	0.055	0.229	0.025	2.904942e-09	7.133956e-58	0.226	0.282	0.055	0.223	0.025	1.394969e-56	chr3	3840333	3840334	cg06152533	LRRN1	N_Shore	I
